PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_L1D_CACHE_READS,PERF_COUNT_L1D_CACHE_READ_MISSES,
43183,1132,12313,1,3278,249,
34454,936,9869,0,2567,83,
34209,936,9869,0,2567,82,
34238,936,9869,0,2567,79,
34343,936,9869,0,2567,75,
34295,936,9869,0,2567,75,
34284,936,9869,0,2567,78,
34215,936,9869,0,2567,81,
34366,936,9869,0,2567,78,
34381,936,9869,0,2567,80,
34341,936,9869,0,2567,78,
34277,936,9869,0,2567,85,
34213,936,9869,0,2567,85,
34285,936,9869,0,2567,79,
34244,936,9869,0,2567,81,
34218,936,9869,0,2567,82,
34393,936,9869,0,2567,82,
34239,936,9869,0,2567,80,
34302,936,9869,0,2567,80,
34378,936,9869,0,2567,77,
34308,936,9869,0,2567,78,
34352,936,9869,0,2567,83,
34228,936,9869,0,2567,78,
34376,936,9869,0,2567,81,
34170,936,9869,0,2567,77,
34356,936,9869,0,2567,77,
34264,936,9869,0,2567,75,
34206,936,9869,0,2567,86,
34203,936,9869,0,2567,80,
34187,936,9869,0,2567,81,
34361,936,9869,0,2567,73,
34239,936,9869,0,2567,77,
34240,936,9869,0,2567,80,
34235,936,9869,0,2567,79,
34238,936,9869,0,2567,79,
34249,936,9869,0,2567,78,
34168,936,9869,0,2567,79,
34212,936,9869,0,2567,75,
34271,936,9869,0,2567,78,
34790,936,9869,0,2567,78,
34219,936,9869,0,2567,80,
34260,936,9869,0,2567,85,
34309,936,9869,0,2567,79,
34207,936,9869,0,2567,75,
34214,936,9869,0,2567,82,
34263,936,9869,0,2567,77,
34250,936,9869,0,2567,76,
34243,936,9869,0,2567,80,
34309,936,9869,0,2567,79,
34981,936,9869,0,2567,81,
34537,936,9869,0,2567,81,
34297,936,9869,0,2567,77,
34174,936,9869,0,2567,76,
34310,936,9869,0,2567,80,
34245,936,9869,0,2567,82,
34333,936,9869,0,2567,82,
34365,936,9869,0,2567,77,
34712,936,9869,0,2567,82,
34326,936,9869,0,2567,81,
34941,936,9869,0,2567,80,
34349,936,9869,0,2567,78,
34366,936,9869,0,2567,79,
34371,936,9869,0,2567,76,
34374,936,9869,0,2567,85,
34385,936,9869,0,2567,82,
34412,936,9869,0,2567,84,
34413,936,9869,0,2567,78,
34415,936,9869,0,2567,80,
34623,936,9869,0,2567,78,
35967,936,9869,0,2567,77,
34450,936,9869,0,2567,79,
34496,936,9869,0,2567,76,
34376,936,9869,0,2567,78,
34415,936,9869,0,2567,82,
54703,936,14315,0,2567,100,
34361,936,9869,0,2567,81,
34519,936,9869,0,2567,84,
34410,936,9869,0,2567,80,
34415,936,9869,0,2567,80,
34546,936,9869,0,2567,76,
34488,936,9869,0,2567,77,
34474,936,9869,0,2567,80,
34497,936,9869,0,2567,81,
34391,936,9869,0,2567,77,
34520,936,9869,0,2567,77,
34444,936,9869,0,2567,77,
34463,936,9869,0,2567,78,
34401,936,9869,0,2567,78,
34425,936,9869,0,2567,74,
34501,936,9869,0,2567,80,
34491,936,9869,0,2567,78,
34446,936,9869,0,2567,80,
34499,936,9869,0,2567,75,
34323,936,9869,0,2567,78,
34474,936,9869,0,2567,76,
34464,936,9869,0,2567,78,
34443,936,9869,0,2567,79,
34578,936,9869,0,2567,81,
34603,936,9869,0,2567,82,
34416,936,9869,0,2567,75,
34401,936,9869,0,2567,78,
34501,936,9869,0,2567,79,
34401,936,9869,0,2567,83,
34388,936,9869,0,2567,79,
34445,936,9869,0,2567,76,
34346,936,9869,0,2567,76,
34590,936,9869,0,2567,78,
34464,936,9869,0,2567,77,
34482,936,9869,0,2567,77,
34568,936,9869,0,2567,77,
34437,936,9869,0,2567,75,
34407,936,9869,0,2567,78,
34414,936,9869,0,2567,81,
34447,936,9869,0,2567,78,
34462,936,9869,0,2567,75,
34577,936,9869,0,2567,79,
34410,936,9869,0,2567,84,
34334,936,9869,0,2567,82,
34393,936,9869,0,2567,83,
34420,936,9869,0,2567,74,
34489,936,9869,0,2567,75,
34456,936,9869,0,2567,81,
34350,936,9869,0,2567,77,
34595,936,9869,0,2567,79,
34370,936,9869,0,2567,78,
34423,936,9869,0,2567,82,
34401,936,9869,0,2567,78,
34429,936,9869,0,2567,76,
34444,936,9869,0,2567,80,
34424,936,9869,0,2567,77,
34402,936,9869,0,2567,76,
34493,936,9869,0,2567,77,
34389,936,9869,0,2567,74,
34446,936,9869,0,2567,81,
34444,936,9869,0,2567,80,
34404,936,9869,0,2567,76,
34435,936,9869,0,2567,86,
34348,936,9869,0,2567,81,
34357,936,9869,0,2567,81,
34440,936,9869,0,2567,77,
34669,936,9869,0,2567,79,
34446,936,9869,0,2567,77,
34443,936,9869,0,2567,75,
34339,936,9869,0,2567,78,
34462,936,9869,0,2567,76,
34475,936,9869,0,2567,75,
34486,936,9869,0,2567,74,
34515,936,9869,0,2567,76,
34470,936,9869,0,2567,76,
56227,937,14336,0,2567,90,
36948,936,9869,0,2567,88,
34807,936,9869,0,2567,76,
34536,936,9869,0,2567,83,
34431,936,9869,0,2567,77,
34476,936,9869,0,2567,77,
34425,936,9869,0,2567,76,
34388,936,9869,0,2567,77,
34486,936,9869,0,2567,83,
34509,936,9869,0,2567,83,
34421,936,9869,0,2567,82,
34413,936,9869,0,2567,79,
34458,936,9869,0,2567,79,
34437,936,9869,0,2567,78,
34500,936,9869,0,2567,84,
34401,936,9869,0,2567,74,
34489,936,9869,0,2567,76,
34406,936,9869,0,2567,75,
34785,936,9869,0,2567,80,
34405,936,9869,0,2567,76,
34377,936,9869,0,2567,79,
34451,936,9869,0,2567,74,
34469,936,9869,0,2567,81,
34364,936,9869,0,2567,81,
34508,936,9869,0,2567,78,
34406,936,9869,0,2567,79,
34543,936,9869,0,2567,77,
34571,936,9869,0,2567,84,
34407,936,9869,0,2567,77,
34461,936,9869,0,2567,80,
34497,936,9869,0,2567,79,
34482,936,9869,0,2567,79,
34458,936,9869,0,2567,74,
34473,936,9869,0,2567,76,
34472,936,9869,0,2567,74,
34564,936,9869,0,2567,77,
34413,936,9869,0,2567,78,
34371,936,9869,0,2567,77,
34489,936,9869,0,2567,77,
34295,936,9869,0,2567,79,
34335,936,9869,0,2567,77,
34387,936,9869,0,2567,84,
34485,936,9869,0,2567,79,
34502,936,9869,0,2567,78,
34413,936,9869,0,2567,79,
34513,936,9869,0,2567,78,
34350,936,9869,0,2567,81,
34436,936,9869,0,2567,75,
34383,936,9869,0,2567,80,
34331,936,9869,0,2567,79,
34463,936,9869,0,2567,78,
34399,936,9869,0,2567,77,
34534,936,9869,0,2567,73,
34540,936,9869,0,2567,80,
34510,936,9869,0,2567,79,
34440,936,9869,0,2567,81,
34539,936,9869,0,2567,76,
34387,936,9869,0,2567,77,
34471,936,9869,0,2567,78,
34396,936,9869,0,2567,82,
34475,936,9869,0,2567,84,
54771,936,14339,0,3877,153,
34462,936,9869,0,2567,76,
34307,936,9869,0,2567,81,
34455,936,9869,0,2567,79,
34366,936,9869,0,2567,78,
34420,936,9869,0,2567,81,
34432,936,9869,0,2567,81,
34389,936,9869,0,2567,74,
34463,936,9869,0,2567,76,
34369,936,9869,0,2567,81,
34459,936,9869,0,2567,78,
34450,936,9869,0,2567,84,
34490,936,9869,0,2567,78,
34436,936,9869,0,2567,78,
34443,936,9869,0,2567,78,
34415,936,9869,0,2567,77,
34413,936,9869,0,2567,78,
34420,936,9869,0,2567,79,
34431,936,9869,0,2567,79,
34420,936,9869,0,2567,80,
34590,936,9869,0,2567,79,
34467,936,9869,0,2567,80,
34487,936,9869,0,2567,75,
34518,936,9869,0,2567,76,
34399,936,9869,0,2567,78,
34368,936,9869,0,2567,75,
34566,936,9869,0,2567,84,
