PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_L1D_CACHE_READS,PERF_COUNT_L1D_CACHE_READ_MISSES,
38315,756,9869,0,2438,126,
34758,765,9869,0,2438,91,
34438,765,9869,0,2438,81,
34170,756,9869,0,2438,80,
34867,749,9869,0,2437,83,
34275,758,9869,0,2437,85,
34347,765,9869,0,2438,78,
34254,756,9869,0,2438,81,
34778,749,9869,0,2437,90,
34734,763,9869,0,2439,87,
34807,756,9869,0,2438,87,
34691,758,9869,0,2437,95,
34200,756,9869,0,2438,83,
34330,765,9869,0,2438,85,
34316,749,9869,0,2437,91,
34885,756,9869,0,2438,83,
34867,772,9869,0,2439,82,
34439,749,9869,0,2437,93,
34967,749,9869,0,2437,84,
34247,765,9869,0,2438,81,
34330,758,9869,0,2437,84,
34463,756,9869,0,2438,79,
34363,758,9869,0,2437,78,
34672,756,9869,0,2438,92,
34366,758,9869,0,2437,87,
34895,765,9869,0,2438,80,
34152,749,9869,0,2437,82,
34912,765,9869,0,2438,87,
34294,756,9869,0,2438,78,
34324,765,9869,0,2438,89,
34710,758,9869,0,2437,88,
34399,756,9869,0,2438,86,
35200,765,9869,0,2438,92,
34246,765,9869,0,2438,92,
34318,749,9869,0,2437,80,
34200,749,9869,0,2437,85,
34176,756,9869,0,2438,87,
34742,749,9869,0,2437,80,
34573,765,9869,0,2438,92,
34961,749,9869,0,2437,93,
34312,756,9869,0,2438,85,
34146,749,9869,0,2437,79,
34371,758,9869,0,2437,87,
34440,765,9869,0,2438,83,
34855,756,9869,0,2438,86,
34373,765,9869,0,2438,91,
34924,749,9869,0,2437,85,
34299,758,9869,0,2437,78,
34256,749,9869,0,2437,93,
35724,756,9869,0,2438,101,
34384,765,9869,0,2438,74,
34875,765,9869,0,2438,90,
34427,756,9869,0,2438,90,
34857,749,9869,0,2437,84,
34436,756,9869,0,2438,83,
34586,765,9869,0,2438,81,
34461,758,9869,0,2437,72,
34689,772,9869,0,2439,87,
34734,765,9869,0,2438,85,
34911,765,9869,0,2438,78,
34664,758,9869,0,2437,95,
34570,765,9869,0,2438,87,
34389,749,9869,0,2437,75,
34418,765,9869,0,2438,84,
34417,756,9869,0,2438,91,
34332,749,9869,0,2437,78,
34395,765,9869,0,2438,82,
34340,749,9869,0,2437,81,
34662,758,9869,0,2437,81,
34944,749,9869,0,2437,85,
34965,749,9869,0,2437,88,
34864,765,9869,0,2438,82,
34543,756,9869,0,2438,84,
34409,765,9869,0,2438,84,
34460,749,9869,0,2437,84,
34397,749,9869,0,2437,77,
34334,749,9869,0,2437,85,
