PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_L1D_CACHE_READS,PERF_COUNT_L1D_CACHE_READ_MISSES,
35528,399,9869,0,2376,59,
33880,399,9869,0,2376,39,
33589,399,9869,0,2376,37,
33648,399,9869,0,2376,41,
33636,399,9869,0,2376,37,
33583,399,9869,0,2376,39,
33628,399,9869,0,2376,36,
33595,399,9869,0,2376,38,
33593,399,9869,0,2376,33,
33649,399,9869,0,2376,34,
33823,399,9869,0,2376,41,
33490,399,9869,0,2376,36,
33620,399,9869,0,2376,40,
33571,399,9869,0,2376,30,
33571,399,9869,0,2376,37,
33527,399,9869,0,2376,37,
33519,399,9869,0,2376,39,
33515,399,9869,0,2376,36,
33765,399,9869,0,2376,42,
33476,399,9869,0,2376,40,
33633,399,9869,0,2376,36,
33661,399,9869,0,2376,37,
33584,399,9869,0,2376,36,
33614,399,9869,0,2376,34,
33567,399,9869,0,2376,33,
33652,399,9869,0,2376,38,
33557,399,9869,0,2376,39,
33543,399,9869,0,2376,40,
33576,399,9869,0,2376,33,
33554,399,9869,0,2376,37,
33521,399,9869,0,2376,34,
33589,399,9869,0,2376,34,
33545,399,9869,0,2376,38,
33558,399,9869,0,2376,38,
33554,399,9869,0,2376,36,
33655,399,9869,0,2376,40,
33557,399,9869,0,2376,38,
33567,399,9869,0,2376,42,
33579,399,9869,0,2376,35,
33602,399,9869,0,2376,39,
33534,399,9869,0,2376,35,
33576,399,9869,0,2376,38,
33561,399,9869,0,2376,38,
33611,399,9869,0,2376,39,
33591,399,9869,0,2376,39,
33674,399,9869,0,2376,36,
33651,399,9869,0,2376,38,
33578,399,9869,0,2376,33,
33639,399,9869,0,2376,33,
33606,399,9869,0,2376,34,
33556,399,9869,0,2376,42,
33628,399,9869,0,2376,41,
33652,399,9869,0,2376,39,
33579,399,9869,0,2376,32,
33693,399,9869,0,2376,35,
33582,399,9869,0,2376,35,
33545,399,9869,0,2376,36,
33686,399,9869,0,2376,33,
33689,399,9869,0,2376,39,
33724,399,9869,0,2376,35,
33666,399,9869,0,2376,38,
33701,399,9869,0,2376,41,
33703,399,9869,0,2376,36,
33609,399,9869,0,2376,37,
33640,399,9869,0,2376,37,
33774,399,9869,0,2376,37,
33752,399,9869,0,2376,36,
33760,399,9869,0,2376,39,
33761,399,9869,0,2376,39,
33809,399,9869,0,2376,39,
33702,399,9869,0,2376,37,
33766,399,9869,0,2376,32,
33805,399,9869,0,2376,35,
33772,399,9869,0,2376,36,
33763,399,9869,0,2376,39,
33715,399,9869,0,2376,33,
33750,399,9869,0,2376,36,
33663,399,9869,0,2376,35,
33697,399,9869,0,2376,36,
33736,399,9869,0,2376,41,
33712,399,9869,0,2376,36,
33838,399,9869,0,2376,35,
33785,399,9869,0,2376,35,
33813,399,9869,0,2376,41,
33780,399,9869,0,2376,38,
33747,399,9869,0,2376,35,
33805,399,9869,0,2376,37,
33744,399,9869,0,2376,36,
33694,399,9869,0,2376,34,
33818,399,9869,0,2376,37,
33763,399,9869,0,2376,40,
33744,399,9869,0,2376,41,
33752,399,9869,0,2376,37,
33752,399,9869,0,2376,36,
33792,399,9869,0,2376,38,
33966,399,9869,0,2376,38,
33985,399,9869,0,2376,36,
33801,399,9869,0,2376,38,
33749,399,9869,0,2376,38,
33778,399,9869,0,2376,36,
33703,399,9869,0,2376,42,
33749,399,9869,0,2376,38,
33783,399,9869,0,2376,34,
33773,399,9869,0,2376,38,
33717,399,9869,0,2376,40,
33756,399,9869,0,2376,40,
33772,399,9869,0,2376,42,
33796,399,9869,0,2376,34,
33781,399,9869,0,2376,36,
33770,399,9869,0,2376,35,
33726,399,9869,0,2376,35,
33759,399,9869,0,2376,36,
33898,399,9869,0,2376,36,
33672,399,9869,0,2376,34,
33760,399,9869,0,2376,42,
33724,399,9869,0,2376,37,
33801,399,9869,0,2376,36,
33774,399,9869,0,2376,40,
33748,399,9869,0,2376,36,
33748,399,9869,0,2376,38,
33826,399,9869,0,2376,32,
33748,399,9869,0,2376,32,
33674,399,9869,0,2376,40,
33795,399,9869,0,2376,38,
33774,399,9869,0,2376,41,
33786,399,9869,0,2376,37,
33757,399,9869,0,2376,33,
33745,399,9869,0,2376,37,
33847,399,9869,0,2376,38,
33746,399,9869,0,2376,39,
33695,399,9869,0,2376,43,
33756,399,9869,0,2376,42,
33806,399,9869,0,2376,35,
33749,399,9869,0,2376,38,
33705,399,9869,0,2376,36,
33705,399,9869,0,2376,39,
33813,399,9869,0,2376,34,
33806,399,9869,0,2376,37,
33720,399,9869,0,2376,39,
33785,399,9869,0,2376,38,
33796,399,9869,0,2376,41,
33808,399,9869,0,2376,34,
33847,399,9869,0,2376,35,
33871,399,9869,0,2376,36,
33856,399,9869,0,2376,33,
33740,399,9869,0,2376,35,
33758,399,9869,0,2376,37,
33729,399,9869,0,2376,41,
33755,399,9869,0,2376,33,
33735,399,9869,0,2376,38,
33720,399,9869,0,2376,38,
33865,399,9869,0,2376,33,
