PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_DTLB_ACCESSES,PERF_COUNT_SW_CPU_MIGRATIONS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
37295384,162585256,0,24805,62,28,42,48302319,0,0,0,
37339373,162545022,0,25880,72,51,50,48346354,0,0,0,
37289521,162498705,0,23229,63,69,41,48305512,0,0,0,
39216986,167988336,0,20463,63,0,67,48291203,0,0,0,
41694771,174981263,0,23440,64,38,111,48303449,0,0,0,
44146656,181967688,0,25592,63,36,110,48285702,0,0,0,
46637742,188998732,0,24298,62,81,109,48304970,0,0,0,
49101332,195974361,0,24465,62,34,107,48314980,0,0,0,
39886872,170020185,0,24865,51,36,111,46909720,0,0,0,
39885428,170017535,0,26316,52,54,111,44822577,0,0,0,
39884936,169995920,0,27713,50,52,112,42744803,0,0,0,
39888175,169989296,0,25349,69,57,110,42109849,0,0,0,
49849045,198159885,0,26586,121,95,122,42098437,0,0,0,
49821290,198043112,0,28925,119,86,115,42088768,0,0,0,
49846805,198189664,0,27280,114,22,113,42095806,0,0,0,
49849461,198206890,0,27428,112,83,116,42075475,0,0,0,
39882724,170024993,0,22033,118,30,118,50492939,0,0,0,
39883550,170104243,0,21135,116,51,116,50490680,0,0,0,
39882326,170118701,0,21284,115,19,116,50475741,0,0,0,
39882326,166661436,0,21011,113,15,114,50478692,0,0,0,
39882499,162634571,0,19933,118,22,174,50481413,0,0,0,
39883889,162629186,0,18538,112,54,108,50482021,0,0,0,
39883036,162648618,0,19870,76,21,79,50478792,0,0,0,
38811148,162623914,0,18610,75,34,55,50484260,0,0,0,
37275009,162627656,0,18691,76,1,33,50499095,0,0,0,
37296062,162649539,0,19133,78,27,34,50502296,0,0,0,
37274382,162625911,0,20665,76,66,31,50527125,0,0,0,
37327520,162776368,0,21442,62,37,32,49752688,0,0,0,
37285089,162600573,0,20855,44,64,30,48302763,0,0,0,
37369697,162655745,0,24211,59,178,48,48328755,0,0,0,
37342524,162594964,0,23397,62,212,41,48335172,0,0,0,
37905001,164223695,0,25127,62,110,66,48320229,0,0,0,
40340940,171116450,0,23628,61,30,109,48322970,0,0,0,
42774664,177994762,0,24704,62,49,109,48317162,0,0,0,
45157921,184730184,0,26061,61,18,113,48316757,0,0,0,
47583817,191622149,0,24921,63,33,108,48329054,0,0,0,
39884217,170005952,0,25344,52,19,113,48204673,0,0,0,
39886827,169957437,0,27622,51,29,111,46152162,0,0,0,
39886307,169980897,0,27577,51,37,111,44065232,0,0,0,
39887982,169936195,0,26652,70,34,110,42110555,0,0,0,
49847781,198209583,0,28241,103,23,116,42113974,0,0,0,
49821333,198068731,0,27977,113,21,113,42072684,0,0,0,
49849471,198226788,0,26372,143,39,141,42104133,0,0,0,
49849223,198170422,0,28568,112,25,112,42098656,0,0,0,
49848889,198169226,0,25115,114,19,113,42087800,0,0,0,
39882609,170020317,0,20010,116,17,116,50487311,0,0,0,
39882295,170096947,0,22123,118,23,117,50481989,0,0,0,
39884090,170141118,0,19974,116,71,115,50485940,0,0,0,
39881820,164024922,0,21911,114,26,113,50474020,0,0,0,
39886013,162623071,0,19533,116,32,118,50489886,0,0,0,
39884541,162657316,0,17287,117,43,118,50471224,0,0,0,
39884520,162633658,0,19176,120,24,117,50468241,0,0,0,
37970384,162794377,0,19732,114,60,86,50419324,0,0,0,
37315205,162670376,0,23018,118,2,40,50490354,0,0,0,
37311908,162668716,0,20165,153,79,40,50515398,0,0,0,
37347548,162735040,0,18540,149,276,50,50515804,0,0,0,
37330659,162722296,0,20684,93,217,41,49183982,0,0,0,
37280103,162607072,0,20775,62,24,40,48299399,0,0,0,
37295145,162567813,0,25108,62,52,40,48308742,0,0,0,
37326210,162600404,0,25453,78,66,55,48340807,0,0,0,
38688147,166453610,0,23855,63,11,66,48296981,0,0,0,
41156769,173417655,0,26334,63,35,111,48307650,0,0,0,
43608701,180389044,0,26918,62,19,110,48301062,0,0,0,
46080271,187447038,0,23398,77,74,142,48354813,0,0,0,
48449180,194147023,0,24787,61,18,107,48301142,0,0,0,
39851034,169864528,0,26360,52,23,112,47447906,0,0,0,
39889035,169969915,0,26428,53,48,114,45426319,0,0,0,
39886037,169947498,0,26567,52,7,112,43339821,0,0,0,
39886044,169962814,0,27201,72,70,115,42070727,0,0,0,
49848785,198161731,3,29041,323,66,121,42118131,0,3,0,
49850842,198191707,0,27686,114,24,121,42094228,0,0,0,
49847618,198248620,0,28114,174,7,173,42105922,0,0,0,
49846495,198222416,0,25805,114,17,112,42101159,0,0,0,
39884217,170048281,0,23811,118,40,116,50503071,0,0,0,
39881816,170073561,0,19667,116,30,117,50499743,0,0,0,
39884139,170099280,0,22295,115,18,117,50498597,0,0,0,
39883159,168105633,0,19640,114,28,114,50478527,0,0,0,
39882416,162551943,0,18592,115,11,117,50498220,0,0,0,
39883250,162604445,0,18872,119,41,118,50483174,0,0,0,
39881773,162601896,0,19685,119,21,118,50484655,0,0,0,
39235222,162561095,0,18283,115,52,81,50484392,0,0,0,
37267363,162606668,0,18309,117,35,40,50501353,0,0,0,
37317083,162697455,0,20667,118,45,40,50501713,0,0,0,
37295197,162653791,0,17190,121,32,42,50518839,0,0,0,
37304732,162680070,0,17080,91,100,40,50136364,0,0,0,
37346874,162758166,0,24580,77,89,56,48339727,0,0,0,
37304192,162565477,0,24002,72,5,40,48347479,0,0,0,
37302783,162569949,0,24879,62,43,41,48309513,0,0,0,
37470257,163010764,0,22762,60,7,65,48309628,0,0,0,
39919703,169927063,0,22495,62,31,110,48312965,0,0,0,
42354887,176840079,0,23765,62,18,109,48315777,0,0,0,
44798460,183779346,0,25048,67,41,113,48349144,0,0,0,
47200478,190535055,0,24028,60,39,108,48315580,0,0,0,
49640228,197498915,0,23589,63,1,108,48303218,0,0,0,
39886726,169978214,0,26403,52,38,112,46446547,0,0,0,
39886105,169930473,0,25326,54,34,115,44378977,0,0,0,
39888471,169977280,0,26942,53,47,114,42364605,0,0,0,
39887441,169938386,0,25827,69,19,110,42107921,0,0,0,
49849331,198263675,0,27094,116,11,114,42109159,0,0,0,
49845701,198195341,0,27397,114,56,114,42096287,0,0,0,
49850242,198079266,0,28044,197,136,157,42068734,0,0,0,
49847434,198157920,0,26813,110,224,112,42093135,0,0,0,
39831107,169870687,0,22291,116,58,116,50455769,0,0,0,
39882200,170102003,0,21243,116,46,116,50491319,0,0,0,
39883482,170156429,0,19554,117,19,116,50494087,0,0,0,
39880873,165272014,0,18812,113,26,113,50482461,0,0,0,
39885480,162580705,0,18383,117,46,117,50488709,0,0,0,
39883038,162659579,0,17965,119,40,119,50478614,0,0,0,
39882908,162590330,0,17954,119,39,117,50483815,0,0,0,
38264070,162619285,0,21477,115,33,80,50490964,0,0,0,
37307216,162661580,0,23351,117,53,40,50492265,0,0,0,
37277521,162624687,0,19557,121,12,40,50512769,0,0,0,
37280152,162625586,0,20209,120,107,40,50526312,0,0,0,
37285869,162641375,0,20079,93,1,40,49333776,0,0,0,
37273966,162577986,0,22104,62,41,40,48297729,0,0,0,
37305248,162598939,0,23671,88,17,64,48316015,0,0,0,
37286541,162502944,0,21846,62,35,48,48290841,0,0,0,
38568664,166120594,0,24516,63,44,66,48288082,0,0,0,
41045236,173146118,0,22133,62,22,110,48298848,0,0,0,
43526303,180175793,0,24445,61,23,109,48298449,0,0,0,
46009374,187163171,0,25870,63,17,109,48316290,0,0,0,
48461424,194150558,0,24690,62,40,108,48311689,0,0,0,
39880113,169989078,0,26163,50,18,112,47444078,0,0,0,
39888586,170010693,0,26939,54,42,112,45362757,0,0,0,
39885356,170010545,0,26437,62,52,122,43315412,0,0,0,
39887624,169976898,0,28367,73,43,116,42079936,0,0,0,
49847175,198268589,0,25446,115,21,114,42111848,0,0,0,
49851808,198183961,0,26913,127,51,114,42094805,0,0,0,
49847786,198242078,0,25518,114,22,112,42114606,0,0,0,
49852239,198131280,0,27691,173,134,126,42098301,0,0,0,
39882455,169978225,0,24207,124,101,128,50477514,0,0,0,
39883385,170065951,0,21654,116,26,118,50495198,0,0,0,
39882843,170107215,0,20173,132,51,129,50470769,0,0,0,
39882692,168442965,0,17612,113,14,114,50477210,0,0,0,
39882856,162583684,0,21906,116,21,118,50487071,0,0,0,
39884885,162599595,0,19124,119,60,119,50484503,0,0,0,
39880264,162693903,0,19891,120,51,118,50477749,0,0,0,
39482536,162719195,0,19408,130,46,100,50466987,0,0,0,
37327064,162736819,0,20797,118,58,44,50466562,0,0,0,
37304480,162660263,0,23479,118,0,40,50489533,0,0,0,
37275101,162596356,0,20466,117,60,40,50525824,0,0,0,
37257563,162597542,0,16303,92,8,40,50344000,0,0,0,
37270496,162603882,0,20626,62,33,42,48317000,0,0,0,
37282160,162548629,0,23644,63,47,41,48293680,0,0,0,
37305789,162552180,0,25574,61,22,40,48318772,0,0,0,
37382193,162800389,0,21476,60,30,66,48299541,0,0,0,
49827460,198028889,0,25289,59,3,107,48296017,0,0,0,
39889096,170025309,0,24850,52,62,111,46283519,0,0,0,
39887385,169884778,0,26347,57,22,115,44221433,0,0,0,
39886556,169969713,0,27894,51,21,110,42122264,0,0,0,
39889720,169973276,0,26733,70,50,111,42104230,0,0,0,
49847822,198208059,0,28253,112,45,112,42109541,0,0,0,
49848927,198256571,0,26327,115,33,114,42111770,0,0,0,
49849205,198222162,0,28103,114,49,115,42095448,0,0,0,
49846710,198116582,0,26964,114,58,112,42096954,0,0,0,
