PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_DTLB_ACCESSES,PERF_COUNT_SW_CPU_MIGRATIONS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
343576773,1423100441,0,11641,306,429,412,474442076,0,0,0,
338817965,1409374176,0,12382,311,342,413,474535075,0,0,0,
348777804,1431847243,0,12409,351,242,414,472737872,0,0,0,
338795683,1406389097,0,12156,355,341,427,482745256,0,0,0,
338813390,1392941195,0,13585,488,896,619,483415087,0,0,0,
337437073,1387706508,0,11176,376,340,391,482590263,0,0,0,
333433361,1388903079,0,12534,358,245,342,482192472,0,0,0,
333324709,1388908737,0,12248,332,337,360,480318400,0,0,0,
333618264,1389223501,0,12734,314,488,353,477282926,0,0,0,
341054770,1401294087,0,12703,304,303,342,481117577,0,0,0,
333306885,1389929487,0,11043,304,333,366,476351319,0,0,0,
339783303,1405812031,0,12207,302,275,420,477422364,0,0,0,
344466653,1418518480,0,12049,306,304,413,477535732,0,0,0,
338821527,1403694593,0,11789,290,272,413,477027463,0,0,0,
338820947,1403592553,0,11945,309,286,523,472538537,0,0,0,
348776679,1429164205,0,10905,353,237,414,471852385,0,0,0,
348768210,1430442800,0,12522,354,379,418,472349028,0,0,0,
348746268,1433775171,0,11853,352,452,422,473342409,0,0,0,
338809340,1400478556,0,11983,351,297,413,483036864,0,0,0,
338778909,1386833740,0,12633,358,307,418,482699547,0,0,0,
334903325,1389459547,0,11823,472,417,498,482048376,0,0,0,
334205424,1390186628,0,12662,359,366,341,481873908,0,0,0,
340673104,1400523809,0,11108,361,300,340,479270993,0,0,0,
333588333,1389274480,0,11957,333,244,342,480706798,0,0,0,
334112835,1390267769,2,19731,508,316,569,477543306,0,2,0,
334640261,1393771046,0,12330,305,492,373,476422345,0,0,0,
341133760,1416359335,0,11919,300,247,409,474603035,0,0,0,
338814787,1409309514,0,11541,379,394,480,474508613,0,0,0,
348773681,1436062574,0,12693,350,367,416,474060769,0,0,0,
338751591,1394626413,0,13072,359,346,420,478951516,0,0,0,
348771565,1431135057,0,11792,352,275,417,472523220,0,0,0,
338813179,1404364410,0,12473,354,364,416,482356177,0,0,0,
338814938,1394138384,0,11453,356,302,417,481912227,0,0,0,
338764602,1390636327,0,13229,358,330,482,481736106,0,0,0,
336500584,1389790686,0,12497,360,387,388,481911728,0,0,0,
334107350,1390104016,0,12699,363,381,342,482023724,0,0,0,
334095970,1390073570,5,13187,472,329,373,480594798,0,5,0,
333750801,1389437683,2,12344,305,210,364,477259995,0,2,0,
334992091,1394068361,3,12641,314,314,379,476781458,0,3,0,
340852031,1410001542,3,11541,447,432,566,478078230,0,3,0,
345217001,1421592215,0,11825,302,273,478,477026653,0,0,0,
338807501,1403274725,0,12694,301,435,438,475789807,0,0,0,
338815549,1396279817,0,11909,296,515,418,474698736,0,0,0,
338822355,1409070354,0,12523,310,327,411,474591387,0,0,0,
348779623,1436832037,0,10870,352,266,411,474680894,0,0,0,
338765995,1397806593,0,12632,357,269,420,483600724,0,0,0,
338813471,1389506781,0,12907,467,317,531,482192134,0,0,0,
335589495,1390350064,0,11874,354,307,381,481913344,0,0,0,
334310400,1390554063,0,12631,363,289,342,481822325,0,0,0,
339874354,1399126577,0,11076,360,289,341,479532170,0,0,0,
333915516,1389816346,0,12551,332,379,349,480833212,0,0,0,
332518800,1387642072,0,12641,305,359,345,476541317,0,0,0,
335986171,1396602914,0,12012,300,271,365,476973386,0,0,0,
341568481,1411954163,0,12301,302,332,410,476924383,0,0,0,
347092924,1426101720,0,10947,301,313,415,477388918,0,0,0,
338818430,1398760163,0,12189,292,295,413,476643263,0,0,0,
338815354,1402933284,0,11609,292,282,411,473974387,0,0,0,
338816460,1403303043,0,11638,313,251,412,472521769,0,0,0,
348771893,1430482534,0,12307,352,286,418,472474558,0,0,0,
348754371,1430955865,0,11728,356,493,412,472508684,0,0,0,
338811088,1402918203,0,12414,356,256,416,481678757,0,0,0,
338817153,1398135642,0,11161,348,256,409,482496230,0,0,0,
338801255,1399925786,0,12800,359,372,426,478389429,0,0,0,
338809033,1392897947,0,12160,357,250,416,482163146,0,0,0,
338816999,1390175424,0,11514,354,330,417,481979632,0,0,0,
335672049,1390237160,0,12015,355,241,380,481812931,0,0,0,
333452828,1389264863,0,10951,361,259,343,482221417,0,0,0,
333549018,1389801776,0,12361,334,409,347,478781424,0,0,0,
332194591,1390440207,0,12823,304,326,365,474733267,0,0,0,
341565366,1411418256,0,11887,300,265,410,477010360,0,0,0,
346836150,1430449620,0,11661,300,301,406,475166013,0,0,0,
338805365,1404728283,0,11162,311,290,415,472962276,0,0,0,
348744572,1428982459,0,13002,357,357,416,472010728,0,0,0,
348786275,1430211094,0,12384,351,273,411,472271937,0,0,0,
338811690,1402561276,0,12055,352,298,416,481592907,0,0,0,
338800436,1398179950,0,12600,353,298,418,480148131,0,0,0,
338818088,1402433029,0,11718,354,527,420,481682419,0,0,0,
338811089,1399286661,0,12330,348,257,410,480752564,0,0,0,
338812458,1390045171,0,11734,352,281,414,481968234,0,0,0,
338799189,1389913547,0,12116,353,282,420,481951277,0,0,0,
330570848,1383579263,0,12567,355,237,380,483722843,0,0,0,
329651665,1382880015,0,11048,331,248,340,476807205,0,0,0,
340982104,1400999087,0,12538,299,274,340,481278589,0,0,0,
333697579,1393834565,0,11631,299,335,365,475345509,0,0,0,
342135070,1413736875,0,12533,301,474,419,476812580,0,0,0,
347972343,1433569452,0,12422,304,339,407,475082989,0,0,0,
338816640,1408420952,0,11295,307,238,408,474137213,0,0,0,
348778262,1435617426,0,12205,348,319,408,474166818,0,0,0,
338802651,1401751808,0,11508,352,285,419,482110704,0,0,0,
338816458,1396887002,0,12423,356,281,417,480310421,0,0,0,
338810425,1391895587,0,12668,359,300,420,481452126,0,0,0,
338817461,1392430620,0,12132,355,305,415,481330784,0,0,0,
338410513,1392881586,0,12734,387,439,418,481075903,0,0,0,
331640300,1385775984,0,11844,363,529,347,482922617,0,0,0,
346048838,1409091328,0,13061,363,344,381,468076081,0,0,0,
368708322,1432665796,0,12783,362,264,428,477763758,0,0,0,
337726795,1386096380,0,12329,352,357,385,482883552,0,0,0,
336366488,1393842369,0,13221,360,311,342,481012990,0,0,0,
336284377,1393817919,0,11782,357,315,342,481146349,0,0,0,
338047658,1396398482,0,12887,355,351,340,480356688,0,0,0,
336769352,1394461057,0,12694,362,371,346,480839112,0,0,0,
333358457,1388704371,0,13292,338,404,357,478932046,0,0,0,
339467787,1398617827,0,12716,304,323,345,480345815,0,0,0,
331328523,1386708734,0,11851,324,373,391,475812240,0,0,0,
339281882,1407769672,0,12399,301,372,416,475742173,0,0,0,
346462913,1428565909,0,11932,299,271,412,475441599,0,0,0,
338794888,1407143973,0,12311,309,341,408,473992778,0,0,0,
348774604,1434713624,0,12572,347,280,409,473679791,0,0,0,
358735724,1400346504,0,12227,375,309,440,480889878,0,0,0,
338774648,1403857019,0,13062,349,404,421,482681802,0,0,0,
338781442,1385509541,0,12031,362,380,422,483236539,0,0,0,
332718392,1385205574,0,13132,360,403,391,483260655,0,0,0,
330329713,1384035413,0,12528,330,301,342,479166279,0,0,0,
333175488,1391796280,0,12862,392,546,494,475316910,0,0,0,
341664736,1415181547,0,13047,353,587,422,475513735,0,0,0,
338821288,1400004704,0,10950,292,337,413,478139702,0,0,0,
338814908,1406365785,0,12593,318,270,423,473656728,0,0,0,
828381596,1435294475,0,12481,352,379,345,331641085,0,0,0,
673928754,1402007147,0,9730,437,428,340,320781168,0,0,0,
674539402,1401399586,0,9341,424,307,272,320794333,0,0,0,
674369749,1401571098,0,8508,426,269,273,320816882,0,0,0,
675207971,1400050351,0,9667,427,311,272,320609567,0,0,0,
682546472,1392141411,0,9177,427,397,282,318574934,0,0,0,
673674957,1402510765,0,9173,426,297,272,321059154,0,0,0,
673711299,1395175086,0,9300,421,268,272,320923122,0,0,0,
674131909,1392461657,0,8597,424,301,273,320866850,0,0,0,
674191754,1392220909,0,9744,427,529,280,320773175,0,0,0,
668967922,1384434232,0,8752,423,318,277,315115831,0,0,0,
674944953,1385013784,0,9278,396,270,300,314410123,0,0,0,
667640712,1824785721,0,9390,301,283,341,465186319,0,0,0,
677526999,1406638703,0,8756,379,351,349,321904092,0,0,0,
826993657,1401632826,0,11874,359,273,350,320798456,0,0,0,
826961237,1401111215,0,11517,351,298,348,320630519,0,0,0,
824859770,1402352040,0,12480,348,303,341,320941644,0,0,0,
673918981,1402001674,0,9514,426,293,351,320928916,0,0,0,
677203402,1398185855,0,9025,429,497,360,319972590,0,0,0,
668216365,1408479715,0,8982,421,275,313,322340160,0,0,0,
667762282,1395876020,0,8325,423,239,276,322478633,0,0,0,
668404685,1383227471,0,9404,422,290,273,318825346,0,0,0,
671747236,1388598012,0,9507,431,403,284,315990197,0,0,0,
676851910,1389930172,0,8811,399,236,301,316560278,0,0,0,
667640250,1830834763,0,8939,301,268,347,467983611,0,0,0,
667632375,1837663650,0,8279,301,268,342,471059917,0,0,0,
667576480,1830921383,0,9770,310,505,350,467941224,0,0,0,
677567508,1409493881,0,8750,372,271,339,322551315,0,0,0,
826361641,1408290915,0,11727,350,259,341,322238521,0,0,0,
667669974,1409551103,0,9032,418,251,311,322669890,0,0,0,
669161796,1407730720,0,8437,423,393,277,322095260,0,0,0,
675329534,1398734088,0,9515,425,342,276,320613496,0,0,0,
672915130,1390351146,0,8650,428,255,272,321172837,0,0,0,
672449292,1389768373,2,9320,627,337,472,321109355,0,2,0,
672706411,1390045183,0,10044,439,351,275,316610940,0,0,0,
672305421,1384398395,0,9518,417,430,327,314187126,0,0,0,
667610555,1824232896,0,9018,302,274,348,464997697,0,0,0,
677568286,1410563110,0,8211,372,325,341,322874175,0,0,0,
827023511,1398740494,0,12162,354,273,346,320058990,0,0,0,
826370248,1405130092,0,13209,354,318,348,321640880,0,0,0,
672730534,1403598404,0,8556,420,315,345,321254749,0,0,0,
672942501,1403230908,0,8843,422,296,347,321168723,0,0,0,
673046133,1402940530,0,7954,422,333,314,321098044,0,0,0,
670970337,1404123101,0,10366,431,477,279,321638298,0,0,0,
669084694,1384378647,0,9161,426,296,277,322231765,0,0,0,
670607530,1386406869,0,8996,424,279,277,316337200,0,0,0,
673113620,1381313634,0,9113,397,267,300,312979898,0,0,0,
667569552,1825633482,0,8793,302,296,344,465715417,0,0,0,
677533963,1400853406,0,9551,357,314,342,320658204,0,0,0,
677600789,1845191376,0,8616,314,236,340,472732598,0,0,0,
827024812,1403996443,0,11548,350,330,344,321334512,0,0,0,
826889750,1400242712,0,12492,350,460,343,320499791,0,0,0,
670719054,1405386238,0,9367,428,433,348,321735119,0,0,0,
672166094,1404102056,0,8957,417,277,315,321367906,0,0,0,
671444593,1405285412,0,8611,424,301,272,321650545,0,0,0,
671098743,1393697351,0,9168,429,265,280,321752112,0,0,0,
672478996,1389361640,0,9909,426,293,285,321147167,0,0,0,
673147277,1390683683,0,8718,421,361,275,317837732,0,0,0,
682173792,1405077634,0,9540,432,256,277,321762939,0,0,0,
672729584,1390361299,0,8485,428,278,273,318146708,0,0,0,
672112591,1389113072,0,10505,437,459,278,316248693,0,0,0,
675980490,1390543803,0,9142,400,276,299,316801200,0,0,0,
667637028,1830586169,0,8572,306,356,355,467860340,0,0,0,
667609632,1830972379,0,9111,302,344,343,468031315,0,0,0,
677494554,1403802776,0,8786,357,298,349,321281532,0,0,0,
677592758,1848815558,0,9229,312,332,341,473741636,0,0,0,
821864873,1409281338,0,11866,357,373,352,322579759,0,0,0,
667299940,1410078648,0,8620,418,291,312,322708345,0,0,0,
668570999,1396864980,0,9594,536,396,273,322408827,0,0,0,
673000683,1390451540,0,8468,430,419,294,321070718,0,0,0,
674263318,1392479993,0,9095,421,293,273,319060474,0,0,0,
678240116,1398585485,0,8752,427,297,274,320300664,0,0,0,
672482525,1389760627,0,9231,425,354,273,316467387,0,0,0,
673332495,1390111081,0,9329,407,317,311,316645577,0,0,0,
667639683,1830704963,0,8183,303,261,348,467861651,0,0,0,
667640849,1832139344,0,9005,301,286,456,468549948,0,0,0,
667582675,1830004478,0,8902,304,288,340,467551884,0,0,0,
677565017,1406147971,0,9152,373,488,352,321834296,0,0,0,
827023901,1400661900,0,12329,355,337,348,320567409,0,0,0,
824105557,1409580423,0,11631,354,251,344,322618625,0,0,0,
667857520,1409394982,0,9066,421,311,312,322558905,0,0,0,
668793733,1405049579,0,8848,483,493,342,322221358,0,0,0,
672777323,1390105906,0,9695,426,282,272,321203367,0,0,0,
672978459,1390488260,0,9452,424,308,274,320993179,0,0,0,
672174958,1389193177,0,9317,457,409,274,316269085,0,0,0,
675066565,1393613236,0,9514,426,417,277,317964886,0,0,0,
675172988,1389096092,0,8164,408,374,318,316113873,0,0,0,
667642830,1830392372,0,9220,359,280,347,467771641,0,0,0,
667596667,1829943099,0,9159,304,226,343,467610439,0,0,0,
677565466,1404888898,0,8835,355,266,352,321593330,0,0,0,
677572474,1846306586,0,9362,320,359,353,473071707,0,0,0,
827026765,1395150929,0,10859,355,285,347,319306628,0,0,0,
827032174,1401421841,0,12219,352,271,345,320783806,0,0,0,
826841436,1402960508,0,11712,347,385,341,321080531,0,0,0,
670244835,1406239264,0,9071,433,462,416,321913410,0,0,0,
672327222,1403870289,0,9042,418,306,317,321303300,0,0,0,
671765604,1404488932,0,8776,428,304,277,321449744,0,0,0,
673034201,1396053510,0,9442,427,259,272,321074675,0,0,0,
678331932,1398993023,0,8700,428,353,281,319701241,0,0,0,
672221632,1389433598,0,9325,427,369,276,321343943,0,0,0,
673283246,1390925532,0,9234,478,270,332,320227122,0,0,0,
673614966,1391401795,0,8665,428,303,273,317227943,0,0,0,
671985004,1389047591,0,10183,439,524,304,316234804,0,0,0,
667640980,1829636424,0,8293,315,348,354,467345735,0,0,0,
677564460,1401683655,0,9266,359,322,348,320833277,0,0,0,
677560364,1844496777,0,9253,315,300,341,472494764,0,0,0,
826228388,1405985784,0,12134,414,608,483,321751711,0,0,0,
672802455,1403167794,0,10443,542,771,383,321207495,0,0,0,
674501062,1401538612,0,7983,420,386,346,320755486,0,0,0,
673933857,1402475273,0,9034,417,233,310,320911357,0,0,0,
673060075,1403086821,0,9185,423,346,276,321105148,0,0,0,
679312094,1395634759,0,9947,435,426,280,319489580,0,0,0,
673986374,1401933242,0,9615,429,361,273,320916836,0,0,0,
674278672,1399988034,0,8218,425,295,274,320811824,0,0,0,
675837915,1395085557,0,9532,430,341,276,320381336,0,0,0,
674457389,1392535007,0,9562,432,364,281,320638385,0,0,0,
674020240,1392030312,0,9087,423,330,272,320855400,0,0,0,
674622948,1393174774,0,9122,423,251,274,319554488,0,0,0,
679101004,1400290726,0,8810,430,280,274,320570418,0,0,0,
715483693,1394957417,0,10540,452,573,303,319318536,0,0,0,
669097534,1384809023,0,8821,431,356,280,314276126,0,0,0,
676965006,1392355042,0,9343,398,278,301,317588969,0,0,0,
667640310,1832539841,0,9061,300,288,341,468741718,0,0,0,
667603957,1832685951,0,8798,300,308,344,468800627,0,0,0,
667593272,1835253002,0,9216,307,290,347,470084851,0,0,0,
667638608,1831839067,0,7955,299,237,339,468436521,0,0,0,
677531471,1402657867,0,9536,362,357,346,321049136,0,0,0,
677566079,1842558869,0,9476,315,360,342,472053017,0,0,0,
826952411,1402323571,0,12530,357,389,355,320871225,0,0,0,
827022864,1402586984,0,12088,369,270,356,320999267,0,0,0,
824482397,1402788261,0,10617,363,263,352,321059597,0,0,0,
679929392,1390110573,4,9305,569,328,501,318165701,0,4,0,
826922775,1402032502,2,12874,387,375,398,320903738,0,2,0,
822281985,1404231108,2,11737,366,247,368,321393298,0,2,0,
672133925,1404391389,3,8872,446,274,340,321416551,0,3,0,
672318659,1389560700,2,8529,504,450,353,321283697,0,2,0,
673752230,1391956153,3,9838,466,491,327,320965085,0,3,0,
673026014,1390604797,2,9770,461,420,292,318089233,0,2,0,
673157113,1392986787,3,10363,550,371,302,317675121,0,3,0,
674044388,1388457143,0,9399,426,405,338,316039988,0,0,0,
667640667,1829710001,0,8058,311,273,359,467358500,0,0,0,
667581747,1832360419,0,9495,398,302,378,468633074,0,0,0,
677534884,1402832598,0,8521,371,278,358,321069795,0,0,0,
677601237,1844948139,0,9021,324,282,355,472685808,0,0,0,
827005640,1399831420,0,12733,379,447,370,320352327,0,0,0,
825617935,1409251483,0,11323,365,381,357,322495259,0,0,0,
668136526,1408797058,0,8836,438,324,325,322509398,0,0,0,
666962391,1407528245,0,8067,429,325,283,323010308,0,0,0,
668012874,1383056129,0,9350,438,327,347,321899480,0,0,0,
668219709,1383146248,0,9492,450,365,293,313628507,0,0,0,
677290993,1388119138,0,8682,417,239,313,315761112,0,0,0,
667638171,1839878273,0,8835,314,309,355,472125900,0,0,0,
667645689,1828679561,0,8091,372,334,353,467098452,0,0,0,
667579754,1826366882,0,9616,329,374,365,465813361,0,0,0,
677573710,1405060698,0,8898,455,352,417,321604870,0,0,0,
827030285,1404630324,0,11424,374,231,365,321469569,0,0,0,
822277206,1405081753,0,11683,368,301,359,321619894,0,0,0,
671716472,1404676432,0,8180,436,308,326,321462747,0,0,0,
675231900,1400361397,0,9444,451,324,290,320527734,0,0,0,
672960696,1403282063,0,8673,440,223,341,321206378,0,0,0,
672602746,1398467593,2,16160,719,386,311,321333545,0,2,0,
671769167,1388728115,0,9799,451,445,291,321559662,0,0,0,
669335062,1384987998,0,8974,466,386,313,316877521,0,0,0,
673510337,1391388867,0,9220,447,312,290,317173828,0,0,0,
678746828,1399548324,0,8477,440,269,285,320709220,0,0,0,
675598437,1389083123,0,9360,484,279,374,316159602,0,0,0,
667590719,1831167856,0,9221,324,398,362,468061626,0,0,0,
667640049,1831033041,0,8460,313,277,351,468080619,0,0,0,
677528926,1402872995,0,8900,380,396,365,321086479,0,0,0,
677604811,1845138136,0,7879,325,363,358,472853765,0,0,0,
826346253,1408472175,0,13201,386,442,377,322277776,0,0,0,
677974250,1395007339,0,9279,511,390,374,319334006,0,0,0,
824612479,1403141273,0,11777,372,387,371,321154732,0,0,0,
673056398,1403024070,0,9168,436,339,362,321121960,0,0,0,
673412666,1402602244,0,8473,434,252,320,321010163,0,0,0,
672868718,1403354684,0,9390,445,333,288,321246630,0,0,0,
671557966,1401285253,0,9054,434,276,279,321434476,0,0,0,
671760941,1388328444,0,9169,436,332,283,321421346,0,0,0,
671861464,1388774886,0,9690,434,485,401,319218083,0,0,0,
672570051,1390051651,0,8797,448,331,288,316586108,0,0,0,
674678042,1391944532,0,9250,419,260,310,317440578,0,0,0,
667586955,1832019081,0,8660,315,310,354,468443969,0,0,0,
667643535,1830463050,0,8710,316,316,360,467810933,0,0,0,
667573760,1831180989,0,9440,318,286,359,468175644,0,0,0,
687494818,1395384436,0,8592,488,340,477,319292127,0,0,0,
677605342,1855736398,0,8907,308,340,359,476641377,0,0,0,
677528989,1402873411,0,8703,380,350,356,321070080,0,0,0,
677538672,1845503709,0,9312,340,420,363,472888157,0,0,0,
823452902,1408199137,0,11981,363,312,354,322335081,0,0,0,
667970853,1408706693,0,8666,434,245,323,322390052,0,0,0,
668146992,1402696222,0,8875,431,323,284,322547490,0,0,0,
676414538,1395999174,0,8845,436,309,284,320531063,0,0,0,
671700410,1388374148,0,9386,447,278,290,321457758,0,0,0,
672869966,1390370085,0,8846,441,272,284,317859505,0,0,0,
673222605,1390793673,0,8926,469,340,313,316955178,0,0,0,
675170135,1389632757,0,9439,431,452,329,316447509,0,0,0,
667647865,1828992618,0,7824,320,283,359,467210398,0,0,0,
667639686,1832333508,0,8971,318,288,359,468584097,0,0,0,
677524622,1403211874,0,8855,369,348,354,321157062,0,0,0,
677571709,1843539508,0,9091,325,318,349,472320027,0,0,0,
826961747,1402587863,0,12468,372,362,378,320987341,0,0,0,
827020970,1401769653,0,10779,361,279,356,320827313,0,0,0,
825640236,1401103114,0,12208,364,296,363,320689039,0,0,0,
672101736,1403944249,0,8491,441,486,369,321367050,0,0,0,
676943507,1398444253,0,9285,447,331,371,320144169,0,0,0,
672240053,1404227978,0,9029,445,341,329,321322160,0,0,0,
672405609,1404122978,0,8916,465,383,285,321384404,0,0,0,
673379613,1398913150,0,8929,444,281,294,321089959,0,0,0,
673690743,1391696036,0,8711,438,269,292,320966493,0,0,0,
672570633,1389966917,0,9364,455,346,293,321366515,0,0,0,
672636728,1390027927,0,9393,433,336,290,316778491,0,0,0,
676759802,1396288295,0,8749,440,309,281,319305280,0,0,0,
673207995,1390917743,0,9845,449,421,284,316939286,0,0,0,
676917526,1390742970,0,8139,411,277,309,316904922,0,0,0,
667637866,1832793608,0,8993,314,276,357,468809387,0,0,0,
667635648,1828043690,0,9306,314,521,458,466802654,0,0,0,
677565111,1403512660,0,9129,435,726,424,321251894,0,0,0,
677602010,1841293084,0,8902,332,341,381,472103394,0,0,0,
677564568,1402267019,0,7960,381,232,345,320987403,0,0,0,
827025658,1400868708,0,12387,365,311,361,320624112,0,0,0,
825788410,1405062365,0,12834,370,612,415,321615595,0,0,0,
670275066,1406937288,0,9239,468,431,398,322028848,0,0,0,
673617097,1402469433,0,8986,507,359,398,320991446,0,0,0,
674184494,1401598897,0,8352,436,318,278,320803093,0,0,0,
684697709,1388931676,0,9605,438,299,327,317884715,0,0,0,
674340162,1401714261,0,8762,436,394,324,320839671,0,0,0,
673895169,1402336310,0,9237,447,370,287,320912930,0,0,0,
674062991,1401762000,0,9659,446,337,281,320770222,0,0,0,
675040430,1399438910,0,8665,437,456,286,320567752,0,0,0,
670870868,1387384620,0,9422,446,593,297,321845286,0,0,0,
671555048,1388549849,0,8442,440,347,289,318920265,0,0,0,
673513032,1391988371,0,9799,511,704,345,317366788,0,0,0,
674145638,1385392527,0,9331,420,301,312,314543952,0,0,0,
692790197,1857450053,0,8905,395,348,388,472454409,0,0,0,
692131498,1848323849,0,9247,373,297,346,480268580,0,0,0,
667646987,1832635176,0,7884,303,293,346,468792762,0,0,0,
667644470,1834348046,0,9411,312,266,356,469768371,0,0,0,
667566856,1838282710,0,9763,321,546,367,471370192,0,0,0,
667618860,1833268631,0,8701,319,382,366,469009745,0,0,0,
667640665,1833739995,0,9115,371,248,359,469317104,0,0,0,
667640892,1833835632,0,8231,306,326,352,469295164,0,0,0,
677567728,1396769907,0,9710,355,270,345,319687209,0,0,0,
677531470,1839428438,0,9466,318,291,343,471313383,0,0,0,
827022483,1405406359,0,12080,360,393,347,321650889,0,0,0,
826985236,1397438891,0,12302,362,287,350,319765307,0,0,0,
821063905,1407193637,0,11452,366,414,352,322179999,0,0,0,
670702358,1405949665,0,9717,436,402,323,321889995,0,0,0,
715337805,1400063863,0,9792,528,503,358,320440331,0,0,0,
670255037,1401691347,0,9630,478,458,296,321838004,0,0,0,
672643600,1389711680,0,9513,443,321,281,321166943,0,0,0,
669638982,1385352211,0,9988,514,600,281,318129931,0,0,0,
672432755,1389772456,0,10307,475,460,290,316422509,0,0,0,
676490384,1384794407,0,9052,424,324,305,314233712,0,0,0,
667639939,1826360648,0,9224,310,273,351,466116887,0,0,0,
677406751,1407369911,0,10584,400,429,361,322264595,0,0,0,
826589533,1406628644,0,11502,368,367,355,321934329,0,0,0,
675207051,1400538534,0,9053,446,265,367,320529047,0,0,0,
680067534,1392301835,0,8052,436,283,358,318624934,0,0,0,
827022997,1400339541,0,12273,366,271,362,320478180,0,0,0,
824874653,1400655557,0,12769,359,333,355,320609498,0,0,0,
670166068,1406298859,0,8854,441,276,358,321862568,0,0,0,
669737848,1407592898,0,9089,444,455,330,322172872,0,0,0,
670529971,1394828728,0,8761,445,458,281,321810388,0,0,0,
675749595,1394471304,0,9951,445,307,291,320245456,0,0,0,
676770000,1396937387,0,9363,455,431,292,320282451,0,0,0,
668762531,1383390002,0,8983,439,305,292,317664660,0,0,0,
672361337,1383618731,0,9209,419,254,319,313872102,0,0,0,
667607963,1825666995,0,8660,368,338,412,465473963,0,0,0,
677519757,1405821433,0,9877,385,334,362,321956082,0,0,0,
677568982,1841629389,0,8887,333,278,353,471836700,0,0,0,
827026632,1402417701,0,11869,356,372,347,320907974,0,0,0,
826769889,1401985986,0,13384,368,419,368,320833642,0,0,0,
823791130,1401688849,0,11447,370,288,363,320801098,0,0,0,
674403059,1401558080,0,9248,448,321,367,320750237,0,0,0,
674376750,1401577662,0,8748,487,308,362,320765792,0,0,0,
673476952,1402544655,0,9290,440,320,334,321017036,0,0,0,
673432846,1402643241,0,9548,440,315,288,321041095,0,0,0,
676105955,1399628126,0,9075,441,289,290,320366714,0,0,0,
668235306,1387710098,0,8996,436,226,282,322525286,0,0,0,
668520105,1383088282,0,8059,440,475,288,316080297,0,0,0,
674121092,1383276077,0,9363,415,452,326,313767918,0,0,0,
667630857,1828845768,0,9183,316,292,356,466998826,0,0,0,
677570788,1403080246,0,8802,369,361,355,321130226,0,0,0,
677603871,1842988548,0,9123,329,245,357,472191168,0,0,0,
827018029,1399249412,0,11840,369,596,483,320328604,0,0,0,
827026150,1406823740,0,12692,378,402,362,322001269,0,0,0,
823156122,1403814523,2,11731,568,416,561,321306490,0,2,0,
672416530,1403984636,0,8979,567,363,477,321347172,0,0,0,
671179429,1405209738,0,10072,497,716,362,321529078,0,0,0,
668078016,1396171794,0,9185,469,587,415,322331740,0,0,0,
675995518,1395178205,0,9858,448,408,288,320322438,0,0,0,
672899469,1390470303,0,8925,495,527,282,320872993,0,0,0,
672515901,1389681960,0,9240,450,351,310,316490235,0,0,0,
672812995,1390261829,0,9689,554,328,277,316734458,0,0,0,
677276177,1389795628,0,8692,437,254,315,316474784,0,0,0,
667602830,1830709945,0,9336,309,360,352,467844474,0,0,0,
667633031,1826251901,0,8405,310,450,352,465956333,0,0,0,
677496871,1394826610,0,9225,370,369,353,319362305,0,0,0,
677595705,1847816819,0,9430,334,305,363,473412403,0,0,0,
826996163,1403266195,0,11894,365,285,360,321155131,0,0,0,
824864095,1404358321,0,12279,366,374,366,321373008,0,0,0,
672454717,1403992710,0,7988,437,344,362,321353427,0,0,0,
671307095,1405211566,0,9089,453,315,325,321634933,0,0,0,
667183888,1400440499,0,9105,438,324,285,322739182,0,0,0,
671244705,1387766370,0,9309,442,397,283,321653430,0,0,0,
667693007,1382021110,0,9618,448,363,300,313581993,0,0,0,
676803831,1381964514,0,8388,481,321,371,313118593,0,0,0,
667634050,1831030459,0,9303,313,289,354,467998490,0,0,0,
677487078,1405040141,0,9296,372,256,356,321547568,0,0,0,
677538616,1846274848,0,8964,329,305,355,473044872,0,0,0,
826960311,1401058404,0,12151,365,302,356,320621974,0,0,0,
822964241,1404535227,0,11414,367,303,353,321458924,0,0,0,
672326045,1404065467,0,9111,505,371,368,321386610,0,0,0,
671551763,1404807388,0,8986,446,427,331,321531689,0,0,0,
671270489,1402338220,0,9254,437,305,289,321678979,0,0,0,
671880205,1388917225,0,9535,448,317,288,321490955,0,0,0,
672960593,1390408742,0,9023,465,313,285,320116852,0,0,0,
682739822,1406144720,0,9416,440,271,284,319426752,0,0,0,
672398000,1389702636,0,8826,442,362,290,320763494,0,0,0,
672063154,1389271660,0,9526,505,269,290,316222759,0,0,0,
673499298,1389084317,0,9022,415,315,308,316291000,0,0,0,
667641126,1828426223,0,8411,313,453,354,466864765,0,0,0,
667543927,1824716025,0,10049,322,323,350,465172174,0,0,0,
677555714,1409439087,0,8076,387,297,349,322606696,0,0,0,
822136727,1406732921,0,12631,401,748,464,322114497,0,0,0,
