PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
221540,427541,8156,0,9,125,3,
223749,430382,11405,0,4,118,6,
224920,433129,11405,0,9,7,7,
223791,433114,11405,0,9,100,0,
58643,433141,15906,0,10,292,5,
35927,433165,11327,0,9,99,7,
224870,315,11327,0,9,100,6,
225440,433087,8156,0,9,121,9,
225231,430245,11405,0,4,109,7,
222350,430387,11405,0,9,7,3,
222796,430368,11405,0,9,104,0,
36127,430396,11327,0,9,101,4,
36217,424647,11327,0,9,96,7,
223663,315,11327,0,9,112,4,
225871,433155,8156,0,9,125,8,
224208,433108,11405,0,4,109,4,
223772,430361,11405,0,9,7,8,
224411,430227,11405,0,9,103,0,
35903,427347,11327,0,9,95,7,
35881,427501,11327,0,9,99,7,
223852,315,11327,0,9,103,4,
223392,430345,8156,0,9,118,5,
222768,430390,11405,0,4,123,3,
224515,433078,11405,0,9,7,4,
223810,433146,11405,0,9,100,0,
36152,430321,11327,0,9,98,9,
35989,435873,11327,0,9,101,3,
221004,315,11327,0,9,111,3,
223725,430321,8156,0,9,125,4,
224893,430091,11405,0,4,118,8,
224315,430386,11405,0,9,7,10,
224359,433118,11405,0,9,101,0,
35947,433179,11327,0,9,99,3,
35908,430316,11327,0,9,95,2,
224837,315,11327,0,9,106,4,
224560,433059,8156,0,9,124,5,
226318,433148,11405,0,4,117,9,
226339,433051,11405,0,9,8,8,
224373,430310,11405,0,9,98,0,
36133,430113,11327,0,9,100,4,
35884,430224,11327,0,9,100,5,
223984,315,11327,0,9,107,2,
222100,427541,8156,0,9,121,3,
225131,433030,11405,0,4,122,3,
227582,433096,11405,0,9,7,11,
223900,430385,11405,0,9,98,0,
35987,433134,11327,0,9,101,3,
35907,430262,11327,0,9,105,4,
224350,315,11327,0,9,107,4,
222698,424775,8156,0,9,130,7,
224365,432849,11405,0,4,111,2,
226026,432997,11405,0,9,7,8,
222417,427571,11405,0,9,93,0,
36468,433112,11327,0,9,106,7,
35928,430337,11327,0,9,103,7,
225164,315,11327,0,9,106,8,
222301,424782,8156,0,9,115,12,
227198,435951,11405,0,4,121,9,
225320,432870,11405,0,9,8,8,
223435,430332,11405,0,9,97,0,
35932,433090,11327,0,9,105,7,
44863,430111,15540,0,9,295,2,
35909,433109,11327,0,9,103,8,
222988,315,11327,0,9,107,10,
226367,430280,8156,0,9,121,7,
228553,435906,11405,0,4,114,7,
225329,427340,11405,0,9,8,15,
224160,430136,11405,0,9,102,0,
37295,430236,11327,0,9,100,5,
35894,433141,11327,0,9,97,8,
224825,315,11327,0,9,111,2,
224961,432889,8156,0,9,128,4,
225191,432855,11405,0,4,113,7,
223663,430188,11405,0,9,11,2,
224152,433111,11405,0,9,96,0,
36109,430318,11327,0,9,93,3,
35883,430256,11327,0,9,93,2,
224911,315,11327,0,9,110,7,
224888,433100,8156,0,9,121,6,
224273,430279,11405,0,4,115,5,
221352,429970,11405,0,9,7,2,
225544,433095,11405,0,9,96,0,
35923,435930,11327,0,9,106,7,
36006,430373,11327,0,9,103,9,
222521,315,11327,0,9,115,5,
221121,427576,8156,0,9,119,2,
225339,430292,11405,0,4,117,11,
225109,433146,11405,0,9,8,9,
223636,430350,11405,0,9,100,0,
35969,430339,11327,0,9,103,4,
35962,427298,11327,0,9,103,6,
221915,315,11327,0,9,112,5,
223933,430403,8156,0,9,124,8,
224187,430132,11405,0,4,121,7,
226943,435939,11405,0,9,7,6,
226766,433155,11405,0,9,99,0,
36067,430196,11327,0,9,106,4,
35974,427606,11327,0,9,110,6,
222941,315,11327,0,9,111,3,
224336,427577,8156,0,9,123,4,
223690,433167,11405,0,4,123,2,
221436,424746,11405,0,9,7,2,
222237,430375,11405,0,9,104,0,
35875,430377,11327,0,9,99,7,
36119,430387,11327,0,10,288,10,
220237,421863,11405,0,4,107,3,
222417,315,11327,0,9,105,4,
224882,435952,8156,0,9,118,3,
224103,433130,11405,0,9,16,3,
224705,430342,11405,0,9,102,0,
35929,430210,11327,0,9,104,4,
222635,430373,11405,0,4,101,4,
225793,433086,11405,0,4,112,10,
