PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_LL_MISS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
184775278,438014371,0,76,152,0,0,
184777449,438105839,0,29,122,0,0,
184762687,438100093,0,24,93,0,0,
184681913,438002578,0,24,55,0,0,
184747449,438104995,0,24,101,0,0,
184676767,438013008,0,24,69,0,0,
184725931,438009125,0,24,77,0,0,
184735004,438100381,0,24,63,0,0,
184770224,438103963,0,24,119,0,0,
184743593,438106852,0,26,99,0,0,
184685361,438016012,0,24,91,0,0,
184958764,438101247,0,24,82,0,0,
184781010,438194533,0,24,95,0,0,
184707616,438014659,0,24,71,0,0,
184736979,438103894,0,25,111,0,0,
184677108,437926138,0,24,67,0,0,
184747401,438092104,0,24,88,0,0,
184747216,438105211,0,24,78,0,0,
184687305,438029524,0,24,94,0,0,
184707002,438017143,0,24,76,0,0,
184692260,437922322,0,24,101,0,0,
184639577,437832879,0,24,79,0,0,
184708369,438012689,0,24,93,0,0,
184730230,438015180,0,24,111,0,0,
184720042,438015620,0,24,87,0,0,
184667994,437841495,0,24,105,0,0,
184739462,438106542,0,24,45,0,0,
184773180,438096199,0,24,155,0,0,
184711936,438005464,0,24,102,0,0,
184691269,438014559,0,24,59,0,0,
184701963,438013642,0,24,79,0,0,
184885962,438180961,0,24,87,0,0,
184747672,438018784,0,24,110,0,0,
184724155,438017105,0,24,86,0,0,
184687609,437927312,0,24,90,0,0,
184641685,437914991,0,24,87,0,0,
184741791,438104052,0,24,77,0,0,
184867532,438126421,1,1391,70,1,0,
184719649,438012235,0,24,90,0,0,
184709890,438104338,0,24,78,0,0,
184741906,438015078,0,24,95,0,0,
184734649,438018285,0,33,84,0,0,
184719533,438022548,0,26,98,0,0,
184694875,438013323,0,24,63,0,0,
184747943,438022899,1,95,183,1,0,
184755143,438017512,0,24,79,0,0,
184777672,438021965,0,24,146,0,0,
184740288,438018413,0,24,150,0,0,
184745046,438013244,0,24,109,0,0,
184764257,438011149,0,24,76,0,0,
184811875,438117361,0,24,101,0,0,
184776076,438102775,0,24,72,0,0,
184704325,438015305,0,24,79,0,0,
184695627,438003613,0,24,64,0,0,
184745144,438015130,0,24,127,0,0,
184668730,437914025,0,24,105,0,0,
184718436,438014205,0,24,76,0,0,
184713818,438022515,0,24,88,0,0,
184759838,438116949,0,28,87,0,0,
184750938,438112608,0,24,87,0,0,
184730284,438023220,0,25,102,0,0,
184771623,437925954,0,24,68,0,0,
184698233,438017754,0,24,85,0,0,
184818330,438110413,0,24,197,0,0,
184727915,438004042,0,24,131,0,0,
184712551,438014869,0,24,137,0,0,
184746311,438104452,0,24,99,0,0,
184715996,438011297,0,24,68,0,0,
184914944,438103608,0,24,88,0,0,
184704083,438012908,0,24,54,0,0,
184742386,438100506,0,24,85,0,0,
184683544,438015759,0,24,60,0,0,
184616945,437926999,0,24,73,0,0,
184743049,438022323,0,24,104,0,0,
184734343,438111234,0,24,85,0,0,
184674915,437928928,0,24,57,0,0,
184719738,438014676,0,24,91,0,0,
184727819,438011178,0,24,81,0,0,
184691905,438003144,0,24,74,0,0,
184690614,438016600,0,24,51,0,0,
184807306,438191853,0,24,121,0,0,
184732291,438008380,0,24,76,0,0,
184734065,438092662,0,24,107,0,0,
184746291,438019938,0,24,111,0,0,
184682005,438017864,0,28,55,0,0,
184701550,438013629,0,24,93,0,0,
184928596,438103456,0,24,101,0,0,
184707255,438020142,0,24,102,0,0,
184736230,438104673,0,24,70,0,0,
184682902,437925779,0,24,71,0,0,
184732374,438015954,0,24,102,0,0,
184710147,438013652,0,24,44,0,0,
184672729,437929351,0,24,66,0,0,
184733498,438018091,0,32,147,0,0,
184748515,438105111,0,24,85,0,0,
184697181,438003496,0,24,85,0,0,
184882331,438104265,0,24,94,0,0,
184698244,438014726,0,24,85,0,0,
184879563,437916994,1,49,90,1,0,
184798339,438194937,0,24,114,0,0,
184715725,438012075,0,24,91,0,0,
184698194,438003068,0,24,66,0,0,
184742373,438018902,0,53,147,0,0,
184750473,438016452,0,24,127,0,0,
184767263,438100411,0,24,90,0,0,
184701766,438018154,0,26,79,0,0,
184763085,438117294,0,30,107,0,0,
184727703,438103957,0,24,49,0,0,
184677786,437919691,0,26,86,0,0,
184698590,438013573,0,24,92,0,0,
184735883,438021104,0,25,101,0,0,
184717666,438105645,0,24,78,0,0,
184710756,438010588,0,24,73,0,0,
184731292,438010485,0,24,81,0,0,
184765635,438100885,0,24,91,0,0,
184680075,437934080,0,24,96,0,0,
184730257,438013565,0,24,92,0,0,
184805197,438195004,0,33,94,0,0,
184699018,437928471,0,24,99,0,0,
184676953,437932800,0,24,106,0,0,
184784467,438193402,0,24,74,0,0,
184751829,438105273,0,24,79,0,0,
184773759,438122935,0,27,93,0,0,
184685463,438002449,0,24,65,0,0,
184764868,438105375,0,24,95,0,0,
184687137,438017516,0,24,74,0,0,
184784368,438109285,0,24,90,0,0,
184794956,438109578,0,24,119,0,0,
184644092,437827732,0,24,136,0,0,
184696599,438015705,0,24,81,0,0,
184699812,437919366,0,24,105,0,0,
184708576,438103551,0,24,56,0,0,
184828090,438006589,0,25,87,0,0,
184758309,438100917,0,24,112,0,0,
184796550,438109858,0,24,103,0,0,
184573190,438091239,0,24,81,0,0,
184702354,438014740,0,24,71,0,0,
184709990,438016235,0,24,101,0,0,
184716911,438020762,0,24,119,0,0,
184701626,438023004,0,24,96,0,0,
184699002,438015608,0,24,68,0,0,
184741305,438104698,0,24,84,0,0,
184749346,438104847,0,24,98,0,0,
184772164,438100041,0,88,148,0,0,
184817056,438108656,0,24,231,0,0,
184691153,438016576,0,24,135,0,0,
184825222,438190625,0,24,135,0,0,
184750998,438106845,0,24,89,0,0,
184755458,438111095,0,24,109,0,0,
184720513,438011152,0,24,73,0,0,
184774269,438103577,0,24,99,0,0,
184753255,438018094,1,36,129,1,0,
184731915,438008454,0,24,84,0,0,
184687770,437922604,0,24,57,0,0,
184724554,438024185,0,25,110,0,0,
184744059,438111184,0,24,76,0,0,
184786831,437914286,0,25,97,0,0,
184732410,438097981,0,24,70,0,0,
185054268,438300932,0,2014,1054,0,0,
184691422,438017725,0,26,96,0,0,
184753723,438105618,0,24,95,0,0,
184807979,438016755,0,31,80,0,0,
184754108,438104920,0,24,106,0,0,
184715987,438015292,0,24,85,0,0,
184828559,438102005,0,24,60,0,0,
184679390,438019825,0,33,77,0,0,
184642195,437838776,0,24,93,0,0,
184715930,438015435,0,24,75,0,0,
184694853,438014586,0,24,94,0,0,
184707589,438015534,0,24,83,0,0,
184790495,438201533,0,24,93,0,0,
184751395,438110695,0,24,67,0,0,
184689129,438014394,0,24,64,0,0,
184404575,437827359,0,24,104,0,0,
184379395,438096277,0,129,214,0,0,
184713894,438014786,0,24,97,0,0,
184740664,438009355,0,30,92,0,0,
184752202,438104449,0,24,97,0,0,
184846256,438199554,0,49,215,0,0,
184762107,438015534,0,24,85,0,0,
184772582,438113442,0,34,158,0,0,
184734226,437927701,0,96,154,0,0,
184729101,438003900,0,24,144,0,0,
184747866,438018091,0,34,72,0,0,
184735268,438021151,0,24,121,0,0,
184725815,438018595,0,24,102,0,0,
184734721,437935324,0,24,81,0,0,
184714616,438030545,0,28,90,0,0,
184730983,438017179,0,24,131,0,0,
184733235,438093268,0,24,88,0,0,
184698286,438014093,0,24,67,0,0,
184728763,438011320,0,24,85,0,0,
184705895,438017586,0,24,98,0,0,
184769112,438103394,0,24,98,0,0,
184745869,438103918,0,24,88,0,0,
184739268,438105406,0,24,70,0,0,
184680665,438013467,0,24,95,0,0,
184684998,438013070,0,24,70,0,0,
184748827,438102755,0,24,66,0,0,
184846534,437928071,0,24,80,0,0,
184733143,438015387,0,24,74,0,0,
184730119,438021631,0,54,163,0,0,
184738690,438023622,0,24,101,0,0,
184803829,437934934,0,24,96,0,0,
184738579,438094075,1,31,102,1,0,
184876902,438017095,0,24,89,0,0,
184738023,438009734,0,24,80,0,0,
184623611,437743081,0,24,103,0,0,
184804470,438020736,0,24,176,0,0,
184918513,438105788,0,24,162,0,0,
184719279,438019249,0,25,100,0,0,
184767180,438015773,0,24,135,0,0,
184705756,437939384,0,24,114,0,0,
184712674,438022156,0,24,62,0,0,
184731889,438015971,0,24,95,0,0,
184731694,438021234,0,24,78,0,0,
184752391,438022980,0,24,113,0,0,
184745771,438103700,0,24,66,0,0,
184728672,438012954,0,24,98,0,0,
184793832,438105320,0,24,83,0,0,
184717243,438011021,0,24,79,0,0,
184690362,438011130,0,24,67,0,0,
184695219,437925508,0,24,95,0,0,
184702608,438012367,0,24,58,0,0,
184813433,438198414,0,24,116,0,0,
184796554,438109085,0,24,176,0,0,
184732268,438104783,0,25,128,0,0,
184755654,438102254,0,24,101,0,0,
184723224,438019509,0,24,111,0,0,
184694089,438018983,0,25,51,0,0,
184702873,438013170,0,24,98,0,0,
184736203,438010058,0,24,88,0,0,
184716775,438016022,0,24,83,0,0,
184768498,438200325,0,24,61,0,0,
184708013,438016419,0,24,97,0,0,
184767482,438109938,0,24,71,0,0,
184752008,438111295,0,24,94,0,0,
184673314,437927067,0,24,75,0,0,
184693225,438003108,0,24,79,0,0,
184619608,437928117,0,24,115,0,0,
184651495,437915393,0,24,68,0,0,
184721766,438013107,0,24,76,0,0,
184761802,438099508,0,24,94,0,0,
184704419,438004441,0,24,105,0,0,
184653681,437914882,0,24,111,0,0,
184832065,438203008,0,33,151,0,0,
184761125,438108618,0,25,90,0,0,
184715353,438022658,0,24,102,0,0,
184812173,438206478,0,24,127,0,0,
184738124,438104200,0,24,90,0,0,
184747033,438105057,0,24,78,0,0,
184712583,437921278,0,24,76,0,0,
184752065,438101351,0,25,86,0,0,
184656547,437926143,0,24,44,0,0,
184752116,438016567,0,24,81,0,0,
184750764,438103150,0,24,89,0,0,
184760616,438102719,0,25,73,0,0,
184670189,437929901,1,30,86,1,0,
184753705,438098430,0,24,100,0,0,
184744750,438104311,0,24,89,0,0,
184677272,437923601,0,24,85,0,0,
184712434,438011899,0,24,68,0,0,
184727297,438013278,0,25,100,0,0,
184686454,437927214,0,24,76,0,0,
184805808,438191275,0,24,95,0,0,
184775503,438105795,0,25,104,0,0,
184790153,438004388,0,26,64,0,0,
184760086,438024025,0,24,105,0,0,
184722120,438013138,0,24,93,0,0,
184696330,437932921,0,24,87,0,0,
184657865,437928092,0,24,105,0,0,
184705533,438013729,0,24,103,0,0,
196228339,447911832,1,2441,47340,1,0,
184719333,438017249,0,26,89,0,0,
184699155,438016287,0,24,99,0,0,
184572954,437921013,0,32,97,0,0,
184687962,438004745,0,24,75,0,0,
184712275,438111387,0,24,81,0,0,
184729365,438015380,0,24,103,0,0,
184741787,437914184,0,24,64,0,0,
184748059,438110529,0,24,90,0,0,
184755992,438103232,0,24,108,0,0,
184683920,437926400,0,24,85,0,0,
184696631,438016588,0,24,88,0,0,
184770278,438109523,0,24,112,0,0,
184721441,438010849,0,24,83,0,0,
184731153,438012857,0,24,92,0,0,
184733680,438103713,0,24,68,0,0,
184769927,438020735,0,24,122,0,0,
184659800,438097922,0,28,136,0,0,
184741425,438100028,0,24,118,0,0,
184702819,438018835,0,24,98,0,0,
184735736,438017973,0,24,97,0,0,
184715098,438014707,0,24,65,0,0,
184722675,438104596,0,24,81,0,0,
184713124,438024238,0,26,105,0,0,
184700666,438003726,0,24,99,0,0,
184685992,437932005,0,25,99,0,0,
184748175,438104029,0,24,94,0,0,
184723694,438014779,0,24,67,0,0,
184704406,438014853,0,24,101,0,0,
184764797,438103761,0,24,95,0,0,
184618556,438092258,0,24,75,0,0,
184758932,438103620,0,24,67,0,0,
184773568,438015616,0,24,100,0,0,
184805529,438108793,0,24,146,0,0,
184768269,438018851,0,24,125,0,0,
185016371,438091326,0,24,66,0,0,
184709790,438014697,0,24,109,0,0,
184719535,438023754,0,24,88,0,0,
184678042,437928448,1,29,81,1,0,
184668766,438015348,0,24,80,0,0,
184698053,438105286,0,24,72,0,0,
184882251,438103014,0,24,76,0,0,
184759943,438102457,0,24,112,0,0,
184737028,438105531,0,24,84,0,0,
184661301,437840009,0,28,87,0,0,
184738816,438022298,0,24,100,0,0,
184714448,438017242,0,24,70,0,0,
184721066,438015685,0,24,47,0,0,
184743236,438104798,0,24,68,0,0,
184670311,437999768,0,24,49,0,0,
184925122,438095298,0,24,82,0,0,
184919698,438098796,0,24,72,0,0,
184726238,438016924,0,24,108,0,0,
184752632,438102855,0,24,77,0,0,
184738820,438098384,0,24,62,0,0,
184720862,438098508,0,24,57,0,0,
184748996,438105584,0,24,81,0,0,
184919971,438340182,0,1209,127,0,0,
184747444,438104297,0,24,95,0,0,
184733392,438016212,0,24,85,0,0,
184714548,438021447,0,33,115,0,0,
184752165,438110795,0,24,97,0,0,
184709394,438015625,0,24,97,0,0,
184690304,438014330,0,24,82,0,0,
184739691,438104272,0,24,94,0,0,
184635318,438015489,0,24,87,0,0,
184744048,438095475,0,24,122,0,0,
184719353,438016677,0,26,61,0,0,
184650998,437915017,0,24,96,0,0,
184692717,438016978,0,24,69,0,0,
184746911,438110406,0,24,93,0,0,
184683411,437924595,0,24,52,0,0,
184681607,438005068,1,30,87,1,0,
184671496,437926652,0,24,105,0,0,
184688867,438016728,0,24,72,0,0,
184880462,438112274,0,25,100,0,0,
184721008,438023543,0,24,90,0,0,
184745448,438110532,0,24,67,0,0,
184782495,438018533,0,24,171,0,0,
184756706,438103078,0,24,116,0,0,
184699334,438011660,0,24,77,0,0,
184740297,438101736,0,24,67,0,0,
184765462,438104215,0,24,95,0,0,
184742793,438107493,0,24,81,0,0,
184735968,438106575,0,24,114,0,0,
184807044,438108752,0,26,143,0,0,
184725957,437914528,0,24,73,0,0,
184762447,438102643,0,24,82,0,0,
184730847,438015386,0,24,91,0,0,
184700368,438013657,0,24,54,0,0,
184741753,438104297,0,24,81,0,0,
184692270,438004225,1,31,65,1,0,
184753467,438112837,0,24,124,0,0,
184695793,438014529,0,24,72,0,0,
184704835,438014957,0,24,114,0,0,
184777007,438106165,0,24,151,0,0,
184732080,438010456,0,24,80,0,0,
184772019,438019686,0,24,162,0,0,
184787544,438016203,0,24,191,0,0,
184773491,438102302,0,24,128,0,0,
184758723,438106158,0,24,108,0,0,
184789341,438018771,0,33,148,0,0,
184682580,437933333,0,24,102,0,0,
184696520,438006692,0,25,82,0,0,
184677987,437926704,0,24,84,0,0,
184727034,438010766,0,24,58,0,0,
184562887,437921302,0,24,98,0,0,
184732732,438103804,0,24,52,0,0,
184801240,437922581,0,24,83,0,0,
184792813,438114788,0,27,77,0,0,
184751314,438104199,0,24,80,0,0,
184752964,438096332,0,24,84,0,0,
184738839,438101815,0,24,62,0,0,
184720962,438014962,0,24,82,0,0,
184684831,438213369,0,1439,200,0,0,
184779367,438102982,0,24,146,0,0,
184782141,438102007,0,26,95,0,0,
184663139,437927691,0,24,60,0,0,
184735404,438014061,0,24,91,0,0,
184730134,438015920,0,24,89,0,0,
184659216,437926647,0,24,51,0,0,
184742642,438105409,0,24,81,0,0,
184624142,437838722,0,24,97,0,0,
184749669,438104050,0,24,73,0,0,
184783836,438112578,0,33,113,0,0,
184769840,438193210,0,24,51,0,0,
184679124,438013965,0,24,71,0,0,
184745495,438015904,0,24,113,0,0,
184741489,438013054,0,24,104,0,0,
184654772,438015450,0,24,92,0,0,
184741020,438092447,0,24,83,0,0,
184734794,438104725,0,24,76,0,0,
184718829,438015670,0,24,100,0,0,
184792714,438093347,0,24,80,0,0,
184940724,438180794,0,24,93,0,0,
184720609,438015367,0,24,68,0,0,
184703873,438014875,0,24,82,0,0,
184718948,438015313,0,24,63,0,0,
184760464,438108736,0,24,86,0,0,
184673473,437922247,0,24,52,0,0,
184701333,438004123,0,24,96,0,0,
184673902,437933843,0,25,96,0,0,
184750969,438112088,0,24,96,0,0,
184705139,438009311,0,24,68,0,0,
184730866,438010493,1,31,81,1,0,
184740234,438099155,1,31,53,1,0,
184696115,438015095,0,24,95,0,0,
184691288,438003004,0,24,95,0,0,
184665440,438015994,0,24,87,0,0,
184751083,438013944,0,24,107,0,0,
184738390,438104968,0,24,81,0,0,
184708038,438104492,0,24,89,0,0,
184751229,438099556,0,24,77,0,0,
184709880,438015548,0,24,90,0,0,
184736252,438103681,0,24,108,0,0,
184735006,438092538,0,24,79,0,0,
184759793,438101364,0,24,84,0,0,
184759688,438110498,0,24,104,0,0,
184710351,438020025,0,24,88,0,0,
184693112,438003331,0,24,79,0,0,
184796396,438191418,0,24,74,0,0,
184747062,438091359,0,24,76,0,0,
184716777,438015238,0,24,75,0,0,
184671964,438003411,0,24,71,0,0,
184803958,438013518,0,24,115,0,0,
184721209,438016927,0,24,62,0,0,
184704729,438018799,0,24,81,0,0,
184720732,438018369,0,24,99,0,0,
184637844,437837248,0,24,71,0,0,
184778775,438200625,0,25,73,0,0,
184690803,438015987,0,24,94,0,0,
184881372,438220125,0,1344,81,0,0,
184667473,437927278,0,29,78,0,0,
184817840,438202378,0,37,100,0,0,
184725114,438022697,0,25,92,0,0,
184670070,438013516,0,24,76,0,0,
184713177,438013539,0,24,72,0,0,
184706565,438006707,0,29,102,0,0,
184774351,437929919,0,24,229,0,0,
184769640,438022568,0,24,259,0,0,
184722494,438013029,0,24,107,0,0,
184786947,438099553,0,24,102,0,0,
184766854,438106666,0,26,111,0,0,
184714765,438014620,0,24,58,0,0,
184691854,438014103,0,24,86,0,0,
184712227,438016438,0,24,76,0,0,
184734570,438092817,0,24,99,0,0,
184724706,438013426,0,24,86,0,0,
184712150,438016200,0,24,87,0,0,
184709027,437929678,0,24,101,0,0,
184784643,438193138,0,24,84,0,0,
184725361,438102927,0,24,83,0,0,
184706298,437932630,0,24,120,0,0,
184665769,438002838,0,24,46,0,0,
184682658,437917243,0,24,107,0,0,
184787419,438013519,0,24,252,0,0,
184754830,438008851,0,25,184,0,0,
184738354,438022219,0,24,135,0,0,
184683280,437928941,1,32,64,1,0,
184752313,438113125,0,24,109,0,0,
184748974,438103792,0,24,90,0,0,
184740439,438103904,0,24,69,0,0,
184689438,438015338,0,24,80,0,0,
184746064,438111588,0,24,85,0,0,
184812693,438014943,0,24,80,0,0,
184747575,438023899,0,24,91,0,0,
184739319,438112138,0,24,62,0,0,
184668095,438015287,0,24,115,0,0,
184459310,438089792,0,24,69,0,0,
184417799,437914588,0,24,74,0,0,
184646261,437926812,0,24,75,0,0,
184738872,438105223,0,24,75,0,0,
184783235,438192889,0,24,88,0,0,
184742665,438013414,0,25,110,0,0,
184692399,438017536,0,24,89,0,0,
184747121,438013645,0,24,93,0,0,
184746995,438104271,0,24,101,0,0,
184744154,438011236,0,24,86,0,0,
184756835,438013368,1,28,102,1,0,
184687036,438003878,0,24,79,0,0,
184741491,438010722,0,24,88,0,0,
184712723,438025556,0,24,106,0,0,
184738389,438103568,0,24,70,0,0,
184782401,438191644,0,24,80,0,0,
184779318,438102893,0,24,69,0,0,
184785601,438192724,0,24,70,0,0,
184686605,438002470,0,24,76,0,0,
184687866,438017751,0,24,98,0,0,
184939569,438303676,0,1330,116,0,0,
184738544,438012489,0,29,101,0,0,
184732588,438016272,0,28,89,0,0,
184726599,438015544,0,29,90,0,0,
184713971,438020132,0,32,84,0,0,
184912283,438003169,0,24,81,0,0,
184812985,438205053,0,25,98,0,0,
184770521,438104990,0,24,123,0,0,
184748647,438103461,0,24,78,0,0,
184713023,438010807,0,24,87,0,0,
184681679,437931804,0,28,66,0,0,
184713755,438014316,0,24,101,0,0,
184690915,438005117,0,24,83,0,0,
184688645,438002319,0,24,70,0,0,
184756764,438104501,0,24,68,0,0,
184719638,438017351,0,24,89,0,0,
184785274,438191906,0,24,88,0,0,
184677877,438015986,0,24,65,0,0,
184732952,438016744,0,24,89,0,0,
184684023,438017698,0,24,83,0,0,
184676026,438018417,0,24,74,0,0,
184676437,438003355,0,24,67,0,0,
184725040,438015656,0,24,85,0,0,
184768422,438106508,1,32,108,1,0,
184767272,438110028,0,24,100,0,0,
184705479,438017301,0,24,75,0,0,
184738056,438015870,0,24,108,0,0,
184772950,438102917,0,24,74,0,0,
184732321,438012242,0,24,100,0,0,
184675957,438003477,0,24,62,0,0,
184780422,438017625,0,24,109,0,0,
184778738,438024405,0,29,202,0,0,
184789274,438105980,0,24,152,0,0,
184722292,438008483,0,24,89,0,0,
184637138,437838170,0,25,107,0,0,
184853488,438016028,0,26,81,0,0,
184758747,438110133,0,24,93,0,0,
184722612,438012261,0,24,79,0,0,
184756475,438098853,0,24,100,0,0,
184694092,438010115,0,24,76,0,0,
184730078,438015631,0,24,77,0,0,
184730415,438016885,0,24,89,0,0,
184697959,437934316,0,24,98,0,0,
184731064,438108058,0,24,58,0,0,
184766257,438105407,0,24,84,0,0,
184703793,438014323,0,24,94,0,0,
184673442,437927118,0,24,102,0,0,
184787457,438108457,0,24,146,0,0,
184786119,438110655,0,24,169,0,0,
184799555,438109364,0,102,191,0,0,
184722535,438104468,0,24,97,0,0,
184709231,438012751,0,24,95,0,0,
184674200,438015341,0,24,97,0,0,
184734776,438106573,0,26,77,0,0,
184726993,438016635,0,24,84,0,0,
184687311,437924037,0,30,83,0,0,
184676129,437928428,0,24,89,0,0,
184689237,437929420,0,24,108,0,0,
184800961,438116149,0,85,228,0,0,
184742916,438015528,0,24,87,0,0,
184783701,438016357,0,24,103,0,0,
184772734,438011825,0,24,97,0,0,
184804890,438102668,0,24,94,0,0,
184807647,438004266,0,24,81,0,0,
184722362,438005621,0,24,151,0,0,
184663147,437836459,0,24,109,0,0,
184803422,438106518,0,86,139,0,0,
184777022,438106587,0,26,149,0,0,
184675122,437933261,0,31,119,0,0,
184657283,437926238,0,24,78,0,0,
184701936,438009699,0,24,81,0,0,
184735455,438009290,0,24,96,0,0,
184615445,437844824,0,24,72,0,0,
184681057,437922084,0,24,68,0,0,
184707623,438021477,0,24,88,0,0,
184749416,438016293,0,30,120,0,0,
184732885,438113049,1,34,102,1,0,
184726330,438016500,0,24,65,0,0,
184749437,437930781,0,84,178,0,0,
184723153,438017154,0,29,113,0,0,
184754962,438105189,0,24,84,0,0,
184733513,438091517,0,24,87,0,0,
184760631,438104622,0,24,109,0,0,
184701069,437927532,0,24,91,0,0,
184726596,438016692,0,24,91,0,0,
184743303,438095627,0,24,101,0,0,
184762821,438107446,1,31,101,1,0,
184756906,438101495,0,24,79,0,0,
184757789,438016365,0,24,119,0,0,
184659983,437927797,0,24,56,0,0,
184934107,438104245,0,59,161,0,0,
184700791,438015189,0,24,93,0,0,
184743387,438104670,0,24,82,0,0,
184726637,438012997,0,24,96,0,0,
184712979,438014114,0,24,99,0,0,
184739313,438103138,0,24,70,0,0,
184768698,438100433,0,24,113,0,0,
184780528,438013507,0,24,109,0,0,
184819293,438188228,0,24,123,0,0,
184718465,438092156,0,24,77,0,0,
184776071,438105534,0,75,94,0,0,
184736764,437942636,0,43,195,0,0,
184764604,438018138,0,29,127,0,0,
184653359,437838508,0,24,99,0,0,
184734287,438022533,0,24,123,0,0,
184695610,438021860,0,24,79,0,0,
184631575,437830061,0,25,107,0,0,
184408621,437829790,0,24,98,0,0,
184681641,437931985,0,24,118,0,0,
184700365,438003661,0,24,93,0,0,
184676901,437933026,0,24,94,0,0,
184694291,437932990,0,25,125,0,0,
184789405,438098193,0,25,174,0,0,
184733095,438005741,0,26,182,0,0,
184764991,438102743,0,24,125,0,0,
184808453,438032176,0,1265,84,0,0,
184708267,438015888,0,24,101,0,0,
184780840,438191005,0,24,78,0,0,
184711654,438013402,0,24,83,0,0,
184715598,438094077,0,26,81,0,0,
184697092,438014153,0,24,66,0,0,
184730293,438016643,0,27,102,0,0,
184796824,438192108,0,24,61,0,0,
184699932,437933038,0,34,99,0,0,
184720312,438092298,0,24,105,0,0,
184725510,438015532,0,24,91,0,0,
184771570,437914661,0,24,87,0,0,
184742544,438103767,0,24,74,0,0,
184841877,438114081,0,36,185,0,0,
184786012,438018938,1,31,192,1,0,
184692947,438003850,0,24,94,0,0,
184769900,438103968,0,24,98,0,0,
184686644,438003838,0,24,52,0,0,
184743060,438110439,0,24,102,0,0,
184748537,438096181,0,24,94,0,0,
184750490,438016768,0,24,76,0,0,
184700876,438003975,0,28,115,0,0,
184704622,438028153,0,25,103,0,0,
184699996,438014967,0,24,84,0,0,
184697253,438026385,0,27,91,0,0,
184712908,438021374,0,24,87,0,0,
184722333,438009877,0,24,74,0,0,
184746022,438112287,0,24,89,0,0,
184732219,438011418,0,24,76,0,0,
184743408,438103921,0,24,88,0,0,
184734955,438096470,0,24,67,0,0,
184740603,438103423,0,24,80,0,0,
184739911,438021946,0,24,102,0,0,
184762504,438106422,0,24,70,0,0,
184698901,438003938,0,24,81,0,0,
184727193,438012322,1,28,108,1,0,
184698849,438003793,0,24,69,0,0,
184439140,437915530,0,24,72,0,0,
184687269,438014395,0,24,89,0,0,
184775385,438103975,0,24,97,0,0,
184697607,437935819,0,24,107,0,0,
184671956,437926655,0,24,68,0,0,
184745699,438105596,0,24,102,0,0,
184721122,438016453,0,24,79,0,0,
184671707,438003423,0,24,77,0,0,
184715429,438014938,0,24,93,0,0,
184690393,437925480,0,24,105,0,0,
184672173,437928494,0,24,109,0,0,
184700623,438015853,0,24,97,0,0,
184909798,438107156,0,26,83,0,0,
184690531,437927462,0,24,110,0,0,
184718852,438022604,0,24,101,0,0,
184701886,438016086,0,24,77,0,0,
184778618,438104411,0,24,85,0,0,
184755674,438110310,0,24,107,0,0,
184728681,438026506,0,24,93,0,0,
184668902,438011776,0,24,99,0,0,
184841970,438118266,0,1232,115,0,0,
184756154,438023734,0,30,144,0,0,
184699247,438004895,0,24,107,0,0,
184749364,438020203,0,25,89,0,0,
184673067,438016420,0,24,112,0,0,
184738414,438104166,0,24,81,0,0,
184712669,438009437,0,24,88,0,0,
184719463,438017650,0,29,87,0,0,
184728040,438105714,0,24,65,0,0,
184690241,438016171,0,24,105,0,0,
184671614,437928100,1,31,94,1,0,
184758880,438104159,0,24,109,0,0,
184756826,438101193,0,24,49,0,0,
184674056,437927978,0,26,66,0,0,
184700479,438015411,0,24,83,0,0,
184681035,437935381,0,24,77,0,0,
184651646,438017573,0,24,81,0,0,
184664145,437926304,0,24,69,0,0,
184783876,438194865,0,24,89,0,0,
184681077,438017112,0,24,75,0,0,
184777732,438021612,0,24,144,0,0,
184751130,438009446,0,24,193,0,0,
184780488,438106736,0,24,175,0,0,
184750815,438012074,0,24,75,0,0,
184620325,438003017,0,24,80,0,0,
184879739,438104097,0,24,96,0,0,
184735449,438022034,0,24,109,0,0,
184691799,438015893,0,24,90,0,0,
184718782,438106028,0,24,71,0,0,
184721305,438011092,0,24,80,0,0,
184746820,438012463,0,24,115,0,0,
184678268,438024175,0,24,89,0,0,
184752262,438111724,0,28,115,0,0,
184727564,438026825,0,24,85,0,0,
184731738,438014819,0,24,81,0,0,
184735631,438105519,0,24,94,0,0,
184868948,438016342,0,24,70,0,0,
184772265,437929140,0,24,184,0,0,
184676960,437839561,0,24,153,0,0,
184711864,438008320,0,24,107,0,0,
184694741,438093200,0,24,121,0,0,
184755708,438024760,0,25,100,0,0,
184696530,438003095,0,24,98,0,0,
184739862,438102036,0,24,81,0,0,
184742938,438017835,0,24,123,0,0,
184661784,437926737,0,24,69,0,0,
184695123,438018029,0,24,75,0,0,
184689548,437934900,0,24,92,0,0,
184740967,438104629,0,24,83,0,0,
184674931,437935605,0,24,94,0,0,
184730935,438015524,0,24,106,0,0,
184702449,438014580,0,24,99,0,0,
184716177,438015605,0,24,97,0,0,
184694157,438003425,0,24,98,0,0,
184824246,438012591,0,24,94,0,0,
