PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
158483688,375490199,103760,10,29,2367863,105,
147160065,344382147,92284,10,36,2594470,82,
158422345,375467921,102575,9,26,2376484,70,
149455022,344327898,101154,10,36,2615383,66,
158493405,375504583,102032,9,24,2390741,57,
151796232,344395356,99379,10,32,2588192,78,
158544609,375656866,111430,10,26,2385537,89,
154277002,344434929,100855,10,37,2607178,57,
158373807,375456812,104155,9,25,2370474,77,
156449603,344343206,97150,9,30,2607738,60,
158495237,375526482,104502,10,24,2410009,93,
145811215,344853253,98844,10,32,2612259,82,
158436218,375556163,95252,9,22,2393469,67,
148524833,344350633,96153,10,30,2608306,53,
160118301,375454823,10178369,10,2666,2625903,683,
158518260,358289695,92651,9,34,2613443,181,
157327079,375596958,97680,10,32,2388453,105,
158480569,364438563,91272,10,25,2588598,69,
154764263,375809339,101471,9,39,2447259,75,
158508107,370407407,100722,10,23,2601245,64,
152371137,375460739,94014,9,36,2460056,47,
158503344,344905283,97264,10,31,2589001,58,
149924127,375658867,111696,10,100,2501089,91,
158467298,350741291,91162,10,29,2598656,96,
147545095,375605082,96800,9,36,2542395,98,
158500460,356645438,97292,10,31,2604010,81,
145254718,374685381,106960,10,33,2608567,62,
158594175,375570230,72612,9,36,2459169,53,
145332645,369171164,105732,10,30,2612149,61,
158519152,375573448,70519,9,33,2441600,64,
145356707,363268506,110952,10,55,2618614,129,
158457419,375590701,85793,10,36,2405722,65,
179082188,344326387,34807199,9,1903,3155435,104293,
145353752,352597066,104309,10,37,2614663,80,
158429891,375594649,82514,9,32,2515927,84,
145316419,346826679,104516,10,32,2604933,48,
158501693,375557921,99098,10,39,2481014,76,
145253851,372276939,98961,9,38,2590215,65,
158436423,375445284,83941,10,29,2444896,69,
145348732,366684455,104622,10,31,2588835,58,
158582825,375651167,93206,10,38,2397301,104,
145319221,360637126,94959,9,34,2603758,40,
158544661,375588984,79770,9,33,2571496,67,
145386766,354448979,99234,10,33,2607846,100,
158489908,375550083,79569,10,29,2546923,65,
145337523,348877553,96065,9,34,2612898,52,
158485028,375567179,78720,10,31,2522949,76,
145362464,344414111,98015,10,100,2607695,75,
158456741,375544959,91897,10,30,2408652,58,
147592011,344287415,91035,9,33,2616393,85,
158533296,375624935,108402,9,25,2401468,107,
150198060,344346468,101623,10,35,2604602,76,
158384402,375443670,10210430,10,53,2635674,70306,
158454278,361211038,98341,9,30,2616057,78,
156263968,375530880,109296,10,32,2419706,87,
158497051,366855943,101225,10,27,2591375,84,
153851024,375460922,103303,9,34,2469302,50,
158502009,372467204,97505,10,35,2608632,114,
151418182,375447438,111407,10,38,2492621,91,
158475490,346915631,96518,9,24,2613838,59,
149064725,375651975,92629,10,33,2542430,80,
158462146,352793722,96595,10,25,2611590,48,
146645974,375627666,94739,9,33,2556183,51,
158511962,358492143,105562,10,88,2615561,101,
157455425,375553959,102451,9,29,2376977,58,
158534294,363992037,83785,10,30,2603537,72,
155024234,375554136,99650,10,36,2449989,54,
158502304,369671672,89034,9,31,2619150,71,
178374938,360254595,34801047,10,4314,3112847,34016,
158461506,375515679,92996,10,30,2384817,56,
146657901,344368852,91762,9,34,2621165,74,
158433500,375442976,103160,9,89,2383115,143,
148772539,344137204,95932,10,30,2602501,58,
158493140,375657938,101961,11,38,2391448,93,
151336402,344494067,98314,9,34,2595815,51,
158527824,375764191,102662,9,24,2382068,84,
153883258,344463623,101229,10,34,2612054,72,
158469868,375547693,106214,10,25,2381668,65,
