PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_L1D_CACHE_READS,PERF_COUNT_L1D_CACHE_READ_MISSES,
72866,1752,12132,0,3318,363,
42317,1193,9869,0,2548,104,
41659,1193,9869,0,2548,96,
40854,1193,9869,0,2548,105,
41084,1193,9869,0,2548,102,
41058,1193,9869,0,2548,107,
41009,1193,9869,0,2548,96,
41247,1193,9869,0,2548,103,
40723,1193,9869,0,2548,98,
41344,1218,9869,0,2552,106,
41348,1193,9869,0,2548,98,
41421,1218,9869,0,2552,105,
41111,1218,9869,0,2552,107,
41070,1193,9869,0,2548,109,
40795,1193,9869,0,2548,108,
41495,1193,9869,0,2548,108,
41673,1193,9869,0,2548,102,
41346,1193,9869,0,2548,104,
41095,1193,9869,0,2548,108,
41090,1193,9869,0,2548,107,
41361,1193,9869,0,2548,98,
41144,1193,9869,0,2548,105,
41756,1193,9869,0,2548,97,
41097,1193,9869,0,2548,101,
41205,1193,9869,0,2548,103,
41308,1218,9869,0,2552,106,
40995,1193,9869,0,2548,108,
41023,1193,9869,0,2548,105,
41077,1193,9869,0,2548,101,
41365,1193,9869,0,2548,103,
41380,1193,9869,0,2548,107,
40733,1193,9869,0,2548,98,
41199,1193,9869,0,2548,102,
41223,1193,9869,0,2548,99,
41376,1230,9869,0,2556,102,
40945,1193,9869,0,2548,101,
40988,1218,9869,0,2552,102,
41225,1230,9869,0,2556,100,
42358,1204,9869,0,2549,99,
41758,1193,9869,0,2548,109,
40975,1218,9869,0,2552,101,
41189,1193,9869,0,2548,102,
42001,1204,9869,0,2549,108,
41594,1254,9869,0,2564,101,
40795,1193,9869,0,2548,93,
40874,1193,9869,0,2548,103,
41294,1193,9869,0,2548,102,
41632,1218,9869,0,2552,107,
41473,1193,9869,0,2548,98,
41019,1218,9869,0,2552,106,
40749,1193,9869,0,2548,103,
40898,1193,9869,0,2548,104,
44921,1193,9869,0,2548,124,
41059,1193,9869,0,2548,108,
41239,1193,9869,0,2548,98,
41208,1193,9869,0,2548,104,
41135,1193,9869,0,2548,100,
41046,1193,9869,0,2548,104,
40783,1193,17604,0,4793,381,
41051,1193,9869,0,2548,104,
41246,1218,9869,0,2552,101,
41191,1193,9869,0,2548,116,
41250,1218,9869,0,2552,112,
41126,1193,9869,0,2548,105,
41297,1193,9869,0,2548,102,
41179,1193,9869,0,2548,110,
42028,1193,9869,0,2548,104,
42013,1193,9869,0,2548,109,
41204,1230,9869,0,2556,115,
41444,1193,9869,0,2548,107,
40946,1193,9869,0,2548,94,
41026,1193,9869,0,2548,104,
41381,1193,9869,0,2548,103,
41097,1193,9869,0,2548,109,
41815,1229,9869,0,2553,107,
