PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
34092700,109509628,43771,4,16,2107,17,
46235128,78703070,35360,5,16,2615,9,
33097472,78305614,48905,6,17,3557,16,
33086421,86859955,40048,5,19,2007,12,
41996312,109554179,31282,4,17,2831,22,
46226551,91281365,32193,5,19,2399,22,
33091448,78302162,36181,5,22,3179,33,
33079151,105640802,42317,4,16,2619,35,
46230614,109509206,26787,5,18,2222,7,
43771082,78287769,39254,5,19,3513,26,
33066363,78307539,40110,5,21,3295,9,
39379857,109509139,37418,4,13,2320,21,
46250694,97470153,45098,5,19,3633,51,
35911352,78312219,38579,5,15,3187,17,
33156042,78305421,46827,5,20,3078,47,
33965957,109509545,45940,5,15,2598,16,
46219395,78967371,32175,5,19,2708,28,
33075709,78316242,43101,4,15,3467,12,
32937492,87249025,37152,4,17,2212,13,
42133159,109509269,45104,5,82,3437,35,
46223449,90988962,35087,6,19,2625,20,
33072574,78303527,47382,5,22,3297,19,
33105531,105819612,47505,5,14,3070,33,
46220246,109503695,33683,4,15,2189,26,
43634976,78317203,39654,5,18,3036,22,
33068056,78297699,39405,5,21,3275,20,
33092989,93883571,44163,5,17,2817,18,
44904623,109509471,40832,5,18,3027,26,
46209839,84162284,32177,4,14,2474,22,
33090587,78298085,39340,5,16,3534,30,
33049916,81730067,39779,5,18,2045,18,
39794202,109509780,34161,5,18,2823,14,
46252723,96385567,43901,5,21,2862,54,
35407824,78353188,35630,5,13,3129,32,
33111999,78338837,40845,5,19,2567,15,
34562555,109508983,55062,4,60,2214,113,
46246098,108651687,46775,5,20,2778,41,
40577870,78211726,36935,5,18,3238,34,
33079231,78288894,33079,5,27,3458,13,
