PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
54121,712,15249,0,13,3890,550,140365045032528,140365047765488,
50765,712,15258,0,13,3893,550,140365045032528,140365047765488,
50743,712,15258,0,13,3893,550,140365045032528,140365047765488,
50760,712,15258,0,13,3893,550,140365045032528,140365047765488,
50715,712,15258,0,13,3893,550,140365045032528,140365047765488,
50767,610,15258,0,13,3881,550,140365045032528,140365047765488,
50612,712,15258,0,13,3893,550,140365045032528,140365047765488,
50661,712,15258,0,13,3893,550,140365045032528,140365047765488,
50669,712,15258,0,13,3893,550,140365045032528,140365047765488,
50857,712,15258,0,13,3893,550,140365045032528,140365047765488,
50710,610,15258,0,13,3881,550,140365045032528,140365047765488,
50704,712,15258,0,13,3893,550,140365045032528,140365047765488,
50760,712,15258,0,13,3893,550,140365045032528,140365047765488,
50744,712,15258,0,13,3893,550,140365045032528,140365047765488,
50691,712,15258,0,13,3893,550,140365045032528,140365047765488,
50736,712,15258,0,13,3893,550,140365045032528,140365047765488,
50739,712,15258,0,13,3893,550,140365045032528,140365047765488,
50652,610,15258,0,13,3881,550,140365045032528,140365047765488,
50623,610,15258,0,13,3881,550,140365045032528,140365047765488,
50701,712,15258,0,13,3893,550,140365045032528,140365047765488,
50707,712,15258,0,13,3893,550,140365045032528,140365047765488,
71262,713,22179,0,18,5752,550,140365045032528,140365047765488,
50885,610,15258,0,13,3881,550,140365045032528,140365047765488,
50859,712,15258,0,13,3893,550,140365045032528,140365047765488,
50821,712,15258,0,13,3893,550,140365045032528,140365047765488,
50924,712,15258,0,13,3893,550,140365045032528,140365047765488,
50847,712,15258,0,13,3893,550,140365045032528,140365047765488,
50946,712,15258,0,13,3893,550,140365045032528,140365047765488,
50925,610,15258,0,13,3881,550,140365045032528,140365047765488,
50989,712,15258,0,13,3893,550,140365045032528,140365047765488,
51025,712,15258,0,13,3893,550,140365045032528,140365047765488,
50965,712,15258,0,13,3893,550,140365045032528,140365047765488,
51128,712,15258,0,13,3893,550,140365045032528,140365047765488,
50943,610,15258,0,13,3881,550,140365045032528,140365047765488,
51018,712,15258,0,13,3893,550,140365045032528,140365047765488,
51143,712,15258,0,13,3893,550,140365045032528,140365047765488,
51145,712,15258,0,13,3893,550,140365045032528,140365047765488,
51056,712,15258,0,13,3893,550,140365045032528,140365047765488,
51042,712,15258,0,13,3893,550,140365045032528,140365047765488,
51032,610,15258,0,13,3881,550,140365045032528,140365047765488,
51049,712,15258,0,13,3893,550,140365045032528,140365047765488,
51226,712,15258,0,13,3893,550,140365045032528,140365047765488,
51289,712,15258,0,13,3893,550,140365045032528,140365047765488,
51119,712,15258,0,13,3893,550,140365045032528,140365047765488,
55611,712,15258,0,13,3893,550,140365045032528,140365047765488,
51202,712,15258,0,13,3893,550,140365045032528,140365047765488,
51336,712,15258,0,13,3893,550,140365045032528,140365047765488,
51282,712,15258,0,13,3893,550,140365045032528,140365047765488,
51321,712,15258,0,13,3893,550,140365045032528,140365047765488,
51395,712,15258,0,13,3893,550,140365045032528,140365047765488,
51345,712,15258,0,13,3893,550,140365045032528,140365047765488,
51453,712,15258,0,13,3893,550,140365045032528,140365047765488,
51229,712,15258,0,13,3893,550,140365045032528,140365047765488,
51368,712,15258,0,13,3893,550,140365045032528,140365047765488,
51347,712,15258,0,13,3893,550,140365045032528,140365047765488,
51273,712,15258,0,13,3893,550,140365045032528,140365047765488,
51326,712,15258,0,13,3893,550,140365045032528,140365047765488,
51332,712,15258,0,13,3893,550,140365045032528,140365047765488,
51451,712,15258,0,13,3893,550,140365045032528,140365047765488,
51404,712,15258,0,13,3893,550,140365045032528,140365047765488,
51334,712,15258,0,13,3893,550,140365045032528,140365047765488,
51670,712,15258,0,13,3893,550,140365045032528,140365047765488,
51442,712,15258,0,13,3893,550,140365045032528,140365047765488,
51376,712,15258,0,13,3893,550,140365045032528,140365047765488,
51368,712,15258,0,13,3893,550,140365045032528,140365047765488,
51501,712,15258,0,13,3893,550,140365045032528,140365047765488,
51363,712,15258,0,13,3893,550,140365045032528,140365047765488,
51342,712,15258,0,13,3893,550,140365045032528,140365047765488,
51318,712,15258,0,13,3893,550,140365045032528,140365047765488,
51352,712,15258,0,13,3893,550,140365045032528,140365047765488,
51312,610,15258,0,13,5270,550,140365045032528,140365047765488,
51385,712,15258,0,13,3893,550,140365045032528,140365047765488,
51319,712,15258,0,13,3893,550,140365045032528,140365047765488,
51435,712,15258,0,13,3893,550,140365045032528,140365047765488,
51320,712,15258,0,13,3893,550,140365045032528,140365047765488,
51400,712,15258,0,13,3893,550,140365045032528,140365047765488,
51393,610,15258,0,13,3881,550,140365045032528,140365047765488,
51378,712,15258,0,13,3893,550,140365045032528,140365047765488,
51365,712,15258,0,13,3893,550,140365045032528,140365047765488,
51335,712,15258,0,13,3893,550,140365045032528,140365047765488,
51355,712,15258,0,13,3893,550,140365045032528,140365047765488,
51355,712,15258,0,13,3893,550,140365045032528,140365047765488,
51391,610,15258,0,13,3881,550,140365045032528,140365047765488,
51231,610,15258,0,13,3881,550,140365045032528,140365047765488,
51513,712,15258,0,13,3893,550,140365045032528,140365047765488,
51330,712,15258,0,13,3893,550,140365045032528,140365047765488,
51354,712,15258,0,13,3893,550,140365045032528,140365047765488,
51332,712,15258,0,13,3893,550,140365045032528,140365047765488,
51351,712,15258,0,13,3893,550,140365045032528,140365047765488,
51358,712,15258,0,13,3893,550,140365045032528,140365047765488,
51389,712,15258,0,13,3893,550,140365045032528,140365047765488,
51857,610,15258,0,13,3881,550,140365045032528,140365047765488,
51364,712,15258,0,13,3893,550,140365045032528,140365047765488,
51323,712,15258,0,13,3893,550,140365045032528,140365047765488,
51412,712,15258,0,13,3893,550,140365045032528,140365047765488,
51492,712,15258,0,13,3893,550,140365045032528,140365047765488,
51345,610,15258,0,13,3881,550,140365045032528,140365047765488,
51342,712,15258,0,13,3893,550,140365045032528,140365047765488,
51364,712,15258,0,13,3893,550,140365045032528,140365047765488,
51301,712,15258,0,13,3893,550,140365045032528,140365047765488,
51309,712,15258,0,13,3893,550,140365045032528,140365047765488,
51388,712,15258,0,13,3893,550,140365045032528,140365047765488,
51398,712,15258,0,13,3893,550,140365045032528,140365047765488,
51397,712,15258,0,13,3893,550,140365045032528,140365047765488,
51380,712,15258,0,13,3893,550,140365045032528,140365047765488,
51394,712,15258,0,13,3893,550,140365045032528,140365047765488,
51505,712,15258,0,13,3893,550,140365045032528,140365047765488,
51328,712,15258,0,13,3893,550,140365045032528,140365047765488,
51343,712,15258,0,13,3893,550,140365045032528,140365047765488,
51271,712,15258,0,13,3893,550,140365045032528,140365047765488,
51421,712,15258,0,13,3893,550,140365045032528,140365047765488,
51420,712,15258,0,13,3893,550,140365045032528,140365047765488,
51369,712,15258,0,13,3893,550,140365045032528,140365047765488,
51292,712,15258,0,13,3893,550,140365045032528,140365047765488,
51399,712,15258,0,13,3893,550,140365045032528,140365047765488,
51298,712,15258,0,13,3893,550,140365045032528,140365047765488,
51350,712,15258,0,13,3893,550,140365045032528,140365047765488,
51313,712,15258,0,13,3893,550,140365045032528,140365047765488,
51415,712,15258,0,13,3893,550,140365045032528,140365047765488,
51347,712,15258,0,13,3893,550,140365045032528,140365047765488,
51368,712,15258,0,13,3893,550,140365045032528,140365047765488,
51422,712,15258,0,13,3893,550,140365045032528,140365047765488,
51351,712,15258,0,13,3893,550,140365045032528,140365047765488,
51277,712,15258,0,13,3893,550,140365045032528,140365047765488,
51335,712,15258,0,13,3893,550,140365045032528,140365047765488,
51288,712,15258,0,13,3893,550,140365045032528,140365047765488,
51385,712,15258,0,13,3893,550,140365045032528,140365047765488,
51251,712,15258,0,13,3893,550,140365045032528,140365047765488,
51434,712,15258,0,13,3893,550,140365045032528,140365047765488,
51241,712,15258,0,13,3893,550,140365045032528,140365047765488,
51342,712,15258,0,13,3893,550,140365045032528,140365047765488,
51292,712,15258,0,13,3893,550,140365045032528,140365047765488,
51374,712,15258,0,13,3893,550,140365045032528,140365047765488,
51256,712,15258,0,13,3893,550,140365045032528,140365047765488,
51285,712,15258,0,13,3893,550,140365045032528,140365047765488,
51364,712,15258,0,13,3893,550,140365045032528,140365047765488,
51301,712,15258,0,13,3893,550,140365045032528,140365047765488,
51360,712,15258,0,13,3893,550,140365045032528,140365047765488,
51340,712,15258,0,13,3893,550,140365045032528,140365047765488,
51335,712,15258,0,13,3893,550,140365045032528,140365047765488,
51295,712,15258,0,13,3893,550,140365045032528,140365047765488,
51353,712,15258,0,13,3893,550,140365045032528,140365047765488,
51279,712,15258,0,13,3893,550,140365045032528,140365047765488,
51277,712,15258,0,13,3893,550,140365045032528,140365047765488,
51339,712,15258,0,13,3893,550,140365045032528,140365047765488,
60590,712,19369,0,13,3893,550,140365045032528,140365047765488,
51322,712,15258,0,13,3893,550,140365045032528,140365047765488,
51259,610,15258,0,13,3881,550,140365045032528,140365047765488,
51277,610,15258,0,13,3881,550,140365045032528,140365047765488,
51226,712,15258,0,13,3893,550,140365045032528,140365047765488,
51390,712,15258,0,13,3893,550,140365045032528,140365047765488,
51220,712,15258,0,13,3893,550,140365045032528,140365047765488,
51240,712,15258,0,13,3893,550,140365045032528,140365047765488,
51303,712,15258,0,13,3893,550,140365045032528,140365047765488,
51369,712,15258,0,13,3893,550,140365045032528,140365047765488,
51324,712,15258,0,13,3893,550,140365045032528,140365047765488,
51369,712,15258,0,13,3893,550,140365045032528,140365047765488,
51227,610,15258,0,13,3881,550,140365045032528,140365047765488,
51281,712,15258,0,13,3893,550,140365045032528,140365047765488,
51347,712,15258,0,13,3893,550,140365045032528,140365047765488,
51339,712,15258,0,13,3893,550,140365045032528,140365047765488,
51262,712,15258,0,13,3893,550,140365045032528,140365047765488,
51339,712,15258,0,13,3893,550,140365045032528,140365047765488,
51396,712,15258,0,13,3893,550,140365045032528,140365047765488,
51287,712,15258,0,13,3893,550,140365045032528,140365047765488,
51285,712,15258,0,13,3893,550,140365045032528,140365047765488,
51280,712,15258,0,13,3893,550,140365045032528,140365047765488,
51299,610,15258,0,13,3881,550,140365045032528,140365047765488,
51381,712,15258,0,13,3893,550,140365045032528,140365047765488,
51328,712,15258,0,13,3893,550,140365045032528,140365047765488,
51227,712,15258,0,13,3893,550,140365045032528,140365047765488,
51262,610,15258,0,13,3881,550,140365045032528,140365047765488,
51440,712,15258,0,13,3893,550,140365045032528,140365047765488,
51250,712,15258,0,13,3893,550,140365045032528,140365047765488,
51314,712,15258,0,13,3893,550,140365045032528,140365047765488,
51317,712,15258,0,13,3893,550,140365045032528,140365047765488,
51407,712,15258,0,13,3893,550,140365045032528,140365047765488,
51295,712,15258,0,13,3893,550,140365045032528,140365047765488,
51298,712,15258,0,13,3893,550,140365045032528,140365047765488,
51306,712,15258,0,13,3893,550,140365045032528,140365047765488,
51315,712,15258,0,13,3893,550,140365045032528,140365047765488,
51420,712,15258,0,13,3893,550,140365045032528,140365047765488,
51282,712,15258,0,13,3893,550,140365045032528,140365047765488,
51290,712,15258,0,13,3893,550,140365045032528,140365047765488,
51364,712,15258,0,13,3893,550,140365045032528,140365047765488,
51318,712,15258,0,13,3893,550,140365045032528,140365047765488,
51296,712,15258,0,13,3893,550,140365045032528,140365047765488,
51237,712,15258,0,13,3893,550,140365045032528,140365047765488,
51316,712,15258,0,13,3893,550,140365045032528,140365047765488,
51319,610,15258,0,13,3881,550,140365045032528,140365047765488,
51351,712,15258,0,13,3893,550,140365045032528,140365047765488,
51403,712,15258,0,13,3893,550,140365045032528,140365047765488,
51449,712,15258,0,13,3893,550,140365045032528,140365047765488,
51296,712,15258,0,13,3893,550,140365045032528,140365047765488,
51374,610,15258,0,13,3881,550,140365045032528,140365047765488,
51360,712,15258,0,13,3893,550,140365045032528,140365047765488,
51354,712,15258,0,13,3893,550,140365045032528,140365047765488,
51238,610,15258,0,13,3881,550,140365045032528,140365047765488,
51394,712,15258,0,13,3893,550,140365045032528,140365047765488,
51361,712,15258,0,13,3893,550,140365045032528,140365047765488,
51344,610,15258,0,13,3881,550,140365045032528,140365047765488,
51373,712,15258,0,13,3893,550,140365045032528,140365047765488,
