PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
18446744069415802438,626,9626,0,16,0,0,0,0,
394904,654,19598,0,20,6542,0,0,0,
631989,87,17451,0,18,5466,3775,0,0,
18446744073709490940,104,3927,0,14,2900,1592,0,0,
406557,122,6955,0,15,3694,1779,0,0,
400603,124,6935,0,15,3692,1778,0,0,
398130,123,6898,0,15,3690,1789,0,0,
396626,123,6848,0,15,3503,1802,0,0,
627305,141,9792,0,2,4427,2840,0,0,
701115,613,4583,0,4,0,3109,0,0,
689476,618,4834,0,7,0,3185,28,13,
847904,615,9435,0,6,0,0,2,0,
1149113,572,9425,0,8,0,0,0,0,
1175012,613,9461,0,15,0,0,0,0,
1171193,610,15037,0,16,2282,1294,0,0,
1324357,88,15215,0,18,5579,0,0,0,
877258,105,3942,0,14,2930,1576,0,0,
888751,105,8001,0,14,2930,1567,0,0,
849999,106,3943,0,13,963,2396,0,0,
402397,124,6888,0,15,3680,1778,0,0,
399756,123,6924,0,15,3676,1804,0,0,
396624,124,6872,0,15,3509,1809,0,0,
398829,123,6869,0,15,3675,1802,0,0,
397050,124,6881,0,15,3686,1786,0,0,
627247,141,9728,0,2,4236,2849,0,0,
627978,141,9706,0,2,4427,2838,0,0,
696821,615,4540,0,4,0,3119,0,0,
692045,607,4560,0,4,0,3039,0,0,
692959,611,4568,0,4,0,3045,0,0,
703212,611,8395,0,4,0,3067,0,0,
691004,574,4593,0,4,0,2926,0,0,
841501,615,9389,0,6,0,0,0,0,
844813,614,9462,0,6,0,0,0,0,
842372,616,9450,0,6,0,0,0,0,
1445352,626,12007,0,7,0,0,22,0,
1174251,611,9526,0,8,0,0,0,0,
1180461,615,9550,0,15,0,0,0,0,
1182151,617,9512,0,15,0,0,0,0,
1318140,87,17454,0,18,5581,0,0,0,
846483,104,3906,0,13,962,2373,0,0,
874105,104,3945,0,14,2929,1562,0,0,
399726,123,6948,0,15,3686,1822,0,0,
394677,123,6875,0,15,3691,1791,0,0,
398145,123,6885,0,15,3685,1798,0,0,
625213,140,9775,0,2,4260,2839,0,0,
628476,141,9839,0,2,4447,2845,0,0,
698139,614,4559,0,4,0,3091,0,0,
703091,573,4591,0,4,0,2955,0,0,
697571,580,4584,0,4,0,2941,0,0,
707521,614,9068,0,4,0,3071,0,0,
697775,617,4600,0,4,0,3097,0,0,
839331,611,9400,0,6,0,0,0,0,
845280,573,9451,0,6,0,0,0,0,
838414,615,9434,0,6,0,0,0,0,
1449257,615,12075,0,8,0,0,15,0,
1185746,618,9551,0,8,0,0,0,0,
1184173,616,9510,0,15,0,0,0,0,
1178867,610,9540,0,15,0,0,0,0,
1313395,87,17412,0,18,5575,0,0,0,
876646,104,3909,0,14,2930,1572,0,0,
874935,106,3923,0,14,2931,1557,0,0,
394578,122,6926,0,15,3695,1783,0,0,
397845,124,6904,0,15,3693,1794,0,0,
395491,122,6874,0,15,3522,1802,0,0,
404722,151,10680,0,15,3693,1784,1,0,
395769,124,6891,0,15,3517,1788,0,0,
625936,142,9908,0,2,4440,2841,0,0,
628407,141,9687,0,2,4234,2847,0,0,
699130,619,4573,0,4,0,3094,0,0,
1142935,577,12232,0,6,0,1341,0,0,
844047,612,9421,0,6,0,0,0,0,
1182052,616,9510,0,8,0,0,0,0,
1154776,581,9512,0,8,0,0,0,0,
1168874,87,12905,0,16,2632,0,0,0,
1319247,87,17551,0,18,5587,0,0,0,
1449759,87,18948,0,18,4578,1676,0,0,
850519,105,3981,0,13,963,2388,0,0,
400078,123,6859,0,15,3502,1809,0,0,
400004,123,6891,0,15,3686,1801,0,0,
550380,612,4360,0,15,0,2441,0,0,
5550,617,4386,0,15,0,2457,0,0,
773488,605,7311,0,2,901,3058,0,0,
782542,610,11839,0,2,906,3067,0,0,
779810,618,7345,0,2,901,3131,0,0,
1001410,611,14882,0,2,1795,0,0,0,
18446744073709203470,635,19103,0,2,2878,0,25,0,
1424633,614,15374,0,2,2673,0,0,0,
1423220,616,17704,0,2,2684,0,0,0,
1325816,88,17536,0,11,5472,0,0,0,
1327179,88,17323,0,11,4882,0,0,0,
880035,105,3931,0,14,2935,444,0,0,
1053278,104,3897,0,15,3268,1789,0,5,
857172,105,3922,0,13,959,2362,0,0,
398184,123,6887,0,15,3507,1821,0,0,
18446744073682314936,122,6790,0,15,3663,1795,0,0,
18446744073709295889,566,4362,0,15,0,2218,0,0,
3651,615,4361,0,15,0,2427,0,0,
18446744073709550265,609,4378,0,15,0,2383,0,0,
17112,581,8951,0,15,0,2292,0,0,
760,613,4382,0,15,0,2418,0,0,
228734,571,12166,0,2,903,3066,0,0,
775735,614,12159,0,2,898,3222,0,0,
18446744073705484721,612,14891,0,2,1793,0,0,0,
18446744073708962972,609,17703,0,2,2685,0,0,0,
1529402,141,21253,0,2,6643,0,0,0,
1321725,87,15150,0,11,5557,0,0,0,
885473,106,3861,0,14,2926,419,0,0,
884922,106,3927,0,14,2929,422,0,0,
861035,106,3926,0,13,962,2380,0,0,
803459,106,3949,0,14,3239,2457,1,0,
18446744073709154146,124,6886,0,15,3682,1807,0,0,
18446744073709151219,5383,9832,0,17,5095,0,0,0,
336490,616,14174,0,16,1405,0,0,0,
698971,575,9439,0,15,0,0,0,0,
18446744073706239761,568,12168,0,2,901,708,0,0,
18446744073706907669,621,19313,0,2,897,725,23,6,
