PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
64155,27007,15258,0,13,10556,550,139807674918480,139807677651440,
62495,27003,15258,0,13,10556,550,139807674918480,139807677651440,
61453,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60671,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60522,27007,15258,0,13,10556,550,139807674918480,139807677651440,
71707,27019,19527,0,14,11788,550,139807674918480,139807677651440,
60696,26992,15258,0,13,10555,550,139807674918480,139807677651440,
60567,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60562,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60685,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60558,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60410,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60558,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60536,27010,15258,0,13,10556,550,139807674918480,139807677651440,
60472,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60448,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60433,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60474,26999,15258,0,13,10555,550,139807674918480,139807677651440,
60507,25989,15258,0,13,10274,550,139807674918480,139807677651440,
60644,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60698,26985,15258,0,13,10554,550,139807674918480,139807677651440,
60453,27010,15258,0,13,10556,550,139807674918480,139807677651440,
60382,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60678,25971,15258,0,13,10272,550,139807674918480,139807677651440,
60399,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60720,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60620,26999,15258,0,13,10555,550,139807674918480,139807677651440,
60459,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60495,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60775,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60844,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60708,26999,15258,0,13,10555,550,139807674918480,139807677651440,
60741,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60494,25765,15258,0,13,10234,550,139807674918480,139807677651440,
60691,25989,15258,0,13,10274,550,139807674918480,139807677651440,
60858,26981,15258,0,13,10554,550,139807674918480,139807677651440,
60889,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60756,27010,15258,0,13,10556,550,139807674918480,139807677651440,
60812,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60770,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60966,26992,15258,0,13,10555,550,139807674918480,139807677651440,
60833,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60935,26988,15258,0,13,10554,550,139807674918480,139807677651440,
61023,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60991,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60909,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60942,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60985,27007,15258,0,13,10556,550,139807674918480,139807677651440,
61101,27014,15258,0,13,10557,550,139807674918480,139807677651440,
61083,26999,15258,0,13,10555,550,139807674918480,139807677651440,
61132,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60914,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61085,27007,15258,0,13,10556,550,139807674918480,139807677651440,
61077,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60946,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61141,27014,15258,0,13,10557,550,139807674918480,139807677651440,
61073,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61064,25989,15258,0,13,10274,550,139807674918480,139807677651440,
64426,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61755,27007,15258,0,13,10556,550,139807674918480,139807677651440,
61330,27003,15258,0,13,10556,550,139807674918480,139807677651440,
61443,26988,15258,0,13,10554,550,139807674918480,139807677651440,
61098,27007,15258,0,13,10556,550,139807674918480,139807677651440,
61219,27014,15258,0,13,10557,550,139807674918480,139807677651440,
61108,26981,15258,0,13,10554,550,139807674918480,139807677651440,
61151,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61091,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61242,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61118,26996,15258,0,13,10555,550,139807674918480,139807677651440,
61206,26999,15258,0,13,10555,550,139807674918480,139807677651440,
61087,26992,15258,0,13,10555,550,139807674918480,139807677651440,
60913,25756,15258,0,13,10233,550,139807674918480,139807677651440,
61068,27014,15258,0,13,10557,550,139807674918480,139807677651440,
61076,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61122,27003,15258,0,13,10556,550,139807674918480,139807677651440,
61267,25989,15258,0,13,10274,550,139807674918480,139807677651440,
61211,26974,15258,0,13,10553,550,139807674918480,139807677651440,
60994,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61184,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60892,25747,15258,0,13,10232,550,139807674918480,139807677651440,
61048,27014,15258,0,13,10557,550,139807674918480,139807677651440,
61078,26977,15258,0,13,10553,550,139807674918480,139807677651440,
61172,26999,15258,0,13,10555,550,139807674918480,139807677651440,
61083,26999,15258,0,13,10555,550,139807674918480,139807677651440,
61243,27003,15258,0,13,10556,550,139807674918480,139807677651440,
61185,26977,15258,0,13,10553,550,139807674918480,139807677651440,
69729,26988,19373,0,13,10554,550,139807674918480,139807677651440,
61016,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60954,27007,15258,0,13,10556,550,139807674918480,139807677651440,
61025,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60981,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61129,26955,15258,0,13,10551,550,139807674918480,139807677651440,
61004,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61018,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60830,25765,15258,0,13,10234,550,139807674918480,139807677651440,
61226,27231,15258,0,13,10596,550,139807674918480,139807677651440,
60880,25989,15258,0,13,10274,550,139807674918480,139807677651440,
60970,26996,15258,0,13,10555,550,139807674918480,139807677651440,
61010,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60806,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60968,26985,15258,0,13,10554,550,139807674918480,139807677651440,
60892,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60758,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60841,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61052,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60902,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61030,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60913,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60933,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60931,27003,15258,0,13,10556,550,139807674918480,139807677651440,
61081,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60871,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60784,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60740,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60831,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60908,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60915,27010,15258,0,13,10556,550,139807674918480,139807677651440,
61080,26992,15258,0,13,10555,550,139807674918480,139807677651440,
60743,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60999,26966,15258,0,13,10552,550,139807674918480,139807677651440,
60981,27007,15258,0,13,10556,550,139807674918480,139807677651440,
73721,26966,19381,0,13,11770,550,139807674918480,139807677651440,
61043,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61128,27010,15258,0,13,10556,550,139807674918480,139807677651440,
60923,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61054,26988,15258,0,13,10554,550,139807674918480,139807677651440,
60808,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60866,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60920,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60941,27014,15258,0,13,10557,550,139807674918480,139807677651440,
61201,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60929,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60988,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60891,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60885,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61023,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60937,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60851,25989,15258,0,13,10274,550,139807674918480,139807677651440,
61065,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60887,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60879,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60841,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60955,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60894,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60840,26996,15258,0,13,10555,550,139807674918480,139807677651440,
60910,27010,15258,0,13,10556,550,139807674918480,139807677651440,
60777,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60767,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61043,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60815,26992,15258,0,13,10555,550,139807674918480,139807677651440,
60781,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60840,26999,15258,0,13,10555,550,139807674918480,139807677651440,
60815,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60806,26988,15258,0,13,10554,550,139807674918480,139807677651440,
60840,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60887,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60683,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60726,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60966,27003,15258,0,13,10556,550,139807674918480,139807677651440,
60796,26977,15258,0,13,10553,550,139807674918480,139807677651440,
60957,26992,15258,0,13,10555,550,139807674918480,139807677651440,
60852,26985,15258,0,13,10554,550,139807674918480,139807677651440,
60824,25971,15258,0,13,10272,550,139807674918480,139807677651440,
60885,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60766,26985,15258,0,13,10554,550,139807674918480,139807677651440,
60879,27010,15258,0,13,10556,550,139807674918480,139807677651440,
60789,26974,15258,0,13,10553,550,139807674918480,139807677651440,
60819,26974,15258,0,13,10553,550,139807674918480,139807677651440,
60759,26999,15258,0,13,10555,550,139807674918480,139807677651440,
60842,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60868,27007,15258,0,13,10556,550,139807674918480,139807677651440,
60923,27010,15258,0,13,10556,550,139807674918480,139807677651440,
60926,27010,15258,0,13,10556,550,139807674918480,139807677651440,
60977,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60889,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60567,25765,15258,0,13,10234,550,139807674918480,139807677651440,
60944,26996,15258,0,13,10555,550,139807674918480,139807677651440,
61169,27231,15258,0,13,10596,550,139807674918480,139807677651440,
60853,26981,15258,0,13,10554,550,139807674918480,139807677651440,
60958,26992,15258,0,13,10555,550,139807674918480,139807677651440,
60460,25747,15258,0,13,10232,550,139807674918480,139807677651440,
61007,26996,15258,0,13,10555,550,139807674918480,139807677651440,
61080,26981,15258,0,13,10554,550,139807674918480,139807677651440,
61078,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61303,27018,15258,0,13,10557,550,139807674918480,139807677651440,
61109,26988,15258,0,13,10554,550,139807674918480,139807677651440,
60817,27018,15258,0,13,10557,550,139807674918480,139807677651440,
60801,26970,15258,0,13,10553,550,139807674918480,139807677651440,
60847,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60759,26988,15258,0,13,10554,550,139807674918480,139807677651440,
60876,27014,15258,0,13,10557,550,139807674918480,139807677651440,
60936,26992,15258,0,13,10555,550,139807674918480,139807677651440,
60882,27018,15258,0,13,10557,550,139807674918480,139807677651440,
