PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
13312471,25099466,20921,0,14,3048523,139714230318536,139714230368233,550,
13306093,25099466,19238,0,14,3048063,139714230318536,139714230368233,550,
13326565,25099467,26835,0,21,3050337,139714230318536,139714230368233,550,
13318758,25099467,26414,0,18,3050202,139714230318536,139714230368233,550,
13304073,25099466,19628,0,14,3048216,139714230318536,139714230368233,550,
13311502,25099466,19649,0,14,3048221,139714230318536,139714230368233,550,
13330773,25099467,24058,0,15,3049530,139714230318536,139714230368233,550,
13312931,25099466,19649,0,14,3048220,139714230318536,139714230368233,550,
13313018,25099466,19659,0,14,3048223,139714230318536,139714230368233,550,
13308112,25099466,19649,0,14,3048221,139714230318536,139714230368233,550,
13310516,25099466,19659,0,14,3048223,139714230318536,139714230368233,550,
13306775,25099466,19626,0,14,3048216,139714230318536,139714230368233,550,
13328073,25099466,25810,0,18,3049835,139714230318536,139714230368233,550,
13310070,25099466,19611,0,14,3048213,139714230318536,139714230368233,550,
13305906,25099466,19418,0,14,3048153,139714230318536,139714230368233,550,
13314229,25099467,23593,0,15,3049392,139714230318536,139714230368233,550,
13305865,25099466,19415,0,14,3048151,139714230318536,139714230368233,550,
13305210,25099466,19428,0,14,3048155,139714230318536,139714230368233,550,
13303840,25099466,19423,0,14,3048153,139714230318536,139714230368233,550,
13303638,25099466,19428,0,14,3048155,139714230318536,139714230368233,550,
13311645,25099466,22021,0,14,3048895,139714230318536,139714230368233,550,
13304534,25099466,19415,0,14,3048151,139714230318536,139714230368233,550,
13306678,25099466,19439,0,14,3048155,139714230318536,139714230368233,550,
13309249,25099466,19431,0,14,3048153,139714230318536,139714230368233,550,
13305187,25099466,19441,0,14,3048155,139714230318536,139714230368233,550,
13304014,25099466,19442,0,14,3048157,139714230318536,139714230368233,550,
13304396,25099466,19441,0,14,3048155,139714230318536,139714230368233,550,
13303919,25099466,19439,0,14,3048155,139714230318536,139714230368233,550,
13305189,25099466,19431,0,14,3048153,139714230318536,139714230368233,550,
13325110,25144502,19442,0,14,3053093,139714230318536,139714230368233,550,
13307809,25099466,19431,0,16,3048153,139714230318536,139714230368233,550,
13328747,25099466,30056,0,16,3050695,139714230318536,139714230368233,550,
13332896,25144502,22331,0,15,3053920,139714230318536,139714230368233,550,
13306148,25099466,19810,0,14,3048266,139714230318536,139714230368233,550,
13306747,25099466,19807,0,14,3048260,139714230318536,139714230368233,550,
13307328,25099466,19439,0,14,3048155,139714230318536,139714230368233,550,
13306116,25099466,19441,0,14,3048155,139714230318536,139714230368233,550,
13306391,25099466,19439,0,14,3048155,139714230318536,139714230368233,550,
13308826,25099466,19431,0,14,3048153,139714230318536,139714230368233,550,
13303784,25099466,19444,0,14,3048157,139714230318536,139714230368233,550,
13307204,25099466,19431,0,14,3048153,139714230318536,139714230368233,550,
13306266,25099466,19441,0,14,3048155,139714230318536,139714230368233,550,
13305436,25099466,19413,0,14,3048148,139714230318536,139714230368233,550,
13310664,25099466,22039,0,14,3048897,139714230318536,139714230368233,550,
13308091,25099466,20085,0,14,3048330,139714230318536,139714230368233,550,
13306532,25099466,19784,0,14,3048259,139714230318536,139714230368233,550,
13327759,25099466,25778,0,21,3048261,139714230318536,139714230368233,550,
13324667,25144502,19405,0,14,3053082,139714230318536,139714230368233,550,
13307213,25099466,19441,0,14,3048155,139714230318536,139714230368233,550,
13306317,25099466,19413,0,14,3048148,139714230318536,139714230368233,550,
13304675,25099466,19441,0,14,3048155,139714230318536,139714230368233,550,
13319497,25099466,19413,0,14,3048148,139714230318536,139714230368233,550,
13305354,25099466,19405,0,14,3048146,139714230318536,139714230368233,550,
13304878,25099466,19413,0,14,3048148,139714230318536,139714230368233,550,
13326740,25144502,20370,0,14,3053206,139714230318536,139714230368233,550,
13315474,25099466,22039,0,14,3048897,139714230318536,139714230368233,550,
13307404,25099466,19413,0,14,3048148,139714230318536,139714230368233,550,
13309877,25099466,19328,0,14,3048136,139714230318536,139714230368233,550,
13305656,25099466,19326,0,14,3048136,139714230318536,139714230368233,550,
13303532,25099466,19344,0,14,3048141,139714230318536,139714230368233,550,
13306567,25099466,19710,0,14,3048221,139714230318536,139714230368233,550,
13305524,25099466,19318,0,14,3048134,139714230318536,139714230368233,550,
13306858,25099466,19328,0,14,3048136,139714230318536,139714230368233,550,
13304539,25099466,19326,0,14,3048136,139714230318536,139714230368233,550,
13326746,25099466,19328,0,14,3048136,139714230318536,139714230368233,550,
13304946,25099466,19326,0,14,3048136,139714230318536,139714230368233,550,
13323755,25144502,19344,0,14,3053077,139714230318536,139714230368233,550,
13330945,25144502,20319,0,16,3053335,139714230318536,139714230368233,550,
13306144,25099466,19318,0,14,3048134,139714230318536,139714230368233,550,
13303535,25099466,19328,0,14,3048136,139714230318536,139714230368233,550,
13308755,25099466,19725,0,14,3048255,139714230318536,139714230368233,550,
13308370,25099466,19335,0,14,3048139,139714230318536,139714230368233,550,
13307560,25099466,19333,0,14,3048139,139714230318536,139714230368233,550,
13305362,25099466,19687,0,14,3048244,139714230318536,139714230368233,550,
13307002,25099466,19692,0,14,3048241,139714230318536,139714230368233,550,
13306596,25099466,19318,0,14,3048134,139714230318536,139714230368233,550,
13305967,25099466,19328,0,14,3048136,139714230318536,139714230368233,550,
13309074,25099466,19916,0,14,3048271,139714230318536,139714230368233,550,
13310969,25099466,21993,0,14,3048895,139714230318536,139714230368233,550,
13326464,25144502,19310,0,14,3053070,139714230318536,139714230368233,550,
13306925,25099466,19302,0,14,3048132,139714230318536,139714230368233,550,
13304388,25099466,19310,0,14,3048134,139714230318536,139714230368233,550,
13307749,25099466,19302,0,14,3048132,139714230318536,139714230368233,550,
