PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_L1D_CACHE_READS,PERF_COUNT_L1D_CACHE_READ_MISSES,
719230,5785,594345,1,113093,14647,
107955,5396,32007,1,9834,1207,
120320,5718,41512,1,12543,1346,
97137,5436,29536,1,9094,1168,
97015,5436,32002,1,9838,1181,
96436,5407,29536,1,9090,1152,
93411,5648,29536,1,9144,1183,
97832,5619,32002,1,9884,1179,
96316,5436,29730,1,9150,1165,
90870,5407,29536,1,9090,1173,
94273,5407,32002,1,9834,1147,
94504,5679,29536,1,9148,1164,
95516,5407,29536,1,9090,1163,
99063,5679,32002,1,9892,1182,
96033,5679,29536,1,9148,1185,
99049,5650,29568,1,9148,1170,
99938,5650,32040,1,9892,1174,
95938,5650,29574,1,9148,1172,
92268,5650,29574,1,9148,1170,
94564,5650,32040,1,9892,1180,
94834,5679,29574,1,9151,1179,
96711,5669,29580,1,9151,1168,
100998,5650,32223,1,9944,1174,
96563,5679,29652,1,9168,1172,
96764,5650,29774,1,9204,1201,
98562,5650,38414,1,11614,1190,
88352,5678,27092,0,8460,1023,
95376,5650,29574,1,9148,1186,
102703,5679,38521,1,11249,1286,
95695,5650,29757,1,9200,1176,
96492,5650,29562,1,9147,1178,
95471,5650,32028,1,9891,1181,
95199,5650,29562,1,9146,1165,
94430,5650,29562,1,9147,1167,
97167,5679,32028,1,9895,1171,
99247,5650,35936,1,10869,1205,
95556,5650,29745,1,9199,1163,
95116,5650,32028,1,9891,1172,
100514,5698,29568,1,9154,1179,
95657,5650,29562,1,9147,1156,
95257,5679,32028,1,9895,1166,
93498,5650,29562,1,9147,1166,
94101,5650,29562,1,9146,1156,
102013,5669,32389,1,10006,1184,
93855,5679,29548,1,9149,1165,
91291,5679,29550,1,9150,1169,
96217,5650,32016,1,9890,1174,
93382,5650,29550,1,9146,1164,
95813,5679,35924,1,10871,1205,
96464,5650,32016,1,9890,1190,
94304,5679,29544,1,9150,1170,
91671,5690,29550,1,9153,1163,
96006,5619,32016,1,9886,1178,
92097,5531,29550,1,9123,1154,
96237,5679,29550,1,9150,1161,
99965,5650,32216,1,9946,1173,
94990,5679,29550,1,9150,1162,
96243,5679,29544,1,9150,1170,
103688,5650,38390,1,11612,1231,
100969,5679,36052,1,10505,1272,
92237,5650,29536,1,9144,1166,
95570,5650,32002,1,9888,1173,
95415,5679,29536,1,9148,1160,
92248,5650,29725,1,9195,1165,
94641,5650,31996,1,9888,1165,
97790,5679,29536,1,9148,1165,
95973,5650,29536,1,9144,1186,
99227,5679,32002,1,9891,1165,
98982,5650,35910,1,10866,1187,
96028,5650,29536,1,9143,1185,
99300,5679,32191,1,9944,1182,
94403,5650,29530,1,9144,1177,
92478,5679,29536,1,9148,1179,
96594,5650,32002,1,9888,1164,
98719,5669,29584,1,9153,1170,
94438,5650,29578,1,9150,1149,
101490,5669,32050,1,9897,1165,
101128,5669,29773,1,9205,1171,
95419,5679,29572,1,9154,1166,
100665,5679,32304,1,9983,1196,
94079,5679,29578,1,9154,1177,
98617,5650,35952,1,10871,1173,
101467,5698,32050,1,9901,1172,
92523,5679,29578,1,9154,1152,
95447,5650,29578,1,9150,1179,
94194,5679,32038,1,9898,1170,
93196,5679,29578,1,9154,1164,
94640,5690,29778,1,9213,1178,
97570,5619,32052,1,9892,1169,
97838,5531,29564,1,9125,1175,
88462,5678,27092,0,8460,1020,
106398,5669,38410,1,11617,1205,
92012,5650,29558,1,9148,1164,
94478,5679,29564,1,9151,1190,
98159,5650,32030,1,9892,1177,
95732,5650,29564,1,9147,1172,
97337,5669,29570,1,9151,1172,
101204,5669,32036,1,9895,1177,
98266,5669,29570,1,9151,1182,
96320,5650,29558,1,9148,1170,
97516,5650,32030,1,9892,1164,
92122,5650,29564,1,9148,1163,
93658,5690,29564,1,9154,1168,
96177,5679,32030,1,9896,1178,
94610,5650,29739,1,9198,1174,
93842,5650,29550,1,9145,1151,
96572,5650,32010,1,9889,1181,
97028,5679,29651,1,9177,1153,
96178,5679,29550,1,9149,1154,
100433,5650,32016,1,9890,1178,
94207,5650,29550,1,9146,1181,
93905,5679,29739,1,9202,1165,
97400,5650,32016,1,9890,1190,
91556,5679,29544,1,9150,1170,
96293,5650,35919,1,10866,1198,
99538,5650,32016,1,9890,1179,
94525,5650,29550,1,9146,1167,
95343,5650,29550,1,9145,1167,
101812,5650,32205,1,9942,1182,
92773,5650,29536,1,9144,1170,
93096,5650,29530,1,9144,1188,
99259,5650,32002,1,9888,1164,
92794,5650,29536,1,9144,1159,
98181,5698,29542,1,9151,1168,
101471,5679,38376,1,11614,1205,
94088,5650,29536,1,9144,1166,
96204,5679,29536,1,9148,1163,
94811,5690,31996,1,9895,1172,
94698,5619,29536,1,9140,1155,
93930,5531,29536,1,9121,1172,
96007,5650,32080,1,9904,1171,
93183,5679,29725,1,9200,1177,
91700,5650,29536,1,9144,1167,
98739,5650,32044,1,9893,1181,
93290,5650,29572,1,9150,1152,
93388,5650,29578,1,9150,1160,
96193,5679,32044,1,9898,1173,
95472,5650,35952,1,10872,1196,
91288,5650,29767,1,9202,1159,
96721,5650,32044,1,9894,1168,
98682,5679,35947,1,10873,1214,
93109,5679,29572,1,9154,1163,
101451,5690,32044,1,9901,1170,
91838,5650,29578,1,9150,1160,
92338,5650,29583,1,9152,1177,
94187,5650,32044,1,9894,1167,
96203,5650,29578,1,9150,1191,
91927,5650,29578,1,9150,1153,
99020,5650,32024,1,9892,1187,
94248,5679,29764,1,9208,1170,
99877,5650,35960,1,10874,1197,
99804,5650,32368,1,9993,1188,
92228,5650,29564,1,9147,1168,
92163,5679,29564,1,9152,1172,
99709,5650,32030,1,9892,1173,
92402,5679,29558,1,9152,1198,
90634,5679,29564,1,9152,1156,
95880,5650,32030,1,9892,1194,
92713,5650,29753,1,9200,1159,
95679,5650,29564,1,9148,1174,
101369,5669,32036,1,9895,1173,
97876,5650,29564,1,9147,1167,
97004,5650,29558,1,9148,1165,
95450,5679,32276,1,9979,1189,
93175,5650,29550,1,9146,1177,
95123,5679,29739,1,9202,1176,
98655,5650,32016,1,9890,1157,
92848,5650,29550,1,9146,1175,
93966,5650,29550,1,9145,1178,
99510,5650,32111,1,9917,1186,
92975,5650,29550,1,9146,1179,
96295,5679,29746,1,9203,1174,
98514,5650,32205,1,9942,1187,
98242,5679,35919,1,10870,1162,
92844,5650,29550,1,9146,1162,
94654,5650,32016,1,9890,1166,
85099,5678,27086,0,8460,1018,
91969,5650,29550,1,9145,1168,
96523,5650,32002,1,9888,1184,
92309,5679,29536,1,9148,1175,
89794,5650,29536,1,9144,1161,
97731,5650,32002,1,9888,1176,
102142,5669,29542,1,9147,1177,
94804,5650,35899,1,10864,1194,
96104,5650,32002,1,9888,1170,
92488,5679,29536,1,9148,1157,
141484,5690,42183,1,11983,1427,
96584,5648,32002,1,9888,1183,
90584,5619,29536,1,9140,1171,
95008,5571,29536,1,9128,1150,
97896,5648,31996,1,9888,1184,
91708,5619,29536,1,9140,1169,
91943,5531,29725,1,9173,1158,
99220,5650,32044,1,9893,1181,
97251,5679,29578,1,9154,1186,
91218,5679,29578,1,9154,1167,
98327,5679,32044,1,9898,1177,
91857,5650,29572,1,9150,1170,
92281,5650,29578,1,9150,1189,
117234,5650,32233,1,9946,1192,
91026,5650,29578,1,9150,1161,
89952,5650,29578,1,9150,1160,
109676,5650,36944,1,11363,1427,
91558,5650,29578,1,9150,1160,
96094,5650,29572,1,9150,1167,
121610,5670,36797,1,11288,1421,
91597,5679,29578,1,9154,1163,
89899,5650,29564,1,9148,1173,
90198,5650,49684,1,14846,1481,
98718,5650,38399,1,11611,1224,
94737,5650,29564,1,9148,1168,
90886,5650,29558,1,9148,1151,
98955,5679,32038,1,9898,1174,
90990,5650,29564,1,9148,1170,
95056,5650,29564,1,9148,1153,
95366,5690,32030,1,9899,1171,
94466,5619,29564,1,9144,1171,
90652,5560,29564,1,9129,1188,
86646,5678,29752,0,9260,1032,
97615,5650,36141,1,10924,1217,
91026,5650,29564,1,9148,1152,
95987,5650,32030,1,9892,1155,
91696,5650,29550,1,9146,1157,
91341,5650,29550,1,9146,1180,
96138,5650,32021,1,9892,1186,
97284,5650,29544,1,9146,1182,
97076,5650,29739,1,9198,1173,
93846,5650,32212,1,9943,1194,
95320,5679,29550,1,9150,1169,
90582,5650,29555,1,9148,1173,
92814,5650,32021,1,9892,1157,
89530,5650,29550,1,9145,1173,
91821,5650,29645,1,9173,1173,
96677,5650,32205,1,9942,1191,
101053,5650,36266,1,10559,1261,
89681,5679,29550,1,9150,1173,
96346,5650,32476,1,10031,1194,
90590,5679,29536,1,9148,1154,
91190,5650,29536,1,9144,1168,
95580,5650,31996,1,9888,1160,
92185,5650,29725,1,9196,1139,
96129,5679,29536,1,9148,1182,
94639,5650,32002,1,9888,1163,
95268,5679,29536,1,9148,1165,
93699,5650,29536,1,9144,1160,
98214,5650,32002,1,9888,1177,
93175,5650,29719,1,9196,1165,
91241,5650,29536,1,9144,1181,
95790,5650,32002,1,9888,1160,
92586,5650,29536,1,9144,1164,
92437,5679,29536,1,9148,1183,
94997,5679,32002,1,9892,1175,
92434,5679,29778,1,9210,1165,
95483,5650,29761,1,9202,1165,
96103,5650,32044,1,9894,1184,
98796,5679,35947,1,10874,1179,
95716,5650,29578,1,9150,1163,
94402,5650,32044,1,9894,1167,
95049,5650,29656,1,9166,1178,
91927,5650,29578,1,9150,1168,
98287,5679,32227,1,9950,1171,
90867,5650,29578,1,9150,1159,
92824,5679,29578,1,9154,1160,
99865,5650,32044,1,9894,1188,
92224,5679,29578,1,9154,1182,
96723,5690,35947,1,10877,1192,
95032,5650,32044,1,9894,1169,
95396,5650,29558,1,9148,1169,
100975,5650,36329,1,10977,1210,
98446,5650,32030,1,9892,1165,
92685,5650,29564,1,9148,1156,
90805,5650,29564,1,9148,1162,
93128,5650,32219,1,9944,1164,
93456,5650,29564,1,9147,1147,
98834,5669,29572,1,9153,1168,
96736,5650,32030,1,9892,1169,
96789,5650,29564,1,9148,1157,
92861,5650,29564,1,9148,1169,
103290,5650,38399,1,11612,1222,
97088,5650,29831,1,9216,1183,
93926,5650,29564,1,9148,1180,
95104,5650,32024,1,9892,1173,
89471,5650,29750,1,9202,1175,
91915,5679,29810,1,9234,1188,
100335,5679,32016,1,9894,1172,
105578,5669,35983,1,10496,1298,
93785,5650,29739,1,9198,1175,
93490,5650,32016,1,9890,1156,
95199,5679,29544,1,9150,1164,
96193,5679,29550,1,9150,1172,
98937,5650,32016,1,9890,1183,
96573,5650,35924,1,10868,1203,
88901,5650,29550,1,9145,1164,
88440,5678,29659,0,9231,1015,
91088,5650,29750,1,9202,1184,
91271,5650,29804,1,9231,1184,
95287,5650,32002,1,9888,1197,
91108,5650,29536,1,9144,1159,
92196,5650,29725,1,9196,1161,
97765,5650,32002,1,9888,1161,
98703,5669,29542,1,9147,1188,
95228,5679,29536,1,9148,1148,
92339,5701,31996,1,9898,1172,
93146,5650,29536,1,9144,1160,
83856,5678,27092,0,8460,1015,
94560,5650,32191,1,9940,1169,
97209,5650,29536,1,9144,1187,
93482,5650,29796,1,9229,1192,
96610,5650,32002,1,9887,1190,
91451,5650,29530,1,9144,1163,
94235,5650,29536,1,9144,1168,
96952,5650,32049,1,9896,1189,
91720,5679,29767,1,9206,1176,
89139,5650,29578,1,9150,1174,
98321,5679,38432,1,11622,1204,
89330,5650,29578,1,9150,1173,
91119,5650,29572,1,9150,1195,
96507,5650,32244,1,9950,1177,
92407,5650,29578,1,9149,1147,
94215,5650,30027,1,9287,1179,
99714,5698,32050,1,9901,1162,
96926,5679,29578,1,9154,1178,
92423,5679,29578,1,9154,1159,
99325,5679,32038,1,9898,1184,
99541,5650,36219,1,10948,1223,
93761,5679,29578,1,9154,1184,
93212,5650,32030,1,9892,1171,
94128,5679,29564,1,9152,1181,
93124,5690,29564,1,9155,1172,
95798,5679,32030,1,9896,1186,
94204,5650,29558,1,9148,1154,
96993,5698,29570,1,9155,1154,
99467,5669,32036,1,9895,1180,
95370,5650,29564,1,9148,1160,
89838,5679,29564,1,9151,1159,
97833,5650,32030,1,9892,1185,
92669,5679,29564,1,9152,1175,
93594,5679,35927,1,10872,1210,
98707,5650,32030,1,9892,1182,
94963,5650,29753,1,9199,1156,
91687,5650,29564,1,9148,1183,
93631,5650,32016,1,9890,1174,
94407,5679,29550,1,9150,1157,
92327,5650,29550,1,9146,1163,
93536,5650,32010,1,9890,1174,
93135,5650,29550,1,9146,1170,
90306,5679,29739,1,9202,1168,
97027,5650,38390,1,11612,1215,
92192,5679,29550,1,9150,1162,
94895,5650,29550,1,9146,1180,
98876,5679,32016,1,9894,1182,
96546,5650,29544,1,9146,1181,
90151,5662,29550,1,9146,1154,
100126,5662,32205,1,9942,1174,
93729,5662,29550,1,9146,1176,
92643,5691,29550,1,9149,1180,
93639,5679,32267,1,9978,1182,
97028,5650,36011,1,10893,1181,
90710,5650,29530,1,9144,1170,
95939,5679,32002,1,9892,1170,
93221,5650,29536,1,9144,1186,
95569,5679,29536,1,9148,1163,
100236,5650,32002,1,9888,1196,
93200,5679,29541,1,9150,1161,
98043,5679,29536,1,9148,1158,
99907,5650,31996,1,9888,1177,
92645,5650,29536,1,9144,1185,
93425,5679,29536,1,9148,1163,
96323,5650,31995,1,9885,1162,
91411,5650,29536,1,9144,1165,
95012,5679,35952,1,10876,1199,
98932,5690,32044,1,9900,1167,
92716,5679,29572,1,9154,1168,
98291,5650,29578,1,9150,1154,
96607,5650,32044,1,9894,1169,
99576,5669,29454,1,9122,1180,
94151,5650,29578,1,9150,1184,
95788,5650,32049,1,9896,1184,
96413,5650,29578,1,9150,1162,
90411,5650,29572,1,9150,1161,
100175,5679,39058,1,11808,1245,
91092,5679,29578,1,9154,1151,
94220,5650,29578,1,9150,1168,
96586,5650,32044,1,9894,1177,
92136,5679,29578,1,9154,1161,
94263,5650,29564,1,9148,1182,
99832,5650,32102,1,9908,1177,
97872,5650,29753,1,9199,1179,
92482,5679,29564,1,9152,1173,
97505,5650,32030,1,9892,1172,
86002,5649,27092,0,8456,1010,
91939,5650,29564,1,9148,1168,
96984,5679,32290,1,9981,1193,
93767,5679,29558,1,9152,1172,
92034,5650,29753,1,9200,1159,
95919,5650,32030,1,9892,1164,
94929,5650,29564,1,9148,1175,
93933,5650,29564,1,9148,1169,
97781,5650,32030,1,9892,1170,
92494,5650,29564,1,9148,1169,
92343,5650,29544,1,9146,1171,
96176,5679,32016,1,9894,1176,
92410,5679,29550,1,9150,1167,
95887,5679,29550,1,9149,1169,
97683,5650,32016,1,9890,1154,
96777,5650,29550,1,9146,1173,
94007,5679,29550,1,9150,1156,
99408,5650,32277,1,9958,1168,
95076,5650,29550,1,9146,1172,
96117,5679,29555,1,9152,1173,
94388,5679,32016,1,9894,1166,
93370,5679,29550,1,9150,1163,
91072,5650,29550,1,9146,1166,
96041,5650,32205,1,9942,1195,
92666,5650,29544,1,9146,1189,
95401,5650,29536,1,9144,1178,
96621,5679,32002,1,9892,1173,
99650,5669,29542,1,9147,1170,
96300,5650,29536,1,9143,1164,
124375,5679,32103,1,9918,1167,
94409,5690,29536,1,9151,1169,
91707,5648,29530,1,9144,1166,
93931,5648,32002,1,9888,1173,
98779,5667,29542,1,9147,1182,
95118,5619,29536,1,9140,1182,
97260,5531,32002,1,9865,1169,
96036,5679,29536,1,9148,1160,
93324,5650,29536,1,9144,1174,
97777,5650,31996,1,9888,1173,
96197,5650,35905,1,10864,1193,
91955,5650,29778,1,9206,1180,
97616,5650,32044,1,9894,1174,
92031,5650,29578,1,9150,1166,
94901,5679,29767,1,9206,1163,
95121,5690,32044,1,9901,1165,
91321,5619,29572,1,9146,1162,
90581,5560,29578,1,9131,1165,
98109,5650,32044,1,9894,1192,
96226,5650,29578,1,9149,1185,
95975,5650,29578,1,9150,1169,
114119,5650,32233,1,9946,1173,
94661,5650,29578,1,9150,1172,
95011,5650,35941,1,10870,1206,
132023,5709,50969,1,15349,1543,
94821,5619,29578,1,9146,1173,
93537,5531,29564,1,9125,1166,
106670,5679,34240,1,10524,1347,
96095,5679,32030,1,9896,1176,
94059,5650,29564,1,9148,1148,
100353,5650,36028,1,10499,1273,
94835,5650,32030,1,9892,1166,
94983,5650,29564,1,9148,1162,
99726,5679,35938,1,10874,1201,
