PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
946762,177,4936,0,13,0,0,0,0,
398205,194,14644,0,17,5066,0,0,0,
1900,85,14365,0,17,4982,3817,0,0,
570217,97,3929,0,14,1558,1525,0,0,
399640,115,6873,0,14,1510,1843,0,0,
395934,116,6892,0,14,1874,1678,0,0,
488686,116,11063,0,15,1491,1844,0,0,
399069,115,6843,0,14,1502,1838,0,0,
625521,138,9786,0,2,3057,2803,0,0,
696927,151,4638,0,4,0,1524,0,0,
844671,154,4947,0,6,0,0,0,0,
945919,155,4953,0,8,0,0,0,0,
939542,150,5022,0,8,0,0,0,0,
938586,152,4977,0,13,0,0,0,0,
1278363,84,15827,0,17,4772,0,0,0,
696786,97,4007,0,13,731,1391,0,0,
694864,97,3905,0,13,730,1393,0,0,
697323,98,3907,0,13,733,1400,0,0,
698443,97,3919,0,13,732,1397,0,0,
399063,116,6904,0,14,1514,1851,0,0,
499568,120,14749,0,15,1507,1863,0,0,
396487,119,6921,0,14,1509,1830,0,0,
399343,118,6846,0,14,1514,1838,0,0,
396707,120,6873,0,14,1513,1835,0,0,
625005,134,9741,0,2,3030,2810,0,0,
991662,151,9096,0,4,1377,1590,0,0,
697216,151,4565,0,4,0,1553,0,0,
694821,163,4560,0,4,0,1518,0,0,
695488,156,4624,0,4,0,1540,0,0,
692990,162,4561,0,4,0,1532,0,0,
692523,158,4532,0,4,0,1519,0,0,
847294,149,4932,0,6,0,0,0,0,
846307,209,7995,0,6,0,0,0,0,
841693,153,4946,0,6,0,0,0,0,
930764,164,4944,0,8,0,0,0,0,
936181,166,4953,0,8,0,0,0,0,
931918,149,4964,0,13,0,0,0,0,
1267524,80,15886,0,17,4782,0,0,0,
1263954,80,15852,0,17,4770,0,0,0,
693276,101,3915,0,13,733,1400,0,0,
546253,116,7658,0,14,1976,1828,0,0,
398816,115,6913,0,14,1520,1849,0,0,
398333,117,6826,0,14,1516,1850,0,0,
396784,115,6924,0,14,1876,1668,0,0,
627699,133,9691,0,2,3022,2812,0,0,
1014522,154,13143,0,5,1478,1552,0,0,
702279,155,4604,0,4,0,1558,0,0,
697311,158,4555,0,4,0,1545,0,0,
699255,159,4575,0,4,0,1530,0,0,
694481,155,4600,0,4,0,1542,0,0,
700573,151,4626,0,4,0,1551,0,0,
839076,158,4930,0,6,0,0,0,0,
863051,123,8079,0,6,0,0,1,0,
840905,156,4960,0,6,0,0,0,0,
930098,156,4975,0,8,0,0,0,0,
940828,158,4942,0,8,0,0,0,0,
