PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
537958,850049,15258,0,13,323859,139714230318536,139714230368233,550,
534103,850060,15258,0,13,323860,139714230318536,139714230368233,550,
526226,850071,15258,0,13,323861,139714230318536,139714230368233,550,
529462,849383,15258,0,13,323672,139714230318536,139714230368233,550,
524229,849364,15258,0,13,323670,139714230318536,139714230368233,550,
528387,850060,15258,0,13,323860,139714230318536,139714230368233,550,
523596,850071,15258,0,13,323861,139714230318536,139714230368233,550,
531343,850071,15258,0,13,323861,139714230318536,139714230368233,550,
543230,849382,22088,0,14,325671,139714230318536,139714230368233,550,
528037,849372,15258,0,13,323671,139714230318536,139714230368233,550,
525821,850071,15258,0,13,323861,139714230318536,139714230368233,550,
529309,850071,15258,0,13,323861,139714230318536,139714230368233,550,
524673,850071,15258,0,13,323861,139714230318536,139714230368233,550,
529456,849372,15258,0,13,323671,139714230318536,139714230368233,550,
523419,850071,15258,0,13,323861,139714230318536,139714230368233,550,
529000,849372,15258,0,13,323671,139714230318536,139714230368233,550,
523165,850060,15258,0,13,323860,139714230318536,139714230368233,550,
526878,849372,15258,0,13,323671,139714230318536,139714230368233,550,
522430,849383,15258,0,13,323672,139714230318536,139714230368233,550,
527965,849375,15258,0,13,323671,139714230318536,139714230368233,550,
521846,849383,15258,0,13,323672,139714230318536,139714230368233,550,
528617,849383,15258,0,13,323672,139714230318536,139714230368233,550,
521142,849359,15258,0,13,323670,139714230318536,139714230368233,550,
526992,849383,15258,0,13,323672,139714230318536,139714230368233,550,
524348,850071,15258,0,13,323861,139714230318536,139714230368233,550,
532225,850060,15258,0,13,323860,139714230318536,139714230368233,550,
522658,850071,15258,0,13,323861,139714230318536,139714230368233,550,
530671,850060,15258,0,13,323860,139714230318536,139714230368233,550,
523761,850071,15258,0,13,323861,139714230318536,139714230368233,550,
528694,850427,15258,0,13,324150,139714230318536,139714230368233,550,
524705,850060,15258,0,13,323860,139714230318536,139714230368233,550,
