PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
43718,5337,10281,0,10,56,0,
41083,4974,11405,0,9,71,0,
40602,5308,11405,0,9,74,0,
40423,5308,11405,0,9,61,0,
40196,4974,11405,0,9,66,0,
40116,4974,11405,0,9,62,0,
35334,5308,11327,0,9,71,0,
35464,4974,11327,0,9,63,0,
35262,5308,11327,0,9,54,0,
35249,5308,11327,0,9,68,0,
40210,310,11327,0,9,67,0,
40584,310,11327,0,9,80,0,
40333,310,11327,0,9,80,0,
40397,4974,8156,0,9,89,0,
40342,5308,8156,0,9,88,0,
40315,5308,8156,0,9,85,0,
40246,4974,8156,0,9,86,0,
40219,5308,11405,0,4,71,0,
40308,5308,11405,0,4,69,0,
40182,5308,11405,0,4,63,0,
40198,4974,11405,0,9,7,0,
40162,5308,11405,0,9,10,0,
40109,5308,11405,0,9,7,0,
40092,5308,11405,0,9,8,0,
40138,4974,11405,0,9,64,0,
40224,5308,11405,0,9,63,0,
40138,5308,11405,0,9,64,0,
40117,5308,11405,0,9,67,0,
35290,5308,11327,0,9,72,0,
35292,4974,11327,0,9,66,0,
35345,4974,11327,0,9,57,0,
40079,310,11327,0,9,66,0,
40258,310,11327,0,9,90,0,
40394,310,11327,0,9,93,0,
40177,310,11327,0,9,81,0,
40409,5308,8156,0,9,88,0,
40314,4974,8156,0,9,85,0,
40377,5308,8156,0,9,92,0,
40351,5308,8156,0,9,90,0,
47115,5308,11327,0,9,83,0,
35530,5308,11327,0,9,88,0,
35498,5308,11327,0,9,79,0,
35524,4974,11327,0,9,86,0,
35518,5308,11327,0,9,87,0,
40449,4974,11405,0,4,78,0,
40311,4974,11405,0,4,62,0,
40353,5308,11405,0,4,66,0,
40364,5308,11405,0,4,67,0,
40285,5308,11405,0,9,7,0,
40534,4974,11405,0,9,9,0,
40363,5308,11405,0,9,7,0,
40451,5308,11405,0,9,8,0,
40328,4974,11405,0,9,6,0,
40389,5308,11405,0,9,63,0,
40463,5308,11405,0,9,59,0,
40455,5308,11405,0,9,56,0,
40527,5308,11405,0,9,66,0,
40317,5308,11405,0,9,70,0,
40375,310,11327,0,9,52,0,
40602,310,11327,0,9,86,0,
40614,310,11327,0,9,73,0,
40488,310,11327,0,9,86,0,
40498,310,11327,0,9,89,0,
40456,5308,8156,0,9,77,0,
40517,5308,8156,0,9,80,0,
40631,5308,8156,0,9,71,0,
40543,5308,8156,0,9,79,0,
40585,5308,8156,0,9,84,0,
35626,5308,11327,0,9,83,0,
35677,4974,11327,0,9,83,0,
35689,4974,11327,0,9,81,0,
35651,4974,11327,0,9,93,0,
40590,5308,11405,0,4,94,0,
40377,5308,11405,0,4,61,0,
40285,4974,11405,0,4,66,0,
40441,5308,11405,0,4,65,0,
40353,5308,11405,0,4,67,0,
40313,4974,11405,0,9,6,0,
40460,5308,11405,0,9,7,0,
40377,4974,11405,0,9,7,0,
40363,5308,11405,0,9,7,0,
40240,4974,11405,0,9,8,0,
40380,5308,11405,0,9,64,0,
40320,4974,11405,0,9,72,0,
40415,5308,11405,0,9,59,0,
40494,5308,11405,0,9,66,0,
40487,5308,11405,0,9,70,0,
40417,310,11327,0,9,54,0,
40596,310,11327,0,9,80,0,
40523,310,11327,0,9,81,0,
40449,310,11327,0,9,83,0,
40442,310,11327,0,9,90,0,
40543,4974,8156,0,9,80,0,
40487,4974,8156,0,9,89,0,
40453,4974,8156,0,9,86,0,
40392,4974,8156,0,9,89,0,
40562,5308,8156,0,9,93,0,
35653,5308,11327,0,9,78,0,
35702,4974,11327,0,9,84,0,
35696,5308,11327,0,9,87,0,
35662,5308,11327,0,9,83,0,
35628,5308,11327,0,9,82,0,
40617,5308,11405,0,4,83,0,
40468,5308,11405,0,4,63,0,
40369,4974,11405,0,4,68,0,
40296,4974,11405,0,4,73,0,
40236,4974,11405,0,4,69,0,
40527,5308,11405,0,9,8,0,
40328,4974,11405,0,9,6,0,
40510,5308,11405,0,9,7,0,
40433,5308,11405,0,9,8,0,
40470,5308,11405,0,9,6,0,
35661,5308,11327,0,9,93,0,
35696,4974,11327,0,9,81,0,
35710,4974,11327,0,9,79,0,
35669,4974,11327,0,9,86,0,
40583,5308,11405,0,9,88,0,
40467,5308,11405,0,9,61,0,
40416,5308,11405,0,9,67,0,
40213,4637,11405,0,9,66,0,
40437,5308,11405,0,9,69,0,
40466,310,11327,0,9,63,0,
40534,310,11327,0,9,73,0,
40495,310,11327,0,9,83,0,
40428,310,11327,0,9,84,0,
40472,310,11327,0,9,88,0,
40677,5308,8156,0,9,91,0,
40805,5308,8156,0,9,92,0,
40561,5308,8156,0,9,86,0,
40548,5308,8156,0,9,93,0,
40523,5308,8156,0,9,84,0,
40741,5308,11405,0,4,82,0,
40436,5308,11405,0,4,70,0,
40368,5308,11405,0,4,62,0,
40428,4974,11405,0,4,66,0,
40386,4974,11405,0,4,77,0,
40585,4974,11405,0,9,7,0,
40243,4974,11405,0,9,7,0,
40412,5308,11405,0,9,7,0,
40456,5308,11405,0,9,7,0,
40378,5308,11405,0,9,7,0,
35477,4974,11327,0,9,56,0,
35687,5308,11327,0,9,88,0,
35691,5308,11327,0,9,80,0,
35644,5308,11327,0,9,88,0,
35588,4974,11327,0,9,79,0,
40688,5308,11405,0,9,84,0,
40515,5308,11405,0,9,68,0,
40485,5308,11405,0,9,72,0,
40260,4974,11405,0,9,69,0,
40236,4974,11405,0,9,66,0,
40536,310,11327,0,9,87,0,
40744,310,11327,0,9,88,0,
40486,310,11327,0,9,86,0,
40633,310,11327,0,9,88,0,
40636,5308,8156,0,9,94,0,
40530,4974,8156,0,9,80,0,
40578,4974,8156,0,9,80,0,
40582,4974,8156,0,9,84,0,
40452,4974,8156,0,9,84,0,
40590,5308,11405,0,4,86,0,
40408,5308,11405,0,4,65,0,
40335,5308,11405,0,4,67,0,
40324,4974,11405,0,4,60,0,
40362,5308,11405,0,4,66,0,
40372,4974,11405,0,9,7,0,
40422,5308,11405,0,9,7,0,
40422,5308,11405,0,9,6,0,
40426,5308,11405,0,9,6,0,
40356,5308,11405,0,9,8,0,
35579,5308,11327,0,9,60,0,
35661,5308,11327,0,9,84,0,
35782,4974,11327,0,9,77,0,
35729,5308,11327,0,9,91,0,
35701,5308,11327,0,9,87,0,
40717,5308,11405,0,9,85,0,
40364,5308,11405,0,9,70,0,
40427,5308,11405,0,9,68,0,
40358,5308,11405,0,9,63,0,
40304,5308,11405,0,9,65,0,
40550,310,11327,0,9,53,0,
40598,310,11327,0,9,87,0,
40520,310,11327,0,9,77,0,
40492,310,11327,0,9,88,0,
40556,310,11327,0,9,87,0,
40706,5308,8156,0,9,86,0,
40377,4637,8156,0,9,82,0,
40535,5308,8156,0,9,87,0,
40533,4974,8156,0,9,87,0,
40436,5308,8156,0,9,82,0,
40708,5308,8156,0,9,80,0,
40550,5308,8156,0,9,86,0,
40579,5308,8156,0,9,84,0,
41610,4974,8156,0,9,86,0,
41047,5308,11405,0,4,86,0,
40424,4974,11405,0,4,53,0,
40329,4974,11405,0,4,66,0,
40206,4974,11405,0,4,62,0,
40254,4974,11405,0,4,65,0,
40519,4974,11405,0,9,7,0,
40489,4974,11405,0,9,6,0,
40439,5308,11405,0,9,7,0,
40450,5308,11405,0,9,9,0,
40329,4974,11405,0,9,7,0,
35548,4974,11327,0,9,60,0,
35747,4974,11327,0,9,87,0,
35696,4974,11327,0,9,82,0,
35594,4974,11327,0,9,78,0,
35642,5308,11327,0,9,81,0,
40675,5308,11405,0,9,76,0,
40428,4974,11405,0,9,65,0,
40600,5308,11405,0,9,62,0,
40467,5308,11405,0,9,66,0,
40439,5308,11405,0,9,69,0,
40478,310,11327,0,9,51,0,
40544,310,11327,0,9,81,0,
40555,310,11327,0,9,80,0,
40564,310,11327,0,9,83,0,
40715,310,11327,0,9,91,0,
40711,5308,8156,0,9,80,0,
40583,4974,8156,0,9,81,0,
40679,5308,8156,0,9,88,0,
40524,4974,8156,0,9,84,0,
40485,5308,8156,0,9,85,0,
40434,4974,11405,0,4,76,0,
40288,4974,11405,0,4,56,0,
40455,5308,11405,0,4,65,0,
40490,5308,11405,0,4,65,0,
40314,4974,11405,0,4,274,0,
40475,5308,11405,0,9,7,0,
40386,4974,11405,0,9,7,0,
40263,4974,11405,0,9,7,0,
40262,4974,11405,0,9,7,0,
35604,5308,11327,0,9,56,0,
35660,5308,11327,0,9,78,0,
35697,4974,11327,0,9,77,0,
35686,5308,11327,0,9,85,0,
35606,4974,11327,0,9,85,0,
40633,5308,11405,0,9,85,0,
40436,5308,11405,0,9,66,0,
40323,4974,11405,0,9,54,0,
40171,4974,11405,0,9,67,0,
40260,4974,11405,0,9,67,0,
40173,310,11327,0,9,56,0,
40671,310,11327,0,9,78,0,
40460,310,11327,0,9,76,0,
40435,310,11327,0,9,84,0,
40419,310,11327,0,9,81,0,
40571,5308,8156,0,9,77,0,
40637,5308,8156,0,9,73,0,
40614,5308,8156,0,9,82,0,
40486,4974,8156,0,9,81,0,
