PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
41871,1166,11405,0,9,67,0,
39450,949,11405,0,9,45,0,
35468,949,11327,0,9,51,0,
35437,949,11327,0,9,47,0,
35386,949,11327,0,9,48,0,
39485,310,11327,0,9,65,0,
39366,310,11327,0,9,70,0,
39334,310,11327,0,9,71,0,
39289,949,8156,0,9,68,0,
39336,949,8156,0,9,75,0,
39332,949,8156,0,9,74,0,
39259,949,11405,0,4,47,0,
39188,949,11405,0,4,46,0,
39199,949,11405,0,4,51,0,
39359,949,11405,0,9,3,0,
39245,949,11405,0,9,4,0,
39220,949,11405,0,9,3,0,
39196,949,11405,0,9,48,0,
39205,949,11405,0,9,46,0,
39312,949,11405,0,9,50,0,
35490,949,11327,0,9,52,0,
35501,949,11327,0,9,48,0,
35512,949,11327,0,9,48,0,
40146,310,11327,0,9,75,0,
39887,310,11327,0,9,69,0,
39474,310,11327,0,9,69,0,
39306,310,11327,0,9,75,0,
39601,949,8156,0,9,79,0,
39534,949,8156,0,9,73,0,
39463,949,8156,0,9,76,0,
39417,949,11405,0,4,54,0,
39437,949,11405,0,4,44,0,
39416,949,11405,0,4,50,0,
39396,949,11405,0,4,49,0,
39480,949,11405,0,9,2,0,
39416,949,11405,0,9,2,0,
39447,949,11405,0,9,3,0,
39480,949,11405,0,9,2,0,
39508,949,11405,0,9,53,0,
39509,949,11405,0,9,48,0,
39465,949,11405,0,9,47,0,
39488,949,11405,0,9,49,0,
35820,949,11327,0,9,51,0,
35727,949,11327,0,9,51,0,
35790,949,11327,0,9,50,0,
35836,949,11327,0,9,52,0,
39742,310,11327,0,9,70,0,
39677,310,11327,0,9,68,0,
39812,310,11327,0,9,70,0,
39725,310,11327,0,9,68,0,
39783,949,8156,0,9,72,0,
39734,949,8156,0,9,72,0,
39767,949,8156,0,9,72,0,
39845,949,8156,0,9,70,0,
39654,949,11405,0,4,51,0,
39773,949,11405,0,4,53,0,
39654,949,11405,0,4,53,0,
39671,949,11405,0,4,50,0,
39620,949,11405,0,9,5,0,
39636,949,11405,0,9,3,0,
39666,949,11405,0,9,5,0,
39700,949,11405,0,9,3,0,
39707,949,11405,0,9,47,0,
39650,949,11405,0,9,46,0,
39591,949,11405,0,9,44,0,
39654,949,11405,0,9,51,0,
39546,949,11405,0,9,49,0,
35956,949,11327,0,9,48,0,
35802,949,11327,0,9,54,0,
35758,949,11327,0,9,48,0,
35779,949,11327,0,9,51,0,
39808,310,11327,0,9,66,0,
39838,310,11327,0,9,66,0,
39814,310,11327,0,9,66,0,
39774,310,11327,0,9,73,0,
39765,949,8156,0,9,77,0,
39716,949,8156,0,9,79,0,
39705,949,8156,0,9,71,0,
39706,949,8156,0,9,70,0,
39703,949,11405,0,4,50,0,
39596,949,11405,0,4,51,0,
39619,949,11405,0,4,44,0,
39607,949,11405,0,4,53,0,
39768,949,11405,0,9,3,0,
39641,949,11405,0,9,4,0,
39630,949,11405,0,9,2,0,
39689,949,11405,0,9,3,0,
39580,949,11405,0,9,4,0,
39621,949,11405,0,9,53,0,
39568,949,11405,0,9,47,0,
39551,949,11405,0,9,50,0,
39536,949,11405,0,9,46,0,
35993,949,11327,0,9,47,0,
35853,949,11327,0,9,55,0,
35828,949,11327,0,9,50,0,
