PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
53398,21351,10262,0,10,54,0,
49634,21223,11405,0,9,79,0,
48406,21321,11405,0,9,66,0,
35874,21212,11327,0,9,75,0,
35781,21234,11327,0,9,84,0,
35741,21292,11327,0,9,78,0,
47804,310,11327,0,9,86,0,
47821,310,11327,0,9,102,0,
47501,310,11327,0,9,95,0,
47665,20947,8156,0,9,100,0,
47451,21234,8156,0,9,98,0,
47194,21223,8156,0,9,98,0,
47639,21300,11405,0,4,94,0,
47088,21310,11405,0,4,71,0,
46629,21234,11405,0,4,78,0,
46555,21212,11405,0,9,6,0,
46363,21299,11405,0,9,7,0,
46180,21310,11405,0,9,7,0,
46129,21312,11405,0,9,7,0,
46428,21212,11405,0,9,77,0,
46159,21223,11405,0,9,72,0,
46083,21234,11405,0,9,78,0,
35912,21234,11327,0,9,74,0,
35884,21234,11327,0,9,73,0,
35872,21310,11327,0,9,74,0,
46506,310,11327,0,9,81,0,
46610,310,11327,0,9,112,0,
46290,310,11327,0,9,96,0,
47315,310,11327,0,9,87,0,
48356,21234,8156,0,9,95,0,
46924,21281,8156,0,9,89,0,
46384,21234,8156,0,9,101,0,
46344,21212,8156,0,9,102,0,
46884,21290,11405,0,4,100,0,
46554,21223,11405,0,4,77,0,
46359,20951,11405,0,4,73,0,
46494,21310,11405,0,4,69,0,
46696,21223,11405,0,9,6,0,
46536,21312,11405,0,9,7,0,
46443,21312,11405,0,9,7,0,
46371,21223,11405,0,9,7,0,
46479,21223,11405,0,9,7,0,
46411,21223,11405,0,9,7,0,
46518,21301,11405,0,9,7,0,
46433,21303,11405,0,9,7,0,
46650,20947,11405,0,9,69,0,
46308,20958,11405,0,9,64,0,
46419,21223,11405,0,9,75,0,
46379,21223,11405,0,9,85,0,
36320,21234,11327,0,9,88,0,
36357,20935,11327,0,9,72,0,
36232,21223,11327,0,9,86,0,
