PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
68613,26257,15249,0,13,6989,550,140215816492624,140215819225584,
63478,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63687,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63528,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63365,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63608,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63484,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63459,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63487,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63464,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63536,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63540,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63418,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63484,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63732,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63514,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63508,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63556,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63470,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63484,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63512,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63538,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63464,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63536,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63565,26257,15258,0,13,8208,550,140215816492624,140215819225584,
63546,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63508,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63466,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63580,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63394,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63336,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63678,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63554,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63436,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63797,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63688,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63638,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63689,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63734,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63661,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63677,26257,15258,0,13,6992,550,140215816492624,140215819225584,
75625,26258,19663,0,14,8297,550,140215816492624,140215819225584,
63757,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63702,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63766,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63728,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63762,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63362,24913,15258,0,13,6836,550,140215816492624,140215819225584,
63866,26257,15258,0,13,6992,550,140215816492624,140215819225584,
67372,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63953,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63955,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63934,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63922,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63957,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63840,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64072,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63839,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64192,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64076,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64043,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64105,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64141,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64010,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64096,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64090,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64166,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64093,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64020,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64010,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64082,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64080,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64153,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64026,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64017,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64073,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64036,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64083,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64136,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64251,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64061,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64053,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64018,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64042,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64134,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64054,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64004,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64010,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64035,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64006,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64033,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64114,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64095,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64044,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64117,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64116,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64046,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64039,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64057,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64031,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64072,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64085,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64166,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64028,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63977,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64160,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64062,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64037,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64100,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64073,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64147,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64170,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64066,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64074,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64098,26258,22358,0,14,9064,550,140215816492624,140215819225584,
63961,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64150,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63970,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64035,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64160,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64102,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64036,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64073,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63476,24913,15258,0,13,6836,550,140215816492624,140215819225584,
64126,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64033,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64290,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64012,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64102,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64118,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64033,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64103,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64117,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64053,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64003,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63980,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64150,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64063,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64053,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64061,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64044,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64057,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64065,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64057,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63947,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64078,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64085,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64042,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64120,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64055,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64122,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64074,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64079,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64041,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63995,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64057,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63973,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63949,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64172,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64136,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64187,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64083,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64134,26257,15258,0,13,6992,550,140215816492624,140215819225584,
65061,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64137,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64146,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63967,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64063,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64068,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64010,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64034,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64097,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64138,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63999,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64039,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63930,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64056,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64109,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64034,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64143,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64012,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64011,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64137,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64084,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64085,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64043,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64073,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64039,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64090,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64024,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64056,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64115,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64075,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64126,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64080,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64092,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64004,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64062,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64133,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64078,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64042,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63972,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64056,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64023,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64131,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63990,26257,15258,0,13,6992,550,140215816492624,140215819225584,
75655,26258,19440,0,14,8231,550,140215816492624,140215819225584,
64008,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64034,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64016,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63979,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64125,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64036,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64032,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64018,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64072,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63968,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64148,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64074,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64018,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64114,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63533,24913,15258,0,13,6836,550,140215816492624,140215819225584,
63364,24913,15258,0,13,6836,550,140215816492624,140215819225584,
64134,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64004,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64031,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64019,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64105,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64047,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64013,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63984,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64029,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63979,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64080,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64044,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64101,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64067,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64108,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64047,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64166,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64015,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63979,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64140,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64018,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64163,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64072,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64074,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64066,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64072,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64028,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64166,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64052,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63398,24913,15258,0,13,6836,550,140215816492624,140215819225584,
64016,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64018,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64070,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64161,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64114,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64097,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64054,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64050,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64071,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64131,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64165,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64028,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64066,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64098,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64122,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64068,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64079,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64067,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63991,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64041,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64042,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64043,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63988,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64015,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64056,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64023,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64098,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63979,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64095,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63975,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64021,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63991,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64074,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64052,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64091,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64059,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64197,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64710,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64035,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64074,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64119,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64289,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64073,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63974,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64078,26257,15258,0,13,6992,550,140215816492624,140215819225584,
74456,26257,19343,0,13,8199,550,140215816492624,140215819225584,
64136,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64034,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64146,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64018,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64091,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63398,24913,15258,0,13,6836,550,140215816492624,140215819225584,
63450,24913,15258,0,13,6836,550,140215816492624,140215819225584,
63997,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64166,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64083,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64051,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64086,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64117,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63289,24913,15258,0,13,6836,550,140215816492624,140215819225584,
63998,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63991,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64101,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64043,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64064,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64058,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64069,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64095,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64144,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64136,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64029,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64155,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64093,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64123,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64134,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64009,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64042,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64087,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63975,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64109,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63401,24913,15258,0,13,6836,550,140215816492624,140215819225584,
63980,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64040,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64148,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63985,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64054,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64018,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64102,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64032,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64153,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64114,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64072,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63994,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63961,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64057,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64017,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64129,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64115,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64113,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64043,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64066,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64136,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64023,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64041,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64045,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64059,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64050,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64134,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64300,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64011,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64044,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64079,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64132,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64129,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64122,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64018,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64022,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63966,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64104,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64130,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64075,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63981,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63999,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64119,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64134,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64050,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64070,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64059,26257,15258,0,13,6992,550,140215816492624,140215819225584,
63999,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64096,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64064,26257,15258,0,13,6992,550,140215816492624,140215819225584,
64052,26257,15258,0,13,6992,550,140215816492624,140215819225584,
62840,23531,15258,0,13,6684,550,140215816492624,140215819225584,
