PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
849263,1617419,11405,0,9,131,0,
854126,1626995,11405,0,9,131,0,
36145,1626995,11327,0,9,123,0,
35577,1626995,11327,0,9,136,0,
673261,365089,16053,0,10,333,8,
854078,310,11327,0,9,158,0,
853641,310,11327,0,9,172,0,
849000,1617419,8156,0,9,158,0,
853325,1626995,8156,0,9,166,0,
865735,1626996,12243,0,6,348,7,
848426,1617419,11405,0,4,124,0,
848738,1617419,11405,0,4,143,0,
853878,1626995,11405,0,9,6,0,
853627,1626995,11405,0,9,5,0,
867391,1626996,16097,0,13,109,6,
853406,1626995,11405,0,9,129,0,
853496,1626995,11405,0,9,131,0,
35554,1617419,11327,0,9,137,0,
35576,1626995,11327,0,9,128,0,
288875,1130286,16244,0,10,362,3,
853758,310,11327,0,9,168,0,
853497,310,11327,0,9,153,0,
856591,1626995,8156,0,9,160,0,
849183,1617419,8156,0,9,163,0,
848908,1617419,8156,0,9,154,0,
854127,1626995,11405,0,4,140,0,
854047,1626995,11405,0,4,136,0,
853653,1626995,11405,0,4,130,0,
853895,1626995,11405,0,9,9,0,
853710,1626995,11405,0,9,7,0,
853679,1626995,11405,0,9,6,0,
849118,1617419,11405,0,9,137,0,
849341,1617419,11405,0,9,132,0,
853897,1626995,11405,0,9,136,0,
35896,1626995,11327,0,9,132,0,
35854,1626995,11327,0,9,127,0,
35858,1626995,11327,0,9,138,0,
853936,310,11327,0,9,155,0,
854355,310,11327,0,9,151,0,
854374,310,11327,0,9,167,0,
878501,1269866,12705,0,12,432,5,
854097,1626995,8156,0,9,157,0,
849311,1617419,8156,0,9,164,0,
853494,1626995,8156,0,9,160,0,
853634,1626995,11405,0,4,134,0,
853799,1626995,11405,0,4,130,0,
853980,1626995,11405,0,4,121,0,
849066,1617419,11405,0,4,137,0,
853754,1626995,11405,0,4,132,0,
849292,1617419,11405,0,4,126,0,
854255,1626995,11405,0,4,141,0,
853849,1626995,11405,0,9,5,0,
848781,1617419,11405,0,9,7,0,
853803,1626995,11405,0,9,7,0,
853887,1626995,11405,0,9,120,0,
853703,1626995,11405,0,9,129,0,
854055,1626995,11405,0,9,136,0,
853789,1626995,11405,0,9,126,0,
35984,1617419,11327,0,9,133,0,
35989,1626995,11327,0,9,135,0,
35936,1617419,11327,0,9,126,0,
853884,310,11327,0,9,173,0,
853986,310,11327,0,9,155,0,
854048,310,11327,0,9,156,0,
854173,310,11327,0,9,169,0,
854453,310,11327,0,9,157,0,
853980,310,11327,0,9,160,0,
849206,310,11327,0,9,164,0,
849403,1617419,8156,0,9,141,0,
849436,1617419,8156,0,9,159,0,
854033,1626995,8156,0,9,160,0,
865683,1626996,11855,0,5,338,2,
854017,1626995,11405,0,4,146,0,
853708,1626995,11405,0,4,135,0,
854086,1626995,11405,0,4,133,0,
849087,1617419,11405,0,9,6,0,
849308,1617419,11405,0,9,7,0,
848967,1617419,11405,0,9,7,0,
865510,1626996,16078,0,10,114,2,
848478,1617419,11405,0,9,123,0,
848742,1617419,11405,0,9,128,0,
853701,1626995,11405,0,9,130,0,
36016,1617419,11327,0,9,125,0,
36060,1626995,11327,0,9,132,0,
36035,1626995,11327,0,9,126,0,
817901,74251,16010,0,10,336,3,
853740,310,11327,0,9,164,0,
848978,310,11327,0,9,157,0,
853632,310,11327,0,9,151,0,
854047,1626995,8156,0,9,172,0,
853924,1626995,8156,0,9,162,0,
853731,1626995,8156,0,9,153,0,
849692,1617419,11405,0,4,143,0,
853386,1626995,11405,0,4,129,0,
853725,1626995,11405,0,4,136,0,
853962,1626995,11405,0,4,133,0,
854331,1626995,11405,0,9,8,0,
853654,1626995,11405,0,9,7,0,
854101,1626995,11405,0,9,6,0,
854344,1626995,11405,0,9,125,0,
854052,1626995,11405,0,9,137,0,
854069,1626995,11405,0,9,134,0,
849129,1617419,11405,0,9,129,0,
36031,1617419,11327,0,9,140,0,
35889,1617419,11327,0,9,129,0,
35902,1626995,11327,0,9,134,0,
853694,310,11327,0,9,162,0,
854562,310,11327,0,9,146,0,
854131,310,11327,0,9,169,0,
864816,29986,12379,0,10,357,2,
853763,1626995,8156,0,9,155,0,
849504,1617419,8156,0,9,162,0,
853593,1626995,8156,0,9,162,0,
853953,1626995,11405,0,4,131,0,
853819,1626995,11405,0,4,139,0,
853774,1626995,11405,0,4,132,0,
864959,1626996,16102,0,9,236,2,
853715,1626995,11405,0,9,7,0,
853828,1626995,11405,0,9,9,0,
854132,1626995,11405,0,9,6,0,
848942,1617419,11405,0,9,141,0,
853881,1626995,11405,0,9,124,0,
848738,1617419,11405,0,9,131,0,
235623,1626996,16016,0,10,329,0,
36006,1617419,11327,0,9,127,0,
35933,1626995,11327,0,9,135,0,
35930,1626995,11327,0,9,131,0,
854007,310,11327,0,9,165,0,
853521,310,11327,0,9,165,0,
849068,310,11327,0,9,154,0,
854392,1626995,8156,0,9,154,0,
854535,1626995,8156,0,9,165,0,
849019,1617419,8156,0,9,151,0,
854210,1626995,8156,0,9,167,0,
854110,1626995,11405,0,4,129,0,
853934,1626995,11405,0,4,126,0,
854035,1626995,11405,0,4,134,0,
