PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
242443,405747,11405,0,9,94,0,
241537,405747,11405,0,9,98,0,
35541,405747,11327,0,9,96,0,
35580,405747,11327,0,9,85,0,
35441,410549,11327,0,9,89,0,
241870,310,11327,0,9,117,0,
241966,310,11327,0,9,99,0,
241860,310,11327,0,9,119,0,
241446,405747,8156,0,9,118,0,
242089,405747,8156,0,9,120,0,
243920,410549,8156,0,9,123,0,
243582,410549,11405,0,4,99,0,
241364,405747,11405,0,4,79,0,
243765,410549,11405,0,4,93,0,
241632,405747,11405,0,9,3,0,
241713,405747,11405,0,9,3,0,
243774,410549,11405,0,9,3,0,
243718,410549,11405,0,9,91,0,
243504,410549,11405,0,9,94,0,
241369,405747,11405,0,9,90,0,
35492,405747,11327,0,9,90,0,
35546,405747,11327,0,9,91,0,
35524,405747,11327,0,9,98,0,
140972,205536,16863,0,10,329,8,
242562,310,11327,0,9,115,0,
243876,310,11327,0,9,111,0,
241909,310,11327,0,9,111,0,
244068,410549,8156,0,9,117,0,
241924,405747,8156,0,9,113,0,
242354,405747,8156,0,9,116,0,
244091,410549,11405,0,4,103,0,
243843,410549,11405,0,4,86,0,
241741,405747,11405,0,4,91,0,
242026,405747,11405,0,4,92,0,
243859,410549,11405,0,9,3,0,
244090,410549,11405,0,9,3,0,
244032,410549,11405,0,9,3,0,
242080,405747,11405,0,9,4,0,
244100,410549,11405,0,9,87,0,
241820,405747,11405,0,9,94,0,
243905,410549,11405,0,9,84,0,
244085,410549,11405,0,9,96,0,
35792,410549,11327,0,9,85,0,
35813,405747,11327,0,9,87,0,
35832,405747,11327,0,9,94,0,
35821,410549,11327,0,9,89,0,
242008,310,11327,0,9,113,0,
