PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
79487,55583,15258,0,13,19169,550,140373600237136,140373602970096,
78570,55364,15258,0,13,19126,550,140373600237136,140373602970096,
77957,55364,15258,0,13,19126,550,140373600237136,140373602970096,
78574,55374,15258,0,13,19128,550,140373600237136,140373602970096,
77917,55366,15258,0,13,19126,550,140373600237136,140373602970096,
78072,55375,15258,0,13,19129,550,140373600237136,140373602970096,
78368,55384,15258,0,13,19128,550,140373600237136,140373602970096,
78168,55362,15258,0,13,19126,550,140373600237136,140373602970096,
77523,55359,15258,0,13,19126,550,140373600237136,140373602970096,
77936,55379,15258,0,13,19128,550,140373600237136,140373602970096,
77846,55364,15258,0,13,19126,550,140373600237136,140373602970096,
77444,55390,15258,0,13,19129,550,140373600237136,140373602970096,
77704,55365,15258,0,13,19126,550,140373600237136,140373602970096,
78161,55375,15258,0,13,19129,550,140373600237136,140373602970096,
88211,55375,19363,0,13,20343,550,140373600237136,140373602970096,
77805,55365,15258,0,13,19127,550,140373600237136,140373602970096,
77998,55385,15258,0,13,19129,550,140373600237136,140373602970096,
78072,55366,15258,0,13,19125,550,140373600237136,140373602970096,
77266,55376,15258,0,13,19129,550,140373600237136,140373602970096,
78579,55381,15258,0,13,19130,550,140373600237136,140373602970096,
78090,55379,15258,0,13,19127,550,140373600237136,140373602970096,
77386,55371,15258,0,13,19127,550,140373600237136,140373602970096,
77968,55394,15258,0,13,19131,550,140373600237136,140373602970096,
77797,55384,15258,0,13,19128,550,140373600237136,140373602970096,
77528,55365,15258,0,13,19127,550,140373600237136,140373602970096,
77275,55379,15258,0,13,19127,550,140373600237136,140373602970096,
77777,55363,15258,0,13,19126,550,140373600237136,140373602970096,
77966,55375,15258,0,13,19127,550,140373600237136,140373602970096,
77672,55373,15258,0,13,19127,550,140373600237136,140373602970096,
78233,55366,15258,0,13,19128,550,140373600237136,140373602970096,
77841,55384,15258,0,13,19128,550,140373600237136,140373602970096,
77799,55374,15258,0,13,19128,550,140373600237136,140373602970096,
77648,55371,15258,0,13,19128,550,140373600237136,140373602970096,
77732,55383,15258,0,13,19130,550,140373600237136,140373602970096,
78080,55380,15258,0,13,19129,550,140373600237136,140373602970096,
78242,55383,15258,0,13,19130,550,140373600237136,140373602970096,
77422,55365,15258,0,13,19127,550,140373600237136,140373602970096,
77842,55360,15258,0,13,19127,550,140373600237136,140373602970096,
77777,55368,15258,0,13,19128,550,140373600237136,140373602970096,
77696,55373,15258,0,13,19126,550,140373600237136,140373602970096,
