PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
3286661,6478919,11405,0,9,6,0,
3286646,6478919,11405,0,9,227,0,
3276446,6459795,11405,0,9,234,0,
35901,6478919,11327,0,9,229,0,
35924,6478919,11327,0,9,229,0,
3287071,310,11327,0,9,257,0,
3286958,310,11327,0,9,257,0,
3286946,6478919,8156,0,9,248,0,
3285720,6478919,8156,0,9,255,0,
3287474,6478919,11405,0,4,209,0,
3286825,6478919,11405,0,4,227,0,
3287592,6478919,11405,0,9,6,0,
3285965,6478919,11405,0,9,6,0,
3287123,6478919,11405,0,9,228,0,
3286219,6478919,11405,0,9,238,0,
161841,6478921,22493,0,13,733,0,
35874,6478919,11327,0,9,222,0,
2809160,955619,16026,0,10,454,5,
3286832,310,11327,0,9,253,0,
3297690,4941284,12403,0,10,454,0,
3286777,6478919,8156,0,9,260,0,
3297495,6459796,11855,0,5,454,2,
3287247,6478919,11405,0,4,213,0,
3298525,6478920,16094,0,9,290,4,
3287021,6478919,11405,0,9,8,0,
3298286,6478920,16094,0,10,135,1,
3286224,6478919,11405,0,9,232,0,
2224142,6478920,16026,0,10,457,0,
35841,6459795,11327,0,9,225,0,
726810,5112088,16024,0,11,447,2,
3277244,310,11327,0,9,252,0,
3297585,766936,12372,0,10,459,0,
3278270,6459795,8156,0,9,255,0,
3298311,6478920,11855,0,5,473,1,
3286644,6478919,11405,0,4,228,0,
3286802,6478919,11405,0,4,223,0,
3276425,6459795,11405,0,9,6,0,
3286020,6478919,11405,0,9,7,0,
3287290,6478919,11405,0,9,235,0,
3286373,6478919,11405,0,9,228,0,
36045,6478919,11327,0,9,217,0,
36017,6478919,11327,0,9,234,0,
3286943,310,11327,0,9,251,0,
3276561,310,11327,0,9,247,0,
3287860,6478919,8156,0,9,257,0,
3286884,6478919,8156,0,9,254,0,
3287159,6478919,11405,0,4,203,0,
3286775,6478919,11405,0,4,228,0,
3276876,6459795,11405,0,9,7,0,
3287517,6478919,11405,0,9,7,0,
3286283,6478919,11405,0,9,215,0,
3286978,6478919,11405,0,9,240,0,
35964,6478919,11327,0,9,220,0,
35902,6478919,11327,0,9,224,0,
3286538,310,11327,0,9,257,0,
3275574,310,11327,0,9,253,0,
3276681,6459795,8156,0,9,251,0,
3277284,6459795,8156,0,9,263,0,
3277343,6459795,11405,0,4,251,0,
3286641,6478919,11405,0,4,216,0,
3299159,6478920,16078,0,9,268,5,
3286857,6478919,11405,0,9,7,0,
3297030,6478920,16076,0,10,174,1,
3287462,6478919,11405,0,9,232,0,
1019460,6478920,16016,0,10,442,0,
35948,6478919,11327,0,9,224,0,
1968393,2627230,18588,0,11,497,3,
3286365,310,11327,0,9,255,0,
3298478,3237922,12379,0,10,447,6,
3286471,6478919,8156,0,9,250,0,
3299125,6478920,12500,0,5,470,0,
3286255,6478919,11405,0,4,221,0,
3297394,6478920,16068,0,9,295,0,
3287742,6478919,11405,0,9,7,0,
3299472,6478920,16094,0,10,119,3,
3287021,6478919,11405,0,9,228,0,
3061579,6478920,15990,0,10,445,0,
36007,6478919,11327,0,9,221,0,
36299,6459795,11327,0,9,235,0,
35940,6478919,11327,0,9,243,0,
35973,6478919,11327,0,9,218,0,
3286993,310,11327,0,9,261,0,
3287050,310,11327,0,9,273,0,
3287049,6478919,8156,0,9,243,0,
3287258,6478919,8156,0,9,253,0,
3287892,6478919,11405,0,4,254,0,
3287474,6478919,11405,0,4,213,0,
3286686,6478919,11405,0,9,4,0,
3287182,6478919,11405,0,9,7,0,
3286860,6478919,11405,0,9,215,0,
3286765,6478919,11405,0,9,219,0,
35918,6478919,11327,0,9,242,0,
35873,6478919,11327,0,9,224,0,
3277269,310,11327,0,9,251,0,
3278319,310,11327,0,9,274,0,
3288233,6478919,8156,0,9,261,0,
3287643,6478919,8156,0,9,243,0,
3302950,6478919,15306,0,9,539,0,
3286418,6478919,8156,0,9,261,0,
3303052,6478920,12191,0,5,497,13,
3287835,6478919,11405,0,4,231,0,
3287353,6459796,15972,0,9,271,3,
3277009,6459795,11405,0,9,8,0,
3298866,6478920,15982,0,10,163,5,
3287907,6478919,11405,0,9,239,0,
1366153,6478920,16261,0,10,458,0,
35885,6478919,11327,0,9,234,0,
1616642,3336824,15887,0,10,458,2,
3287753,310,11327,0,9,253,0,
3297720,2645393,12266,0,10,435,0,
3277207,6459795,8156,0,9,259,0,
3299075,6478920,11855,0,5,431,2,
3286936,6478919,11405,0,4,227,0,
3297700,6478920,15973,0,9,319,2,
3287753,6478919,11405,0,9,6,0,
3287561,6459796,15965,0,10,112,1,
3287001,6478919,11405,0,9,239,0,
3317004,6478919,15965,0,10,424,0,
3286911,6478919,8156,0,9,247,0,
3286871,6478919,8156,0,9,246,0,
36762,6459795,11327,0,9,244,0,
36241,6478919,11327,0,9,248,0,
3287869,310,11327,0,9,276,0,
3287751,310,11327,0,9,261,0,
3286782,6478919,11405,0,4,228,0,
3287225,6478919,11405,0,4,246,0,
3287629,6478919,11405,0,9,10,0,
3286412,6478919,11405,0,9,7,0,
3287133,6478919,11405,0,9,236,0,
3287360,6478919,11405,0,9,231,0,
3286959,6478919,8156,0,9,247,0,
3287497,6478919,8156,0,9,262,0,
36276,6478919,11327,0,9,249,0,
35990,6478919,11327,0,9,243,0,
3286850,310,11327,0,9,264,0,
3277036,310,11327,0,9,271,0,
3286704,6478919,11405,0,4,231,0,
3287188,6478919,11405,0,4,228,0,
3299482,6478920,15975,0,9,263,4,
3287528,6478919,11405,0,9,10,0,
3301239,6478920,16178,0,10,185,14,
3286226,6478919,11405,0,9,238,0,
3299043,6478920,12266,0,10,441,0,
3286901,6478919,8156,0,9,254,0,
1051447,6459796,11777,0,10,458,4,
36008,6478919,11327,0,9,247,0,
2014792,2541798,15897,0,10,463,4,
3287348,310,11327,0,9,273,0,
3300490,3398654,15973,0,5,467,4,
3277284,6459795,11405,0,4,234,0,
3298499,6478920,15965,0,9,304,4,
3286744,6478919,11405,0,9,7,0,
3288524,6459796,15965,0,10,130,3,
3287785,6478919,11405,0,9,228,0,
3301023,6478920,12276,0,10,450,0,
3286685,6478919,8156,0,9,250,0,
2985759,6478920,11777,0,10,481,4,
36141,6478919,11327,0,9,235,0,
78633,6415738,18485,0,11,519,4,
3287764,310,11327,0,9,277,0,
3288134,310,11327,0,9,257,0,
3286606,6478919,11405,0,4,226,0,
3288228,6478919,11405,0,4,250,0,
3287122,6478919,11405,0,9,7,0,
3286175,6478919,11405,0,9,7,0,
3287349,6478919,11405,0,9,243,0,
3287280,6478919,11405,0,9,233,0,
3286829,6478919,8156,0,9,241,0,
3287622,6478919,8156,0,9,263,0,
37083,6478919,11327,0,9,256,0,
36114,6478919,11327,0,9,240,0,
3286728,310,11327,0,9,265,0,
3286661,310,11327,0,9,266,0,
3287717,6478919,11405,0,4,229,0,
3287220,6478919,11405,0,4,237,0,
3277208,6459795,11405,0,9,6,0,
3287143,6478919,11405,0,9,7,0,
3286891,6478919,11405,0,9,232,0,
3278114,6459795,11405,0,9,241,0,
3298002,6478920,15678,0,10,412,0,
3287052,6478919,11405,0,9,228,0,
3300833,6478920,12481,0,10,473,0,
3287681,6478919,8156,0,9,255,0,
652936,6478920,11777,0,10,451,1,
36247,6478919,11327,0,9,260,0,
2407268,1742042,16286,0,10,483,2,
3277630,310,11327,0,9,253,0,
3301577,4248446,16344,0,5,491,8,
3286737,6478919,11405,0,4,225,0,
3304094,6478920,18570,0,9,275,4,
3286766,6478919,11405,0,9,6,0,
3298887,6478920,15980,0,10,153,3,
3286688,6478919,11405,0,9,230,0,
3300584,6478920,12347,0,10,470,0,
3286292,6478919,8156,0,9,246,0,
2484274,6478920,11777,0,10,441,1,
36160,6478919,11327,0,9,265,0,
576793,5409964,15897,0,10,480,6,
3287283,310,11327,0,9,249,0,
3298473,554363,15973,0,5,486,2,
3286931,6478919,11405,0,4,224,0,
3287143,6478919,11405,0,4,232,0,
3287456,6478919,11405,0,9,6,0,
3287600,6478919,11405,0,9,8,0,
3287284,6478919,11405,0,9,233,0,
3277624,6459795,11405,0,9,246,0,
3287997,6478919,8156,0,9,264,0,
3287399,6478919,8156,0,9,247,0,
36273,6478919,11327,0,9,253,0,
37006,6478919,11327,0,9,253,0,
3286696,310,11327,0,9,247,0,
3287078,310,11327,0,9,263,0,
3277371,6459795,11405,0,4,240,0,
3286881,6478919,11405,0,4,229,0,
3286786,6478919,11405,0,9,7,0,
3286957,6478919,11405,0,9,9,0,
3287606,6478919,11405,0,9,232,0,
3287544,6478919,11405,0,9,230,0,
3286718,6478919,8156,0,9,252,0,
3277501,6459795,8156,0,9,250,0,
36245,6478919,11327,0,9,253,0,
36192,6478919,11327,0,9,264,0,
3277374,22290,15887,0,10,453,1,
3286779,310,11327,0,9,252,0,
3302616,5954688,16180,0,5,508,17,
3287726,6478919,11405,0,4,227,0,
3297936,6478920,15973,0,9,261,4,
3288002,6478919,11405,0,9,7,0,
3298786,6478920,15965,0,10,167,1,
3286150,6478919,11405,0,9,222,0,
3298083,6478920,12266,0,10,436,0,
3277763,6459795,8156,0,9,248,0,
1664350,6478920,11777,0,10,434,1,
36392,6478919,11327,0,9,267,0,
1390947,3786433,15895,0,10,476,2,
3286702,310,11327,0,9,247,0,
3299602,2164796,15980,0,5,470,2,
3287382,6478919,11405,0,4,224,0,
3299933,6478920,16630,0,9,308,3,
3286490,6478919,11405,0,9,7,0,
3300135,6478920,15990,0,10,133,5,
3276984,6459795,11405,0,9,234,0,
3299231,6478920,12263,0,10,462,0,
3287660,6478919,8156,0,9,267,0,
3287068,6478919,8156,0,9,249,0,
36241,6459795,11327,0,9,255,0,
35979,6478919,11327,0,9,254,0,
3287239,310,11327,0,9,254,0,
3286641,310,11327,0,9,252,0,
3286249,6478919,11405,0,4,237,0,
3286980,6478919,11405,0,4,228,0,
3286992,6478919,11405,0,9,7,0,
3286776,6478919,11405,0,9,6,0,
3277500,6459795,11405,0,9,224,0,
3286640,6478919,11405,0,9,228,0,
3287429,6478919,8156,0,9,255,0,
3287112,6478919,8156,0,9,247,0,
36111,6478919,11327,0,9,251,0,
36365,6459795,11327,0,9,260,0,
3286979,310,11327,0,9,257,0,
3287593,310,11327,0,9,256,0,
3287313,6478919,11405,0,4,239,0,
3287177,6478919,11405,0,4,223,0,
3286442,6478919,11405,0,9,5,0,
3277267,6459795,11405,0,9,7,0,
3300602,6478920,16180,0,10,192,7,
3286570,6478919,11405,0,9,226,0,
3299816,6478920,12479,0,10,450,0,
3287407,6478919,8156,0,9,256,0,
962316,6478920,11777,0,10,455,5,
36160,6478919,11327,0,9,256,0,
2088214,2394162,16092,0,10,484,8,
3287075,310,11327,0,9,247,0,
3301665,3537854,16228,0,5,486,6,
3287714,6478919,11405,0,4,225,0,
3301940,6478920,16180,0,9,303,12,
3286257,6478919,11405,0,9,7,0,
3314652,6478920,20767,0,74,336,7,
3286260,6478919,11405,0,9,231,0,
3292200,6459796,12266,0,10,444,0,
3286012,6478919,8156,0,9,262,0,
2833619,6459796,14338,0,11,504,7,
36204,6478919,11327,0,9,258,0,
226874,6090462,15897,0,10,497,3,
3286953,310,11327,0,9,252,0,
3287147,310,11327,0,9,252,0,
3287688,6478919,11405,0,4,232,0,
3286531,6478919,11405,0,4,234,0,
3276399,6459795,11405,0,9,7,0,
3286947,6478919,11405,0,9,7,0,
3287465,6478919,11405,0,9,234,0,
3287604,6478919,11405,0,9,233,0,
3286082,6478919,8156,0,9,258,0,
3287079,6478919,8156,0,9,259,0,
36272,6478919,11327,0,9,246,0,
36121,6478919,11327,0,9,264,0,
3278384,310,11327,0,9,258,0,
3287517,310,11327,0,9,249,0,
3286738,6478919,11405,0,4,235,0,
3287094,6478919,11405,0,4,231,0,
3287714,6478919,11405,0,9,7,0,
3287233,6478919,11405,0,9,9,0,
3287175,6478919,11405,0,9,223,0,
3287746,6478919,11405,0,9,231,0,
3287574,6478919,8156,0,9,240,0,
3277486,6459795,8156,0,9,261,0,
220425,6459796,11777,0,10,471,9,
36740,6478919,11327,0,9,261,0,
2827825,918152,15897,0,10,468,2,
3286950,310,11327,0,9,252,0,
3301547,5066407,15973,0,6,476,3,
3287865,6478919,11405,0,4,229,0,
3305141,6478920,18563,0,10,274,4,
3285867,6478919,11405,0,9,7,0,
3298477,6478920,15965,0,10,167,2,
3286938,6478919,11405,0,9,232,0,
3298193,6478920,12266,0,10,415,0,
3286519,6478919,8156,0,9,259,0,
2061193,6478920,11777,0,10,441,3,
36374,6478919,11327,0,9,255,0,
1018271,4528540,15895,0,10,489,2,
3287125,310,11327,0,9,256,0,
3298420,1430753,15965,0,5,460,3,
3287931,6478919,11405,0,4,247,0,
3298459,6478920,15965,0,9,311,3,
3287132,6478919,11405,0,9,7,0,
3298084,6478920,15975,0,10,119,2,
3287614,6478919,11405,0,9,225,0,
3287587,6478919,11405,0,9,230,0,
3287313,6478919,8156,0,9,259,0,
3287774,6478919,8156,0,9,247,0,
36141,6478919,11327,0,9,256,0,
36347,6478919,11327,0,9,252,0,
3287120,310,11327,0,9,253,0,
3287371,310,11327,0,9,259,0,
3287819,6478919,11405,0,4,228,0,
3287245,6478919,11405,0,4,226,0,
3287621,6478919,11405,0,9,7,0,
3286537,6478919,11405,0,9,7,0,
3287004,6478919,11405,0,9,217,0,
3286821,6478919,11405,0,9,219,0,
3286713,6478919,8156,0,9,256,0,
3276861,6459795,8156,0,9,245,0,
36298,6478919,11327,0,9,252,0,
36172,6478919,11327,0,9,254,0,
36078,6478919,11327,0,9,249,0,
36058,6478919,11327,0,9,239,0,
50478,6478920,15805,0,9,280,0,
36206,6478919,11327,0,9,249,0,
3052112,473246,16150,0,10,479,6,
3288226,310,11327,0,9,273,0,
3298853,5451403,15975,0,5,470,5,
3286615,6478919,11405,0,4,223,0,
3296664,6478920,15973,0,9,272,1,
3287159,6478919,11405,0,9,6,0,
3297754,6478920,15965,0,10,155,1,
3287254,6478919,11405,0,9,225,0,
3299332,6478920,12299,0,10,461,0,
3287161,6478919,8156,0,9,253,0,
1830019,6478920,11777,0,10,453,3,
36049,6478919,11327,0,9,250,0,
1212453,4122970,15895,0,10,465,2,
3287754,310,11327,0,9,249,0,
3298057,1841188,15965,0,5,474,2,
3287517,6478919,11405,0,4,231,0,
3298793,6478920,15965,0,9,309,3,
3287234,6478919,11405,0,9,7,0,
3298311,6478920,15965,0,10,105,1,
3277970,6459795,11405,0,9,227,0,
3286757,6478919,11405,0,9,237,0,
3286738,6478919,8156,0,9,252,0,
3288128,6478919,8156,0,9,260,0,
36394,6478919,11327,0,9,275,0,
36021,6459795,11327,0,9,248,0,
3287042,310,11327,0,9,253,0,
3286885,310,11327,0,9,269,0,
3287315,6478919,11405,0,4,232,0,
3286647,6478919,11405,0,4,231,0,
3286635,6478919,11405,0,9,7,0,
3286871,6478919,11405,0,9,11,0,
3276491,6459795,11405,0,9,227,0,
3286803,6478919,11405,0,9,241,0,
3287092,6478919,8156,0,9,243,0,
3287001,6478919,8156,0,9,252,0,
36136,6478919,11327,0,9,271,0,
36164,6459795,11327,0,9,244,0,
3287700,310,11327,0,9,250,0,
3296869,310,11327,0,9,268,0,
3287051,6478919,11405,0,4,231,0,
3287143,6478919,11405,0,4,232,0,
3299549,6478920,16364,0,9,261,1,
3286588,6478919,11405,0,9,6,0,
3303122,6478920,16549,0,10,190,11,
3286884,6478919,11405,0,9,235,0,
3299865,6478920,12324,0,10,457,0,
3287983,6478919,8156,0,9,239,0,
1016506,6478920,11777,0,10,447,8,
36231,6478919,11327,0,9,265,0,
2022841,2505258,15887,0,10,473,0,
3287582,310,11327,0,9,250,0,
3297906,3438396,15965,0,5,466,0,
3286848,6478919,11405,0,4,234,0,
3298178,6478920,15975,0,9,290,3,
3287026,6478919,11405,0,9,7,0,
3303838,6478920,18571,0,11,204,2,
3287932,6478919,11405,0,9,231,0,
3302649,6478920,12299,0,10,470,0,
3286820,6478919,8156,0,9,241,0,
2887521,6478920,12121,0,10,465,17,
36055,6459795,11327,0,9,248,0,
174909,6213279,16284,0,10,488,7,
3287603,310,11327,0,9,253,0,
3287358,310,11327,0,9,271,0,
3286255,310,11327,0,9,260,0,
3287459,310,11327,0,9,255,0,
3286693,6478919,11405,0,4,244,0,
3286827,6478919,11405,0,4,227,0,
3276298,6459795,11405,0,9,6,0,
3287460,6478919,11405,0,9,7,0,
3276174,6459795,11405,0,9,230,0,
3287348,6478919,11405,0,9,223,0,
3288185,6478919,8156,0,9,268,3,
3287191,6478919,8156,0,9,241,0,
36280,6478919,11327,0,9,243,0,
36233,6478919,11327,0,9,264,0,
3291187,310,11327,0,9,263,0,
3287666,310,11327,0,9,248,0,
3287459,6478919,11405,0,4,235,0,
3287976,6478919,11405,0,4,229,2,
3276413,6459795,11405,0,9,7,0,
3286640,6478919,11405,0,9,7,0,
3287184,6478919,11405,0,9,230,0,
3287215,6478919,11405,0,9,223,0,
3304917,6478920,12309,0,10,444,1,
3286753,6478919,8156,0,9,248,0,
484636,6459796,14330,0,10,514,7,
36266,6478919,11327,0,9,254,0,
2586090,1402104,15919,0,10,476,7,
3286755,310,11327,0,9,250,0,
3302184,4546028,16331,0,5,471,8,
3286568,6478919,11405,0,4,231,0,
3311580,6478920,16333,0,9,281,4,
3286631,6478919,11405,0,9,7,0,
3299023,6478920,16218,0,10,159,1,
3276833,6459795,11405,0,9,218,0,
3299273,6478920,12357,0,10,428,1,
3286521,6478919,8156,0,9,258,0,
2350577,6478920,12113,0,10,478,2,
36232,6478919,11327,0,9,249,0,
704665,5136967,15920,0,10,503,3,
3277587,310,11327,0,9,261,0,
3301850,821753,16354,0,5,468,5,
3287058,6478919,11405,0,4,240,0,
3300910,6478920,16936,0,9,329,4,
3287040,6478919,11405,0,9,10,0,
3286785,6478919,11405,0,9,6,0,
3286821,6478919,11405,0,9,226,0,
3286915,6478919,11405,0,9,229,0,
3287012,6478919,8156,0,9,263,0,
3286710,6478919,8156,0,9,259,0,
36160,6478919,11327,0,9,251,0,
35979,6478919,11327,0,9,270,0,
3287464,310,11327,0,9,254,0,
3287638,310,11327,0,9,254,0,
3286949,6478919,11405,0,4,243,0,
3286950,6478919,11405,0,4,235,0,
3287277,6478919,11405,0,9,7,0,
3287479,6478919,11405,0,9,7,0,
3287225,6478919,11405,0,9,235,0,
3287080,6478919,11405,0,9,231,0,
3287379,6478919,8156,0,9,243,0,
3286751,6478919,8156,0,9,261,0,
3286823,6478919,8156,0,9,249,0,
3287208,6478919,8156,0,9,255,0,
3299791,6478919,13307,0,9,271,0,
3287709,6478919,8156,0,9,253,0,
287397,6478920,11777,0,10,473,12,
36336,6459795,11327,0,9,254,0,
2773502,1027776,15903,0,10,462,4,
3276147,310,11327,0,9,254,0,
3298810,4929335,15991,0,5,461,3,
3287491,6478919,11405,0,4,223,0,
3297843,6478920,15989,0,9,264,1,
3286811,6478919,11405,0,9,6,0,
3298552,6478920,15981,0,10,153,1,
3286905,6478919,11405,0,9,226,0,
3298345,6478920,12282,0,10,444,0,
3287227,6478919,8156,0,9,244,0,
2174002,6478920,11777,0,10,431,2,
36169,6478919,11327,0,9,262,0,
897234,4771159,15926,0,10,487,3,
3286767,310,11327,0,9,251,0,
3300716,1190526,16406,0,5,497,3,
3288130,6478919,11405,0,4,228,0,
3301087,6478920,16375,0,9,324,5,
3287095,6478919,11405,0,9,7,0,
3286856,6478919,11405,0,9,9,0,
3286798,6478919,11405,0,9,6,0,
3287308,6478919,11405,0,9,6,0,
3286825,6478919,11405,0,9,227,0,
3286776,6478919,11405,0,9,228,0,
3287702,6478919,8156,0,9,245,0,
3288862,6478919,8156,0,9,265,0,
36067,6478919,11327,0,9,253,0,
36239,6478919,11327,0,9,235,0,
3287513,310,11327,0,9,261,0,
3287478,310,11327,0,9,249,0,
3287097,6478919,11405,0,4,230,0,
3286927,6478919,11405,0,4,243,0,
3287653,6478919,11405,0,9,7,0,
3287522,6478919,11405,0,9,7,0,
3286593,6478919,11405,0,9,232,0,
3287472,6478919,11405,0,9,223,0,
3287385,6478919,8156,0,9,246,0,
3286343,6478919,8156,0,9,265,0,
36037,6459795,11327,0,9,248,0,
36148,6478919,11327,0,9,247,0,
3168974,240153,16279,0,10,503,6,
3277979,310,11327,0,9,260,0,
3299994,5683676,15977,0,5,467,6,
3287698,6478919,11405,0,4,243,0,
3299473,6478920,15977,0,9,259,5,
3286584,6478919,11405,0,9,7,0,
3289386,6459796,16346,0,10,181,6,
3287537,6478919,11405,0,9,226,0,
3300348,6478920,12334,0,10,439,0,
3288280,6478919,8156,0,9,268,0,
1704646,6478920,14595,0,10,540,7,
36113,6478919,11327,0,9,247,0,
1378413,3810638,15899,0,10,467,6,
3287038,310,11327,0,9,257,0,
3299307,2138163,16024,0,5,466,2,
3286708,6478919,11405,0,4,243,0,
3299616,6478920,16370,0,9,314,10,
3277345,6459795,11405,0,9,6,0,
3298189,6478920,15970,0,10,121,1,
3287303,6478919,11405,0,9,237,0,
3286927,6478919,15970,0,10,408,0,
3287237,6478919,8156,0,9,251,0,
3287086,6478919,8156,0,9,258,0,
36067,6478919,11327,0,9,243,0,
36211,6478919,11327,0,9,249,0,
3286949,310,11327,0,9,266,0,
3287374,310,11327,0,9,258,0,
3277724,6459795,11405,0,4,242,0,
3287581,6478919,11405,0,4,239,0,
3286034,6478919,11405,0,9,6,0,
3287393,6478919,11405,0,9,10,0,
3286970,6478919,11405,0,9,233,0,
3286261,6478919,11405,0,9,226,0,
3287676,6478919,8156,0,9,246,0,
3287044,6478919,8156,0,9,263,0,
36231,6478919,11327,0,9,246,0,
36141,6478919,11327,0,9,247,0,
3276844,310,11327,0,9,263,0,
3287491,310,11327,0,9,253,0,
3286444,6478919,11405,0,4,231,0,
3287187,6478919,11405,0,4,244,0,
3302253,6478919,11405,0,4,234,0,
3286435,6478919,11405,0,4,227,0,
3298337,6478920,15981,0,9,273,7,
3287388,6478919,11405,0,9,7,0,
3299581,6478920,15981,0,10,173,3,
3286282,6478919,11405,0,9,243,0,
3300238,6478920,12282,0,10,445,0,
3276805,6459795,8156,0,9,239,0,
1294050,6478920,11777,0,10,463,5,
36076,6459795,11327,0,9,249,0,
1789492,2990768,15911,0,10,458,4,
3287093,310,11327,0,9,279,0,
3298947,2924894,15996,0,5,469,3,
3286614,6478919,11405,0,4,230,0,
3297546,6478920,15970,0,9,297,4,
3286923,6478919,11405,0,9,6,0,
3300682,6478920,15980,0,10,124,5,
3286244,6478919,11405,0,9,233,0,
3298563,6478920,12279,0,10,461,0,
3286939,6478919,8156,0,9,249,0,
3106168,6478920,11777,0,10,443,5,
36235,6478919,11327,0,9,262,0,
36109,6478919,11327,0,9,244,0,
36121,6478919,11327,0,9,246,0,
36026,6478919,11327,0,9,261,0,
3286009,310,11327,0,9,248,0,
3286747,310,11327,0,9,254,0,
3277130,6459795,11405,0,4,233,0,
3287267,6478919,11405,0,4,221,0,
3286307,6478919,11405,0,9,7,0,
3287252,6478919,11405,0,9,6,0,
3287394,6478919,11405,0,9,222,0,
3286791,6478919,11405,0,9,235,0,
3287574,6478919,8156,0,9,256,0,
3288573,6478919,8156,0,9,246,0,
36041,6459795,11327,0,9,251,0,
36113,6478919,11327,0,9,263,0,
3287426,310,11327,0,9,252,0,
3288134,310,11327,0,9,247,0,
3287471,6478919,11405,0,4,246,0,
3277436,6459795,11405,0,4,237,0,
3287632,6478919,11405,0,9,7,0,
3286761,6478919,11405,0,9,6,0,
3296478,6459796,16167,0,10,196,22,
3286981,6478919,11405,0,9,228,0,
3288537,6459796,12255,0,10,439,0,
3277320,6459795,8156,0,9,261,0,
746772,6478920,11777,0,10,444,10,
36072,6478919,11327,0,9,259,0,
2325939,1921755,15913,0,10,478,2,
3286745,310,11327,0,9,258,0,
3300749,4050858,15990,0,5,463,7,
3287457,6478919,11405,0,4,228,0,
3298880,6478920,15962,0,9,286,4,
3288019,6478919,11405,0,9,7,0,
3299498,6478920,15991,0,10,146,4,
3287340,6478919,11405,0,9,228,0,
