PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
125523,157496,12705,1,11,411,0,
112578,310,11327,0,9,314,0,
110918,310,11327,0,9,338,0,
111031,310,11327,0,9,336,0,
110297,310,11327,0,9,339,0,
109937,310,11327,0,9,324,0,
109660,310,11327,0,9,315,0,
36508,157128,11327,0,9,311,0,
36148,157122,11327,0,9,311,0,
36264,157152,11327,0,9,316,0,
36275,157158,11327,0,9,316,0,
36392,157128,11327,0,9,308,0,
36153,157121,11327,0,9,309,0,
36115,157136,11327,0,9,315,0,
110674,157154,11405,0,9,309,0,
109539,157131,11405,0,9,312,0,
109822,157122,11405,0,9,315,0,
109422,157129,11405,0,9,319,0,
109163,157148,11405,0,9,311,0,
109452,157132,11405,0,9,313,0,
109857,157137,11405,0,9,313,0,
109540,157153,11405,0,9,312,0,
109802,157145,11405,0,9,8,0,
109306,157142,11405,0,9,7,0,
109050,157137,11405,0,9,8,0,
109430,157161,11405,0,9,8,0,
111358,157126,11405,0,9,7,0,
111100,157170,11405,0,9,8,0,
110760,157120,11405,0,9,7,0,
109541,157122,11405,0,4,312,0,
109720,157162,11405,0,4,313,0,
109678,157175,11405,0,4,308,0,
115513,157204,11405,0,4,322,0,
114321,157165,11405,0,4,318,0,
114518,157104,11405,0,4,310,0,
117541,157123,11405,0,4,339,0,
114726,157137,11405,0,4,326,0,
114113,157159,11405,0,4,334,0,
113416,157122,8156,0,9,343,0,
112622,157132,8156,0,9,348,0,
112590,157122,8156,0,9,336,0,
116788,157142,8156,0,9,349,0,
115403,157145,8156,0,9,354,0,
115657,157150,8156,0,9,347,0,
113591,157120,8156,0,9,341,0,
114131,157145,8156,0,9,347,0,
113213,157147,8156,0,9,348,0,
113491,157141,8156,0,9,341,0,
113450,157118,8156,0,9,347,0,
113924,157170,8156,0,9,339,0,
113377,157150,8156,0,9,348,0,
113350,310,11327,0,9,346,0,
113889,310,11327,0,9,338,0,
113791,310,11327,0,9,353,0,
113351,310,11327,0,9,352,0,
114279,310,11327,0,9,346,0,
113305,310,11327,0,9,341,0,
113460,310,11327,0,9,354,0,
113325,310,11327,0,9,317,0,
112615,310,11327,0,9,327,0,
36986,157159,11327,0,9,313,0,
36856,157166,11327,0,9,316,0,
36868,157139,11327,0,9,313,0,
37069,157126,11327,0,9,311,0,
37081,157128,11327,0,9,312,0,
36799,157178,11327,0,9,307,0,
37039,157139,11327,0,9,313,0,
37051,157151,11327,0,9,317,0,
36982,157130,11327,0,9,309,0,
112920,157163,11405,0,9,312,0,
113485,157123,11405,0,9,325,0,
113199,157113,11405,0,9,317,0,
112781,157134,11405,0,9,313,0,
112784,157162,11405,0,9,320,0,
113387,157173,11405,0,9,328,0,
113027,157124,11405,0,9,324,0,
113713,157154,11405,0,9,326,0,
112155,157108,11405,0,9,323,0,
113114,157167,11405,0,9,7,0,
113229,157163,11405,0,9,8,0,
112639,157125,11405,0,9,7,0,
112898,157141,11405,0,9,7,0,
113490,157115,11405,0,9,7,0,
112904,157105,11405,0,9,7,0,
113064,157150,11405,0,9,7,0,
113347,157134,11405,0,9,7,0,
113794,157126,11405,0,9,7,0,
114161,157167,11405,0,4,329,0,
113119,157119,11405,0,4,312,0,
113706,157157,11405,0,4,323,0,
114586,157124,11405,0,4,322,0,
114879,157164,11405,0,4,325,0,
112942,157120,11405,0,4,320,0,
113153,157141,11405,0,4,333,0,
114442,157155,11405,0,4,334,0,
112916,157171,11405,0,4,332,0,
113229,157118,8156,0,9,344,0,
113551,157138,8156,0,9,339,0,
113665,157180,8156,0,9,338,0,
112481,157148,8156,0,9,343,0,
112107,157130,8156,0,9,346,0,
112528,157140,8156,0,9,345,0,
112644,157131,8156,0,9,343,0,
111923,157164,8156,0,9,350,0,
112963,157102,8156,0,9,347,0,
113266,310,11327,0,9,344,0,
115937,310,11327,0,9,341,0,
124531,157152,9750,0,9,358,0,
113485,310,11327,0,9,351,0,
113691,310,11327,0,9,344,0,
114559,310,11327,0,9,346,0,
113666,310,11327,0,9,346,0,
113347,310,11327,0,9,343,0,
114170,310,11327,0,9,346,0,
113152,310,11327,0,9,321,0,
112902,310,11327,0,9,330,0,
112881,310,11327,0,9,330,0,
36632,157117,11327,0,9,316,0,
36611,157154,11327,0,9,317,0,
36649,157150,11327,0,9,313,0,
36848,157145,11327,0,9,309,0,
36704,157126,11327,0,9,308,0,
36434,157173,11327,0,9,320,0,
36855,157134,11327,0,9,320,0,
36942,157189,11327,0,9,322,0,
112389,157178,11405,0,9,311,0,
112492,157139,11405,0,9,322,0,
112200,157116,11405,0,9,318,0,
113171,157169,11405,0,9,327,0,
112444,157113,11405,0,9,319,0,
113256,157134,11405,0,9,322,0,
112448,157113,11405,0,9,319,0,
113090,157167,11405,0,9,315,0,
112281,157116,11405,0,9,318,0,
112430,157153,11405,0,9,7,0,
111956,157140,11405,0,9,8,0,
114851,157136,11405,0,9,7,0,
113162,157142,11405,0,9,8,0,
112896,157143,11405,0,9,7,0,
113486,157154,11405,0,9,8,0,
113042,157143,11405,0,9,8,0,
113176,157140,11405,0,9,7,0,
112789,157137,11405,0,9,8,0,
113194,157149,11405,0,4,313,0,
112553,157106,11405,0,4,313,0,
112765,157155,11405,0,4,320,0,
113504,157140,11405,0,4,321,0,
113103,157123,11405,0,4,324,0,
113171,157136,11405,0,4,323,0,
112563,157129,11405,0,4,333,0,
113523,157159,11405,0,4,337,0,
113704,157169,11405,0,4,336,0,
113547,157119,8156,0,9,342,0,
114273,157147,8156,0,9,342,0,
113133,157135,8156,0,9,335,0,
112987,157142,8156,0,9,335,0,
113448,157126,8156,0,9,351,0,
112757,157137,8156,0,9,345,0,
113280,157149,8156,0,9,344,0,
114541,157102,8156,0,9,349,0,
113264,310,11327,0,9,334,0,
113660,310,11327,0,9,337,0,
113699,310,11327,0,9,342,0,
113421,310,11327,0,9,344,0,
113516,310,11327,0,9,348,0,
112797,310,11327,0,9,345,0,
114485,310,11327,0,9,352,0,
112973,310,11327,0,9,328,0,
112971,310,11327,0,9,325,0,
36852,157167,11327,0,9,317,0,
37777,157133,11327,0,9,311,0,
36855,157164,11327,0,9,325,0,
37030,157103,11327,0,9,316,0,
36914,157136,11327,0,9,315,0,
36776,157172,11327,0,9,315,0,
36869,157138,11327,0,9,315,0,
36647,157153,11327,0,9,321,0,
36975,157110,11327,0,9,319,0,
112470,157133,11405,0,9,318,0,
112447,157139,11405,0,9,308,0,
113760,157127,11405,0,9,321,0,
112943,157128,11405,0,9,322,0,
113218,157150,11405,0,9,328,0,
112798,157189,11405,0,9,313,0,
113302,157147,11405,0,9,322,0,
112739,157158,11405,0,9,320,0,
113523,157178,11405,0,9,71,0,
113226,157145,11405,0,9,9,0,
113185,157162,11405,0,9,7,0,
113316,157183,11405,0,9,7,0,
113395,157132,11405,0,9,8,0,
112310,157155,11405,0,9,7,0,
112967,157151,11405,0,9,7,0,
113719,157181,11405,0,9,7,0,
113141,157169,11405,0,9,13,0,
113132,157131,11405,0,4,315,0,
113076,157152,11405,0,4,314,0,
112608,157136,11405,0,4,318,0,
113129,157125,11405,0,4,320,0,
112295,157127,11405,0,4,314,0,
112969,157160,11405,0,4,321,0,
114604,157152,11405,0,4,340,0,
112813,157155,11405,0,4,333,0,
113231,157138,11405,0,4,342,0,
113304,157137,8156,0,9,342,0,
114209,157143,8156,0,9,344,0,
112920,157108,8156,0,9,341,0,
113909,157125,8156,0,9,344,0,
113153,157131,8156,0,9,348,0,
112881,157185,8156,0,9,344,0,
113325,157163,8156,0,9,356,0,
113261,157151,8156,0,9,346,0,
112692,310,11327,0,9,343,0,
113440,310,11327,0,9,339,0,
113354,310,11327,0,9,338,0,
113927,310,11327,0,9,339,0,
112982,310,11327,0,9,345,0,
114717,310,11327,0,9,331,0,
112767,310,11327,0,9,340,0,
113214,310,11327,0,9,324,0,
112890,310,11327,0,9,314,0,
36834,157156,11327,0,9,311,0,
36908,157150,11327,0,9,311,0,
36682,157148,11327,0,9,314,0,
36823,157155,11327,0,9,322,0,
36438,157199,11327,0,9,312,0,
36817,157129,11327,0,9,312,0,
36850,157131,11327,0,9,311,0,
37848,157146,11327,0,9,326,0,
37166,157125,11327,0,9,323,0,
112913,157141,11405,0,9,327,0,
112630,157170,11405,0,9,317,0,
113382,157167,11405,0,9,323,0,
113531,157128,11405,0,9,320,0,
112998,157136,11405,0,9,328,0,
112544,157141,11405,0,9,315,0,
112267,157173,11405,0,9,317,0,
112848,157163,11405,0,9,317,0,
113144,157164,11405,0,9,7,0,
112351,157146,11405,0,9,7,0,
113904,157138,11405,0,9,8,0,
112282,157132,11405,0,9,7,0,
112826,157147,11405,0,9,7,0,
112402,157123,11405,0,9,7,0,
113386,157141,11405,0,9,9,0,
113462,157129,11405,0,9,7,0,
112770,157155,11405,0,4,315,0,
112459,157163,11405,0,4,319,0,
112112,157117,11405,0,4,325,0,
113539,157131,11405,0,4,315,0,
112612,157142,11405,0,4,313,0,
112787,157137,11405,0,4,319,0,
113062,157189,11405,0,4,331,0,
112756,157113,11405,0,4,331,0,
122650,157085,8156,0,9,344,0,
113306,310,11327,0,9,343,0,
113842,310,11327,0,9,346,0,
113972,310,11327,0,9,346,0,
113390,310,11327,0,9,344,0,
112890,310,11327,0,9,349,0,
113068,310,11327,0,9,341,0,
113662,310,11327,0,9,325,0,
113006,310,11327,0,9,324,0,
113404,310,11327,0,9,332,0,
36824,157126,11327,0,9,308,0,
37110,157137,11327,0,9,314,0,
36918,157113,11327,0,9,316,0,
36746,157153,11327,0,9,320,0,
36850,157121,11327,0,9,323,0,
36761,157178,11327,0,9,314,0,
36651,157167,11327,0,9,312,0,
36851,157157,11327,0,9,311,0,
113077,157167,11405,0,9,324,0,
112794,157100,11405,0,9,322,0,
112205,157184,11405,0,9,316,0,
113945,157156,11405,0,9,328,0,
113164,157177,11405,0,9,321,0,
112931,157139,11405,0,9,316,0,
112589,157132,11405,0,9,325,0,
113097,157163,11405,0,9,324,0,
113284,157140,11405,0,9,7,0,
112315,157152,11405,0,9,7,0,
113613,157157,11405,0,9,7,0,
113154,157145,11405,0,9,7,0,
112696,157116,11405,0,9,8,0,
113077,157148,11405,0,9,7,0,
113106,157127,11405,0,9,7,0,
112748,157148,11405,0,9,9,0,
112653,157151,11405,0,9,8,0,
113541,157133,11405,0,4,318,0,
113122,157142,11405,0,4,317,0,
113178,157099,11405,0,4,317,0,
113115,157170,11405,0,4,322,0,
112830,157132,11405,0,4,318,0,
113479,157123,11405,0,4,320,0,
112711,157160,11405,0,4,336,0,
113274,157130,11405,0,4,340,0,
113448,157139,8156,0,9,340,0,
113386,157136,8156,0,9,337,0,
113330,157107,8156,0,9,345,0,
113380,157174,8156,0,9,343,0,
112545,157120,8156,0,9,339,0,
113129,157151,8156,0,9,344,0,
113406,157157,8156,0,9,347,0,
112771,157129,8156,0,9,341,0,
113379,157181,8156,0,9,346,0,
113124,310,11327,0,9,342,0,
36586,157148,11327,0,9,314,0,
36620,157151,11327,0,9,312,0,
36751,157168,11327,0,9,317,0,
36811,157142,11327,0,9,317,0,
36740,157153,11327,0,9,317,0,
36863,157139,11327,0,9,316,0,
36690,157153,11327,0,9,315,0,
44638,157170,15827,0,9,530,0,
112897,157128,11405,0,9,314,0,
112484,157149,11405,0,9,317,0,
113024,157153,11405,0,9,320,0,
116071,157140,11405,0,9,333,0,
113757,157124,11405,0,9,328,0,
114907,157146,11405,0,9,327,0,
113608,157109,11405,0,9,320,0,
113114,157166,11405,0,9,324,0,
113234,157172,11405,0,9,328,0,
