PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
53544,2408,15258,0,13,4333,550,140540604544592,140540607277552,
51854,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51724,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51649,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51781,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51636,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51656,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51631,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51661,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51613,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51507,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51671,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51660,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51659,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51587,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51655,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51634,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51719,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51618,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51774,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51825,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51981,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51732,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51707,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51847,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51921,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51825,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51929,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51841,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51846,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51970,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51920,2205,15258,0,13,4291,550,140540604544592,140540607277552,
51987,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52068,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52090,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52096,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52156,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52106,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52153,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52276,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52166,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52124,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52106,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52251,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52142,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52326,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52233,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52184,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52153,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52082,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52167,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52180,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52188,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52134,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52259,2205,15258,0,13,4291,550,140540604544592,140540607277552,
52148,2205,15258,0,13,4291,550,140540604544592,140540607277552,
