PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
52881610,100376586,42641,0,28,12179058,550,140373600237136,140373602970096,
52937544,100376586,37055,0,18,12177564,550,140373600237136,140373602970096,
53078148,100376585,35343,0,17,12177042,550,140373600237136,140373602970096,
53067547,100376585,32914,0,17,12176350,550,140373600237136,140373602970096,
53054522,100376585,32185,0,17,12176135,550,140373600237136,140373602970096,
53062033,100376585,36781,0,19,12177279,550,140373600237136,140373602970096,
53049950,100376585,32000,0,18,12176083,550,140373600237136,140373602970096,
53053631,100376585,31915,0,17,12176064,550,140373600237136,140373602970096,
53083714,100376585,32695,0,17,12176296,550,140373600237136,140373602970096,
53073886,100376585,35559,0,18,12177110,550,140373600237136,140373602970096,
53054825,100376585,32107,0,17,12176110,550,140373600237136,140373602970096,
53052499,100376585,31914,0,18,12176062,550,140373600237136,140373602970096,
53069988,100376586,39796,0,19,12178210,550,140373600237136,140373602970096,
53069666,100376586,35774,0,39,12176953,550,140373600237136,140373602970096,
53059716,100376585,32778,0,17,12176167,550,140373600237136,140373602970096,
53050971,100376585,31826,0,17,12176039,550,140373600237136,140373602970096,
53057944,100376585,34923,0,18,12176894,550,140373600237136,140373602970096,
53051958,100376585,31478,0,17,12175991,550,140373600237136,140373602970096,
53054370,100376585,31655,0,18,12176034,550,140373600237136,140373602970096,
53076633,100376587,38366,2,23,12177928,550,140373600237136,140373602970096,
53059306,100376585,33803,0,17,12176522,550,140373600237136,140373602970096,
53055566,100376585,31462,0,17,12175986,550,140373600237136,140373602970096,
53056703,100376585,35218,0,18,12176900,550,140373600237136,140373602970096,
53050374,100376585,31452,0,17,12175984,550,140373600237136,140373602970096,
53056652,100376585,32589,0,18,12176157,550,140373600237136,140373602970096,
53049721,100376585,31452,0,17,12175984,550,140373600237136,140373602970096,
53104675,100461695,34270,0,19,12186647,550,140373600237136,140373602970096,
53053122,100376585,31452,0,17,12175984,550,140373600237136,140373602970096,
53054502,100376585,33642,0,17,12176446,550,140373600237136,140373602970096,
53073896,100376587,38336,2,22,12177913,550,140373600237136,140373602970096,
53059588,100376585,32390,0,17,12176110,550,140373600237136,140373602970096,
53103049,100461695,32609,0,17,12186196,550,140373600237136,140373602970096,
53061875,100376585,32883,0,17,12176250,550,140373600237136,140373602970096,
53069279,100376585,35139,0,17,12177058,550,140373600237136,140373602970096,
53059722,100376587,35677,2,22,12177169,550,140373600237136,140373602970096,
53072805,100376586,34243,0,28,12176685,550,140373600237136,140373602970096,
53054969,100376585,35015,0,17,12176850,550,140373600237136,140373602970096,
53058961,100376585,32604,0,17,12176323,550,140373600237136,140373602970096,
53051539,100376585,31836,0,17,12176069,550,140373600237136,140373602970096,
53069242,100376587,38605,2,22,12178017,550,140373600237136,140373602970096,
53053950,100376585,33202,0,17,12176445,550,140373600237136,140373602970096,
53053436,100376585,31418,0,17,12175982,550,140373600237136,140373602970096,
53062124,100376585,32578,0,17,12176299,550,140373600237136,140373602970096,
53071560,100376586,39590,0,19,12178352,550,140373600237136,140373602970096,
53052013,100376585,31460,0,17,12175986,550,140373600237136,140373602970096,
53050953,100376585,31452,0,18,12175984,550,140373600237136,140373602970096,
53062264,100376585,34311,0,17,12176784,550,140373600237136,140373602970096,
53055260,100376585,31524,0,17,12175994,550,140373600237136,140373602970096,
53075037,100376585,37686,0,26,12177637,550,140373600237136,140373602970096,
53060169,100376585,31864,0,18,12176075,550,140373600237136,140373602970096,
53082359,100376585,42419,0,21,12178784,550,140373600237136,140373602970096,
53064253,100376585,34216,0,17,12176736,550,140373600237136,140373602970096,
53078904,100376585,32702,0,17,12176163,550,140373600237136,140373602970096,
53044716,100286581,35020,0,17,12167135,550,140373600237136,140373602970096,
53077621,100376585,34747,0,20,12176758,550,140373600237136,140373602970096,
53061687,100376585,32753,0,17,12176361,550,140373600237136,140373602970096,
53069532,100376585,36014,0,17,12177161,550,140373600237136,140373602970096,
53079623,100376585,33312,0,19,12176527,550,140373600237136,140373602970096,
53061635,100376585,33138,0,17,12176314,550,140373600237136,140373602970096,
53056394,100376585,31526,0,17,12175994,550,140373600237136,140373602970096,
53059613,100376585,35040,0,17,12176855,550,140373600237136,140373602970096,
53056125,100376585,31526,0,17,12175994,550,140373600237136,140373602970096,
53054699,100376585,31898,0,17,12176089,550,140373600237136,140373602970096,
53063462,100376585,35621,0,17,12177147,550,140373600237136,140373602970096,
53051296,100376585,31832,0,17,12176071,550,140373600237136,140373602970096,
53063889,100376585,32993,0,17,12176445,550,140373600237136,140373602970096,
53064853,100376585,32680,0,18,12176192,550,140373600237136,140373602970096,
53050313,100376585,31452,0,17,12175984,550,140373600237136,140373602970096,
53054075,100376585,32378,0,17,12176105,550,140373600237136,140373602970096,
53053467,100376585,31462,0,17,12175986,550,140373600237136,140373602970096,
53068904,100376585,35179,0,19,12176897,550,140373600237136,140373602970096,
53052908,100376585,31462,0,17,12175986,550,140373600237136,140373602970096,
53064972,100376585,31538,0,17,12175951,550,140373600237136,140373602970096,
53061126,100376585,34956,0,18,12176846,550,140373600237136,140373602970096,
