PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
90984,104939,11405,0,9,72,0,
88825,102059,11405,0,9,76,0,
35623,104939,11327,0,9,73,0,
35806,102059,11327,0,9,76,0,
35555,102059,11327,0,9,76,0,
35628,104939,11327,0,9,76,0,
90066,310,11327,0,9,89,0,
89954,310,11327,0,9,92,0,
89962,310,11327,0,9,86,0,
88924,102059,8156,0,9,100,0,
88522,102059,8156,0,9,101,0,
88677,102059,8156,0,9,94,0,
89846,104939,11405,0,4,76,0,
89962,104939,11405,0,4,80,0,
88724,102059,11405,0,4,80,0,
88604,102059,11405,0,9,5,0,
89879,104939,11405,0,9,6,0,
89815,104939,11405,0,9,6,0,
89792,104939,11405,0,9,6,0,
88526,102059,11405,0,9,76,0,
88462,102059,11405,0,9,70,0,
88595,102059,11405,0,9,70,0,
35624,102059,11327,0,9,76,0,
35718,102059,11327,0,9,83,0,
35652,104939,11327,0,9,81,0,
89992,310,11327,0,9,94,0,
88757,310,11327,0,9,94,0,
88817,310,11327,0,9,106,0,
90010,310,11327,0,9,95,0,
89015,102059,8156,0,9,87,0,
90166,104939,8156,0,9,95,0,
88880,102059,8156,0,9,93,0,
88901,102059,8156,0,9,91,0,
90205,104939,11405,0,4,75,0,
88867,102059,11405,0,4,64,0,
88776,102059,11405,0,4,81,0,
103606,104939,16252,0,9,206,3,
88780,102059,11405,0,9,7,0,
90149,104939,11405,0,9,6,0,
90211,104939,11405,0,9,7,0,
88783,102059,11405,0,9,6,0,
88952,102059,11405,0,9,6,0,
89027,102059,11405,0,9,8,0,
90327,104939,11405,0,9,7,0,
90256,104939,11405,0,9,7,0,
89043,102059,11405,0,9,70,0,
89004,102059,11405,0,9,73,0,
88914,102059,11405,0,9,78,0,
88974,102059,11405,0,9,74,0,
36084,102059,11327,0,9,72,0,
35966,102059,11327,0,9,69,0,
36056,102059,11327,0,9,76,0,
36076,102059,11327,0,9,70,0,
96976,310,18714,0,10,365,17,
89196,310,11327,0,9,103,0,
89137,310,11327,0,9,104,0,
90620,310,11327,0,9,94,0,
89022,310,11327,0,9,107,0,
89110,102059,8156,0,9,91,0,
89146,102059,8156,0,9,94,0,
90488,104939,8156,0,9,96,0,
89045,102059,8156,0,9,93,0,
90293,104939,11405,0,4,71,0,
90152,104939,11405,0,4,75,0,
89004,102059,11405,0,4,74,0,
88873,102059,11405,0,4,69,0,
90298,104939,11405,0,4,70,0,
89133,102059,11405,0,9,5,0,
90295,104939,11405,0,9,6,0,
89133,102059,11405,0,9,7,0,
90182,104939,11405,0,9,7,0,
89087,102059,11405,0,9,74,0,
89038,102059,11405,0,9,76,0,
88939,102059,11405,0,9,70,0,
89016,102059,11405,0,9,66,0,
88992,102059,11405,0,9,71,0,
35998,102059,11327,0,9,76,0,
35958,104939,11327,0,9,73,0,
35913,104939,11327,0,9,75,0,
36021,102059,11327,0,9,76,0,
90511,310,11327,0,9,107,0,
89272,310,11327,0,9,97,0,
90421,310,11327,0,9,99,0,
90467,310,11327,0,9,97,0,
90346,310,11327,0,9,102,0,
90435,104939,8156,0,9,96,0,
89121,102059,8156,0,9,95,0,
89192,102059,8156,0,9,96,0,
89185,102059,8156,0,9,93,0,
89044,102059,11405,0,4,69,0,
89027,102059,11405,0,4,64,0,
88968,102059,11405,0,4,79,0,
90288,104939,11405,0,4,74,0,
102919,102060,16452,0,9,190,8,
90384,104939,11405,0,9,6,0,
