PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_L1D_CACHE_READS,PERF_COUNT_L1D_CACHE_READ_MISSES,
44892,10092,9869,0,3452,93,
38847,10092,9869,0,3452,56,
37963,10092,9869,0,3452,68,
37526,10092,9869,0,3452,65,
37268,10092,9869,0,3452,60,
36927,10092,9869,0,3452,59,
37140,10092,9869,0,3452,65,
36669,10092,9869,0,3452,61,
36739,10092,9869,0,3452,61,
47650,10092,13714,0,4550,71,
36738,10092,9869,0,3452,59,
36663,10092,9869,0,3452,61,
36581,10092,9869,0,3452,57,
36865,10092,9869,0,3452,52,
36939,10092,9869,0,3452,58,
36566,10092,9869,0,3452,55,
36722,10092,9869,0,3452,56,
36681,10092,9869,0,3452,58,
36718,10092,9869,0,3452,68,
36494,10092,9869,0,3452,53,
36558,10092,9869,0,3452,61,
36674,10092,9869,0,3452,62,
36512,10092,9869,0,3452,62,
36637,10092,9869,0,3452,54,
36623,10092,9869,0,3452,62,
36488,10092,9869,0,3452,59,
36532,10092,9869,0,3452,53,
36637,10092,9869,0,3452,61,
36700,10092,9869,0,3452,65,
36510,10092,9869,0,3452,59,
36866,10092,9869,0,3452,52,
36842,10092,9869,0,3452,62,
36672,10092,9869,0,3452,58,
36657,10092,9869,0,3452,53,
36626,10092,9869,0,3452,53,
36876,10082,9869,0,3451,56,
36676,10092,9869,0,3452,55,
36633,10092,9869,0,3452,56,
36677,10092,9869,0,3452,52,
37014,10092,9869,0,3452,56,
36764,10092,9869,0,3452,50,
36854,10092,9869,0,3452,55,
36752,10092,9869,0,3452,60,
36884,10092,9869,0,3452,64,
36722,10092,9869,0,3452,60,
36778,10092,9869,0,3452,48,
36659,10092,9869,0,3452,65,
36982,10092,9869,0,3452,45,
36695,10092,9869,0,3452,64,
36746,10092,9869,0,3452,61,
36777,10092,9869,0,3452,56,
36799,10092,9869,0,3452,60,
36792,10092,9869,0,3452,55,
36684,10092,9869,0,3452,68,
36697,10092,9869,0,3452,65,
36653,10092,9869,0,3452,57,
36716,10092,9869,0,3452,58,
36671,10092,9869,0,3452,62,
36685,10092,9869,0,3452,53,
36644,10092,9869,0,3452,62,
36909,10092,9869,0,3452,53,
36658,10092,9869,0,3452,59,
36768,10092,9869,0,3452,53,
36746,10092,9869,0,3452,59,
36865,10092,9869,0,3452,62,
36757,10092,9869,0,3452,54,
36864,10092,9869,0,3452,57,
36760,10092,9869,0,3452,61,
36812,10092,9869,0,3452,50,
36689,10092,9869,0,3452,58,
36671,10092,9869,0,3452,57,
36730,10092,9869,0,3452,62,
36775,10092,9869,0,3452,59,
36666,10092,9869,0,3452,62,
36693,10092,9869,0,3452,56,
36674,10092,9869,0,3452,62,
36748,10092,9869,0,3452,60,
36682,10092,9869,0,3452,60,
36774,10092,9869,0,3452,62,
36729,10092,9869,0,3452,50,
36824,10092,9869,0,3452,58,
36756,10092,9869,0,3452,57,
36828,10092,9869,0,3452,69,
36792,10092,9869,0,3452,58,
36734,10092,9869,0,3452,64,
36733,10092,9869,0,3452,59,
36776,10082,9869,0,3451,59,
36730,10092,9869,0,3452,60,
36811,10092,9869,0,3452,60,
36883,10092,9869,0,3452,48,
36774,10082,9869,0,3451,61,
36833,10092,9869,0,3452,62,
36722,10092,9869,0,3452,66,
36920,10092,9869,0,3452,55,
36713,10092,9869,0,3452,59,
36721,10092,9869,0,3452,67,
36653,10092,9869,0,3452,57,
44162,10092,13642,0,4533,65,
36917,10092,9869,0,3452,54,
36693,10092,9869,0,3452,64,
36675,10092,9869,0,3452,59,
36724,10092,9869,0,3452,63,
36807,10092,9869,0,3452,55,
36745,10092,9869,0,3452,59,
36705,10092,9869,0,3452,55,
36711,10092,9869,0,3452,53,
36853,10092,9869,0,3452,59,
36782,10092,9869,0,3452,60,
36824,10092,9869,0,3452,46,
37092,10092,9869,0,3452,67,
36815,10092,9869,0,3452,54,
36660,10092,9869,0,3452,60,
36795,10092,9869,0,3452,55,
36747,10092,9869,0,3452,54,
37030,10092,9869,0,3452,57,
36771,10092,9869,0,3452,65,
36667,10092,9869,0,3452,50,
36750,10092,9869,0,3452,60,
36709,10092,9869,0,3452,53,
36821,10092,9869,0,3452,58,
36730,10092,9869,0,3452,54,
36721,10092,9869,0,3452,59,
36717,10092,9869,0,3452,55,
36925,10092,9869,0,3452,53,
36730,10092,9869,0,3452,53,
36707,10092,9869,0,3452,66,
36730,10092,9869,0,3452,60,
36816,10092,9869,0,3452,57,
36760,10092,9869,0,3452,63,
36671,10092,9869,0,3452,65,
36742,10092,9869,0,3452,55,
37007,10092,9869,0,3452,58,
36852,10092,9869,0,3452,59,
36772,10092,9869,0,3452,60,
36734,10092,9869,0,3452,58,
36799,10092,9869,0,3452,52,
36732,10092,9869,0,3452,62,
36795,10092,9869,0,3452,51,
36685,10092,9869,0,3452,62,
36736,10092,9869,0,3452,55,
37489,10092,9869,0,3452,66,
36872,10092,9869,0,3452,59,
36780,10092,9869,0,3452,44,
36747,10092,9869,0,3452,53,
36888,10092,9869,0,3452,67,
36785,10092,9869,0,3452,64,
37727,10092,9869,0,3452,62,
37003,10092,9869,0,3452,52,
37060,10092,9869,0,3452,59,
36837,10092,9869,0,3452,61,
36853,10092,9869,0,3452,62,
36742,10092,9869,0,3452,60,
36732,10092,9869,0,3452,54,
36712,10092,9869,0,3452,54,
36910,10092,9869,0,3452,62,
36711,10092,9869,0,3452,67,
36824,10092,9869,0,3452,52,
36873,10092,9869,0,3452,57,
36666,10092,9869,0,3452,60,
36701,10092,9869,0,3452,58,
36775,10092,9869,0,3452,56,
36833,10092,9869,0,3452,55,
37192,10092,9869,0,3452,64,
36766,10092,9869,0,3452,56,
36760,10092,9869,0,3452,50,
37023,10092,9869,0,3452,56,
36705,10092,9869,0,3452,58,
37375,10092,9869,0,3452,65,
36746,10092,9869,0,3452,54,
36977,10092,9869,0,3452,61,
36680,10092,9869,0,3452,62,
36722,10092,9869,0,3452,62,
36805,10092,9869,0,3452,67,
36778,10092,9869,0,3452,58,
36712,10092,9869,0,3452,62,
36706,10092,9869,0,3452,59,
36678,10092,9869,0,3452,49,
36758,10092,9869,0,3452,59,
36769,10092,9869,0,3452,63,
36687,10092,9869,0,3452,59,
36695,10092,9869,0,3452,66,
36706,10092,9869,0,3452,56,
36848,10092,9869,0,3452,53,
36744,10092,9869,0,3452,62,
36627,10092,9869,0,3452,57,
36809,10092,9869,0,3452,48,
36987,10092,9869,0,3452,60,
36976,10092,9869,0,3452,64,
36745,10092,9869,0,3452,63,
36753,10092,9869,0,3452,59,
36910,10092,9869,0,3452,56,
36647,10092,9869,0,3452,58,
36696,10092,9869,0,3452,63,
36714,10092,9869,0,3452,58,
36935,10092,9869,0,3452,56,
36787,10092,9869,0,3452,63,
36759,10092,9869,0,3452,59,
36773,10092,9869,0,3452,60,
36874,10092,9869,0,3452,66,
36891,10092,9869,0,3452,61,
36723,10092,9869,0,3452,54,
36695,10092,9869,0,3452,64,
36692,10092,9869,0,3452,52,
36871,10092,9869,0,3452,60,
36736,10092,9869,0,3452,56,
36683,10082,9869,0,3451,63,
36702,10092,9869,0,3452,59,
36951,10092,9869,0,3452,63,
36771,10092,9869,0,3452,58,
36735,10092,9869,0,3452,60,
36728,10092,9869,0,3452,56,
36888,10092,9869,0,3452,65,
36776,10092,9869,0,3452,57,
36743,10082,9869,0,3451,55,
36734,10092,9869,0,3452,56,
36714,10092,9869,0,3452,63,
36939,10092,9869,0,3452,62,
36815,10092,9869,0,3452,49,
36710,10092,9869,0,3452,54,
36752,10092,14390,0,4774,265,
36743,10092,9869,0,3452,60,
36632,10092,9869,0,3452,61,
36698,10092,9869,0,3452,69,
36637,10092,9869,0,3452,57,
36719,10092,9869,0,3452,67,
36718,10092,9869,0,3452,56,
36671,10092,9869,0,3452,60,
36701,10092,9869,0,3452,64,
36814,10092,9869,0,3452,48,
36790,10092,9869,0,3452,53,
36696,10092,9869,0,3452,59,
36692,10092,9869,0,3452,57,
36659,10092,9869,0,3452,55,
36741,10092,9869,0,3452,51,
36660,10092,9869,0,3452,48,
36785,10092,9869,0,3452,59,
36820,10092,9869,0,3452,52,
36611,10092,9869,0,3452,65,
36764,10092,9869,0,3452,57,
36668,10092,9869,0,3452,50,
36711,10092,9869,0,3452,61,
36802,10092,9869,0,3452,60,
36747,10092,9869,0,3452,61,
36639,10092,9869,0,3452,49,
36622,10092,9869,0,3452,64,
36828,10092,9869,0,3452,56,
36809,10092,9869,0,3452,64,
36704,10092,9869,0,3452,57,
36648,10092,9869,0,3452,53,
36935,10092,9869,0,3452,57,
36833,10092,9869,0,3452,69,
36717,10092,9869,0,3452,58,
36692,10092,9869,0,3452,63,
36782,10092,9869,0,3452,66,
36710,10092,9869,0,3452,59,
36730,10092,9869,0,3452,58,
36731,10092,9869,0,3452,55,
37433,10092,9869,0,3452,50,
37035,10092,9869,0,3452,63,
36745,10092,9869,0,3452,61,
36660,10092,9869,0,3452,64,
36646,10092,9869,0,3452,58,
36706,10092,9869,0,3452,52,
36758,10092,9869,0,3452,61,
36716,10092,9869,0,3452,61,
36659,10092,9869,0,3452,69,
36788,10092,9869,0,3452,55,
36893,10092,9869,0,3452,62,
36759,10092,9869,0,3452,66,
36690,10092,9869,0,3452,66,
36724,10092,9869,0,3452,59,
36668,10092,9869,0,3452,56,
36655,10092,9869,0,3452,59,
36683,10092,9869,0,3452,56,
36799,10092,9869,0,3452,54,
36633,10092,9869,0,3452,62,
36956,10092,9869,0,3452,60,
37022,10092,9869,0,3452,59,
36896,10092,9869,0,3452,64,
36800,10092,9869,0,3452,58,
36711,10092,9869,0,3452,55,
36611,10092,9869,0,3452,63,
36770,10092,9869,0,3452,60,
36858,10092,9869,0,3452,63,
36801,10092,9869,0,3452,60,
36572,10092,9869,0,3452,50,
36681,10092,9869,0,3452,58,
37355,10092,9869,0,3452,59,
36628,10092,9869,0,3452,58,
36671,10092,9869,0,3452,55,
36648,10092,9869,0,3452,64,
36837,10092,9869,0,3452,63,
36689,10092,9869,0,3452,59,
36554,10092,9869,0,3452,53,
36633,10092,9869,0,3452,67,
36852,10092,9869,0,3452,63,
36655,10092,9869,0,3452,56,
37010,10092,9869,0,3452,61,
36702,10092,9869,0,3452,59,
36661,10092,9869,0,3452,58,
36571,10092,9869,0,3452,58,
36752,10092,9869,0,3452,57,
36664,10092,9869,0,3452,58,
36691,10092,9869,0,3452,56,
36797,10092,9869,0,3452,64,
36705,10092,9869,0,3452,51,
36812,10092,9869,0,3452,62,
36699,10092,9869,0,3452,53,
36861,10092,9869,0,3452,57,
36742,10092,9869,0,3452,64,
36794,10092,9869,0,3452,55,
36639,10092,9869,0,3452,53,
36925,10092,9869,0,3452,58,
36766,10092,9869,0,3452,67,
36773,10092,9869,0,3452,56,
36682,10092,9869,0,3452,61,
36872,10092,9869,0,3452,62,
36739,10092,9869,0,3452,63,
36847,10092,9869,0,3452,67,
36669,10092,9869,0,3452,65,
36748,10092,9869,0,3452,57,
36754,10092,9869,0,3452,60,
36731,10092,9869,0,3452,64,
36701,10092,9869,0,3452,62,
36681,10092,9869,0,3452,66,
36835,10082,9869,0,3451,61,
36731,10092,9869,0,3452,63,
36886,10092,9869,0,3452,58,
36812,10092,9869,0,3452,64,
36831,10092,9869,0,3452,58,
36709,10092,9869,0,3452,62,
36815,10092,9869,0,3452,59,
36690,10092,9869,0,3452,64,
36972,10092,9869,0,3452,58,
36729,10092,9869,0,3452,54,
36711,10092,9869,0,3452,70,
36770,10092,9869,0,3452,53,
36767,10092,9869,0,3452,51,
36736,10092,9869,0,3452,55,
36569,10092,9869,0,3452,62,
36592,10092,9869,0,3452,59,
36698,10092,9869,0,3452,64,
36723,10092,9869,0,3452,56,
36741,10092,9869,0,3452,56,
36596,10092,9869,0,3452,62,
36628,10092,9869,0,3452,49,
36833,10092,9869,0,3452,59,
36702,10092,9869,0,3452,53,
36673,10092,9869,0,3452,53,
36795,10092,9869,0,3452,65,
36730,10092,9869,0,3452,60,
36615,10092,9869,0,3452,57,
36704,10092,9869,0,3452,50,
36543,10092,9869,0,3452,58,
36739,10092,9869,0,3452,59,
36642,10092,9869,0,3452,51,
36592,10092,9869,0,3452,62,
36760,10092,9869,0,3452,50,
36663,10092,9869,0,3452,59,
36753,10092,9869,0,3452,61,
36598,10092,9869,0,3452,57,
36668,10092,9869,0,3452,53,
36689,10092,9869,0,3452,57,
36839,10092,9869,0,3452,62,
36728,10092,9869,0,3452,62,
36590,10092,9869,0,3452,56,
36632,10092,9869,0,3452,54,
37038,10092,9869,0,3452,62,
36724,10092,9869,0,3452,56,
36745,10092,9869,0,3452,65,
36636,10092,9869,0,3452,61,
36757,10092,9869,0,3452,55,
36715,10092,9869,0,3452,65,
36667,10092,9869,0,3452,60,
36761,10092,9869,0,3452,70,
36893,10092,9869,0,3452,57,
36767,10092,9869,0,3452,57,
36732,10092,9869,0,3452,58,
36627,10092,9869,0,3452,59,
36775,10092,9869,0,3452,64,
36695,10092,9869,0,3452,60,
36595,10092,9869,0,3452,57,
36666,10092,9869,0,3452,60,
36697,10092,9869,0,3452,61,
36842,10092,9869,0,3452,57,
36592,10092,9869,0,3452,57,
36850,10092,9869,0,3452,55,
36722,10092,9869,0,3452,59,
36788,10092,9869,0,3452,66,
36744,10092,9869,0,3452,62,
36757,10092,9869,0,3452,52,
36822,10082,9869,0,3451,62,
36805,10082,9869,0,3451,62,
36709,10092,9869,0,3452,65,
36745,10092,9869,0,3452,61,
36708,10092,9869,0,3452,58,
36869,10082,9869,0,3451,59,
36727,10092,9869,0,3452,58,
36755,10092,9869,0,3452,65,
36765,10092,9869,0,3452,57,
36729,10082,9869,0,3451,58,
36650,10092,9869,0,3452,60,
36723,10092,9869,0,3452,61,
36767,10092,9869,0,3452,59,
36605,10092,9869,0,3452,50,
36712,10092,9869,0,3452,56,
36642,10092,9869,0,3452,52,
36658,10092,9869,0,3452,69,
36640,10092,9869,0,3452,60,
36704,10092,9869,0,3452,54,
36530,10092,9869,0,3452,58,
36630,10092,9869,0,3452,56,
