PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
51710,860,15258,0,13,3945,550,139807674918480,139807677651440,
50843,616,15258,0,13,3895,550,139807674918480,139807677651440,
51064,616,15258,0,13,3895,550,139807674918480,139807677651440,
50745,616,15258,0,13,3895,550,139807674918480,139807677651440,
50873,616,15258,0,13,3895,550,139807674918480,139807677651440,
50738,616,15258,0,13,3895,550,139807674918480,139807677651440,
50765,616,15258,0,13,3895,550,139807674918480,139807677651440,
50848,616,15258,0,13,3895,550,139807674918480,139807677651440,
50792,616,15258,0,13,3895,550,139807674918480,139807677651440,
50830,616,15258,0,13,3895,550,139807674918480,139807677651440,
50774,616,15258,0,13,3895,550,139807674918480,139807677651440,
50731,616,15258,0,13,3895,550,139807674918480,139807677651440,
50739,616,15258,0,13,3895,550,139807674918480,139807677651440,
50898,616,15258,0,13,3895,550,139807674918480,139807677651440,
50803,616,15258,0,13,3895,550,139807674918480,139807677651440,
50818,616,15258,0,13,3895,550,139807674918480,139807677651440,
50824,616,15258,0,13,3895,550,139807674918480,139807677651440,
50812,616,15258,0,13,3895,550,139807674918480,139807677651440,
50891,616,15258,0,13,3895,550,139807674918480,139807677651440,
50859,616,15258,0,13,3895,550,139807674918480,139807677651440,
50790,616,15258,0,13,3895,550,139807674918480,139807677651440,
50828,616,15258,0,13,3895,550,139807674918480,139807677651440,
50774,616,15258,0,13,3895,550,139807674918480,139807677651440,
50792,616,15258,0,13,3895,550,139807674918480,139807677651440,
50778,616,15258,0,13,3895,550,139807674918480,139807677651440,
50942,616,15258,0,13,3895,550,139807674918480,139807677651440,
50931,616,15258,0,13,3895,550,139807674918480,139807677651440,
50940,616,15258,0,13,3895,550,139807674918480,139807677651440,
51105,616,15258,0,13,3895,550,139807674918480,139807677651440,
51098,616,15258,0,13,3895,550,139807674918480,139807677651440,
51095,616,15258,0,13,3895,550,139807674918480,139807677651440,
50934,616,15258,0,13,3895,550,139807674918480,139807677651440,
51020,616,15258,0,13,3895,550,139807674918480,139807677651440,
51127,616,15258,0,13,3895,550,139807674918480,139807677651440,
51055,616,15258,0,13,3895,550,139807674918480,139807677651440,
51154,616,15258,0,13,3895,550,139807674918480,139807677651440,
51123,616,15258,0,13,3895,550,139807674918480,139807677651440,
51028,616,15258,0,13,3895,550,139807674918480,139807677651440,
51027,616,15258,0,13,3895,550,139807674918480,139807677651440,
51108,616,15258,0,13,3895,550,139807674918480,139807677651440,
51184,616,15258,0,13,3895,550,139807674918480,139807677651440,
51157,616,15258,0,13,3895,550,139807674918480,139807677651440,
51128,616,15258,0,13,3895,550,139807674918480,139807677651440,
51408,616,15258,0,13,3895,550,139807674918480,139807677651440,
51362,616,15258,0,13,3895,550,139807674918480,139807677651440,
51324,616,15258,0,13,3895,550,139807674918480,139807677651440,
51334,616,15258,0,13,3895,550,139807674918480,139807677651440,
51393,616,15258,0,13,3895,550,139807674918480,139807677651440,
51319,616,15258,0,13,3895,550,139807674918480,139807677651440,
51385,616,15258,0,13,3895,550,139807674918480,139807677651440,
51394,616,15258,0,13,3895,550,139807674918480,139807677651440,
51383,616,15258,0,13,3895,550,139807674918480,139807677651440,
51443,616,15258,0,13,3895,550,139807674918480,139807677651440,
51355,616,15258,0,13,3895,550,139807674918480,139807677651440,
51356,616,15258,0,13,3895,550,139807674918480,139807677651440,
51359,616,15258,0,13,3895,550,139807674918480,139807677651440,
51358,616,15258,0,13,3895,550,139807674918480,139807677651440,
51344,616,15258,0,13,3895,550,139807674918480,139807677651440,
51524,616,15258,0,13,3895,550,139807674918480,139807677651440,
51387,616,15258,0,13,3895,550,139807674918480,139807677651440,
51316,616,15258,0,13,3895,550,139807674918480,139807677651440,
51349,616,15258,0,13,3895,550,139807674918480,139807677651440,
51393,616,15258,0,13,3895,550,139807674918480,139807677651440,
51440,616,15258,0,13,3895,550,139807674918480,139807677651440,
63117,616,19581,0,13,5174,550,139807674918480,139807677651440,
51504,616,15258,0,13,3895,550,139807674918480,139807677651440,
51341,616,15258,0,13,3895,550,139807674918480,139807677651440,
51394,616,15258,0,13,3895,550,139807674918480,139807677651440,
51322,616,15258,0,13,3895,550,139807674918480,139807677651440,
51407,616,15258,0,13,3895,550,139807674918480,139807677651440,
51369,616,15258,0,13,3895,550,139807674918480,139807677651440,
51379,616,15258,0,13,3895,550,139807674918480,139807677651440,
51429,616,15258,0,13,3895,550,139807674918480,139807677651440,
51399,616,15258,0,13,3895,550,139807674918480,139807677651440,
51381,616,15258,0,13,3895,550,139807674918480,139807677651440,
51312,616,15258,0,13,3895,550,139807674918480,139807677651440,
51404,616,15258,0,13,3895,550,139807674918480,139807677651440,
51436,616,15258,0,13,3895,550,139807674918480,139807677651440,
51353,616,15258,0,13,3895,550,139807674918480,139807677651440,
51376,616,15258,0,13,3895,550,139807674918480,139807677651440,
51363,616,15258,0,13,3895,550,139807674918480,139807677651440,
51397,616,15258,0,13,3895,550,139807674918480,139807677651440,
51324,616,15258,0,13,3895,550,139807674918480,139807677651440,
51365,616,15258,0,13,3895,550,139807674918480,139807677651440,
51366,616,15258,0,13,3895,550,139807674918480,139807677651440,
51316,616,15258,0,13,3895,550,139807674918480,139807677651440,
51437,616,15258,0,13,3895,550,139807674918480,139807677651440,
51412,616,15258,0,13,3895,550,139807674918480,139807677651440,
51345,616,15258,0,13,3895,550,139807674918480,139807677651440,
51337,616,15258,0,13,3895,550,139807674918480,139807677651440,
51386,616,15258,0,13,3895,550,139807674918480,139807677651440,
51359,616,15258,0,13,3895,550,139807674918480,139807677651440,
51363,616,15258,0,13,3895,550,139807674918480,139807677651440,
51400,616,15258,0,13,3895,550,139807674918480,139807677651440,
51258,616,15258,0,13,3895,550,139807674918480,139807677651440,
51299,616,15258,0,13,3895,550,139807674918480,139807677651440,
51239,616,15258,0,13,3895,550,139807674918480,139807677651440,
51256,616,15258,0,13,3895,550,139807674918480,139807677651440,
51213,616,15258,0,13,3895,550,139807674918480,139807677651440,
51282,616,15258,0,13,3895,550,139807674918480,139807677651440,
51239,616,15258,0,13,3895,550,139807674918480,139807677651440,
51247,616,15258,0,13,3895,550,139807674918480,139807677651440,
51210,616,15258,0,13,3895,550,139807674918480,139807677651440,
51236,616,15258,0,13,3895,550,139807674918480,139807677651440,
51160,616,15258,0,13,3895,550,139807674918480,139807677651440,
51238,616,15258,0,13,3895,550,139807674918480,139807677651440,
